season,date,home_team,minutes_played_home,made_field_goals_home,attempted_field_goals_home,made_three_point_field_goals_home,attempted_three_point_field_goals_home,made_free_throws_home,attempted_free_throws_home,offensive_rebounds_home,defensive_rebounds_home,assists_home,steals_home,blocks_home,turnovers_home,personal_fouls_home,true_shooting_percentage_home,effective_field_goal_percentage_home,3_point_attempt_rate_home,free_throw_attempt_rate_home,offensive_rebound_percentage_home,defensive_rebound_percentage_home,total_rebound_percentage_home,assist_percentage_home,steal_percentage_home,block_percentage_home,turnover_percentage_home,useage_percentage_home,offensive_rating_home,defensive_rating_home,minutes_played_away,made_field_goals_away,attempted_field_goals_away,made_three_point_field_goals_away,attempted_three_point_field_goals_away,made_free_throws_away,attempted_free_throws_away,offensive_rebounds_away,defensive_rebounds_away,assists_away,steals_away,blocks_away,turnovers_away,personal_fouls_away,true_shooting_percentage_away,effective_field_goal_percentage_away,3_point_attempt_rate_away,free_throw_attempt_rate_away,offensive_rebound_percentage_away,defensive_rebound_percentage_away,total_rebound_percentage_away,assist_percentage_away,steal_percentage_away,block_percentage_away,turnover_percentage_away,useage_percentage_away,offensive_rating_away,defensive_rating_away,during_playoffs,home_won
2009-2010,2009-11-10,CHICAGO BULLS,240.0,34.666666666666664,82.0,3.1666666666666665,12.166666666666666,16.0,23.166666666666668,13.166666666666666,31.5,19.333333333333332,7.0,6.333333333333333,13.666666666666666,18.666666666666668,0.4811666666666666,0.44333333333333336,0.14833333333333334,0.287,29.05,75.06666666666666,50.9,55.93333333333333,7.716666666666666,10.433333333333332,12.833333333333334,100.0,97.64999999999999,101.91666666666667,240.0,36.666666666666664,76.83333333333333,5.666666666666667,14.0,29.5,37.166666666666664,9.5,30.333333333333332,19.5,8.333333333333334,4.5,13.5,23.333333333333332,0.5806666666666668,0.5108333333333333,0.1815,0.49499999999999994,22.98333333333333,71.28333333333333,47.416666666666664,51.099999999999994,8.733333333333333,6.6499999999999995,12.566666666666668,100.0,113.51666666666667,109.46666666666668,0,0
2009-2010,2009-11-10,DALLAS MAVERICKS,244.16666666666666,37.166666666666664,82.16666666666667,6.666666666666667,18.5,20.666666666666668,26.166666666666668,11.0,33.0,21.5,7.666666666666667,6.833333333333333,13.0,19.666666666666668,0.5421666666666667,0.49100000000000005,0.2248333333333333,0.32216666666666666,26.2,75.61666666666666,51.56666666666666,57.68333333333333,8.216666666666667,10.316666666666665,12.083333333333334,100.0,109.09999999999998,101.31666666666668,244.16666666666666,38.833333333333336,82.33333333333333,8.666666666666666,21.166666666666668,18.0,24.0,12.5,28.5,23.5,8.166666666666666,4.5,16.166666666666668,23.5,0.5626666666666666,0.5248333333333334,0.25633333333333336,0.29216666666666663,29.13333333333333,69.81666666666666,48.9,60.349999999999994,8.583333333333334,6.133333333333334,14.800000000000002,100.0,110.46666666666665,106.33333333333333,0,1
2009-2010,2009-11-10,MEMPHIS GRIZZLIES,244.16666666666666,41.833333333333336,85.33333333333333,4.166666666666667,10.333333333333334,23.333333333333332,31.333333333333332,14.5,30.333333333333332,21.833333333333332,7.5,5.0,17.166666666666668,23.833333333333332,0.5618333333333333,0.5159999999999999,0.122,0.371,34.96666666666667,72.83333333333333,54.25000000000001,52.03333333333333,7.616666666666667,7.266666666666666,14.683333333333335,100.0,112.96666666666665,119.76666666666667,240.0,33.833333333333336,77.5,6.166666666666667,18.5,24.0,28.833333333333332,11.5,30.833333333333332,19.833333333333332,7.333333333333333,5.166666666666667,11.5,23.0,0.5428333333333333,0.47716666666666674,0.24033333333333332,0.37433333333333335,29.483333333333334,75.15,52.550000000000004,57.51666666666667,8.366666666666667,9.100000000000001,11.366666666666667,100.0,111.83333333333333,106.14999999999998,0,0
2009-2010,2009-11-10,MIAMI HEAT,240.0,36.666666666666664,76.83333333333333,5.833333333333333,15.333333333333334,19.333333333333332,24.666666666666668,10.333333333333334,31.166666666666668,18.166666666666668,6.166666666666667,4.333333333333333,15.333333333333334,21.333333333333332,0.5628333333333333,0.5148333333333334,0.19633333333333333,0.332,26.28333333333333,74.83333333333333,51.36666666666667,49.916666666666664,6.766666666666666,7.0,14.966666666666669,100.0,107.96666666666665,99.40000000000002,240.0,34.666666666666664,79.83333333333333,5.333333333333333,14.833333333333334,19.833333333333332,27.833333333333332,11.666666666666666,31.166666666666668,17.5,6.333333333333333,5.666666666666667,14.666666666666666,21.833333333333332,0.5158333333333334,0.46900000000000003,0.18599999999999997,0.35466666666666663,27.099999999999998,72.63333333333333,49.916666666666664,49.666666666666664,6.8,9.333333333333334,13.683333333333335,100.0,102.8,109.16666666666667,0,1
2009-2010,2009-11-10,SACRAMENTO KINGS,244.16666666666666,38.333333333333336,85.5,8.0,19.666666666666668,22.333333333333332,31.0,14.0,29.666666666666668,20.166666666666668,8.333333333333334,4.166666666666667,12.0,22.166666666666668,0.5431666666666667,0.49950000000000006,0.23266666666666666,0.37283333333333335,29.666666666666668,73.93333333333334,50.81666666666667,52.666666666666664,8.816666666666668,5.933333333333334,10.883333333333333,100.0,112.48333333333333,113.48333333333335,244.16666666666666,35.666666666666664,78.66666666666667,5.0,14.333333333333334,17.166666666666668,22.166666666666668,9.833333333333334,31.333333333333332,19.0,7.333333333333333,5.833333333333333,14.666666666666666,23.833333333333332,0.533,0.48750000000000004,0.18433333333333332,0.28833333333333333,24.7,77.64999999999999,52.300000000000004,51.916666666666664,7.916666666666667,10.249999999999998,14.216666666666663,100.0,103.35000000000001,98.31666666666666,0,1
2009-2010,2009-11-11,BOSTON CELTICS,240.0,39.666666666666664,76.83333333333333,7.0,17.666666666666668,13.833333333333334,19.666666666666668,7.333333333333333,31.333333333333332,26.833333333333332,10.166666666666666,4.5,13.5,18.5,0.5888333333333332,0.5635,0.23,0.25966666666666666,20.7,78.36666666666667,51.13333333333333,67.51666666666667,11.233333333333334,7.6499999999999995,13.700000000000001,100.0,110.31666666666665,96.51666666666667,240.0,38.166666666666664,80.5,3.8333333333333335,12.333333333333334,19.666666666666668,25.833333333333332,10.333333333333334,32.166666666666664,23.166666666666668,6.5,5.166666666666667,14.0,24.166666666666668,0.543,0.49733333333333335,0.15483333333333335,0.32516666666666666,25.633333333333336,76.46666666666665,50.949999999999996,61.01666666666666,7.116666666666666,8.516666666666666,13.25,100.0,109.03333333333335,109.66666666666667,0,1
2009-2010,2009-11-11,DETROIT PISTONS,240.0,32.5,75.16666666666667,4.0,13.833333333333334,21.5,30.0,11.333333333333334,31.0,13.5,6.333333333333333,4.166666666666667,13.5,25.0,0.5116666666666666,0.4575,0.18383333333333332,0.40433333333333327,26.900000000000002,72.13333333333334,49.96666666666667,41.6,7.2,7.683333333333333,13.25,100.0,102.68333333333332,107.25,248.33333333333334,32.5,80.0,5.833333333333333,18.333333333333332,18.166666666666668,22.833333333333332,13.0,32.333333333333336,19.0,8.0,4.833333333333333,16.5,19.666666666666668,0.49500000000000005,0.44250000000000006,0.22750000000000004,0.2866666666666667,30.533333333333335,77.64999999999999,53.833333333333336,58.15,8.883333333333333,8.049999999999999,15.616666666666665,100.0,97.88333333333333,96.94999999999999,0,1
2009-2010,2009-11-11,HOUSTON ROCKETS,244.16666666666666,39.666666666666664,82.5,8.833333333333334,22.0,18.833333333333332,24.833333333333332,12.666666666666666,29.0,23.166666666666668,8.0,4.666666666666667,15.666666666666666,22.833333333333332,0.5738333333333334,0.5351666666666667,0.266,0.30166666666666664,29.549999999999997,71.25000000000001,49.78333333333333,57.96666666666666,8.416666666666666,6.233333333333334,14.333333333333334,100.0,113.23333333333333,110.64999999999999,244.16666666666666,39.666666666666664,84.66666666666667,3.8333333333333335,10.5,22.0,30.166666666666668,13.666666666666666,30.5,19.666666666666668,7.0,4.833333333333333,16.333333333333332,23.833333333333332,0.5363333333333333,0.49066666666666664,0.125,0.35966666666666663,32.300000000000004,74.73333333333333,53.53333333333334,48.833333333333336,7.233333333333333,7.283333333333334,14.15,100.0,108.06666666666666,119.03333333333335,0,1
2009-2010,2009-11-11,LOS ANGELES CLIPPERS,240.0,36.333333333333336,77.16666666666667,5.5,16.666666666666668,20.166666666666668,28.166666666666668,8.833333333333334,31.333333333333332,24.5,8.0,8.333333333333334,15.166666666666666,22.166666666666668,0.5476666666666667,0.506,0.21533333333333335,0.3655,21.933333333333337,71.14999999999999,47.68333333333334,67.73333333333333,8.383333333333333,11.833333333333334,14.466666666666669,100.0,103.46666666666668,106.58333333333333,244.16666666666666,34.333333333333336,79.0,4.666666666666667,14.833333333333334,19.5,24.666666666666668,9.833333333333334,30.5,18.166666666666668,8.666666666666666,6.0,15.166666666666666,25.333333333333332,0.5203333333333333,0.4658333333333333,0.18999999999999997,0.31933333333333336,23.916666666666668,75.71666666666668,50.43333333333333,51.43333333333333,9.233333333333333,10.549999999999999,14.450000000000001,100.0,101.06666666666666,98.98333333333333,0,0
2009-2010,2009-11-11,MINNESOTA TIMBERWOLVES,240.0,38.166666666666664,85.16666666666667,4.166666666666667,13.5,13.166666666666666,18.166666666666668,12.5,30.166666666666668,20.0,8.0,4.166666666666667,17.166666666666668,23.666666666666668,0.5023333333333334,0.4725,0.1598333333333333,0.2125,27.716666666666665,70.78333333333335,49.26666666666667,51.76666666666667,8.466666666666667,6.650000000000001,15.516666666666666,100.0,98.5,113.98333333333333,240.0,34.5,75.66666666666667,6.833333333333333,18.333333333333332,21.833333333333332,25.833333333333332,10.666666666666666,30.833333333333332,20.5,7.166666666666667,5.5,12.833333333333334,22.166666666666668,0.5603333333333333,0.5011666666666666,0.244,0.3448333333333333,28.350000000000005,72.5,51.51666666666667,58.416666666666664,8.166666666666666,9.15,12.9,100.0,111.69999999999999,102.68333333333334,0,0
2009-2010,2009-11-11,NEW JERSEY NETS,240.0,33.0,79.16666666666667,4.0,12.333333333333334,16.833333333333332,22.666666666666668,10.833333333333334,28.0,16.5,6.666666666666667,4.5,15.166666666666666,22.0,0.48666666666666664,0.4423333333333333,0.15533333333333332,0.2841666666666667,24.25,74.88333333333334,47.36666666666667,49.5,7.366666666666667,7.716666666666666,14.65,100.0,95.58333333333333,110.2,244.16666666666666,37.666666666666664,77.66666666666667,4.333333333333333,14.833333333333334,21.5,27.666666666666668,10.166666666666666,31.0,19.666666666666668,8.833333333333334,4.833333333333333,15.5,19.666666666666668,0.5593333333333333,0.512,0.19400000000000003,0.35700000000000004,26.516666666666666,73.41666666666667,51.0,53.53333333333333,9.483333333333333,8.083333333333334,14.75,100.0,107.28333333333332,110.28333333333332,0,0
2009-2010,2009-11-11,NEW YORK KNICKS,244.16666666666666,38.0,86.83333333333333,8.666666666666666,27.0,16.0,20.333333333333332,8.833333333333334,29.0,21.333333333333332,9.0,4.833333333333333,14.0,22.5,0.5228333333333333,0.48566666666666664,0.3085,0.2325,18.566666666666666,72.41666666666667,43.43333333333334,56.15,9.183333333333334,7.783333333333334,12.833333333333336,100.0,101.91666666666669,109.58333333333333,240.0,38.833333333333336,83.66666666666667,5.5,18.166666666666668,21.5,25.666666666666668,10.5,32.666666666666664,19.5,5.0,7.833333333333333,12.166666666666666,22.166666666666668,0.5503333333333333,0.4956666666666667,0.21683333333333332,0.30816666666666664,26.150000000000002,73.83333333333333,50.76666666666667,49.93333333333334,5.333333333333333,11.35,11.200000000000001,100.0,112.05000000000001,108.10000000000001,0,0
2009-2010,2009-11-11,ORLANDO MAGIC,240.0,35.0,79.0,9.833333333333334,26.5,20.833333333333332,27.333333333333332,10.833333333333334,27.5,20.333333333333332,7.5,4.5,13.166666666666666,21.666666666666668,0.5485000000000001,0.5008333333333334,0.3343333333333333,0.3516666666666666,25.7,76.14999999999999,48.416666666666664,58.23333333333334,8.283333333333333,7.333333333333333,12.683333333333332,100.0,110.68333333333334,108.03333333333332,240.0,35.333333333333336,77.83333333333333,8.833333333333334,19.5,15.833333333333334,24.0,9.833333333333334,33.666666666666664,22.0,7.5,5.0,13.666666666666666,20.333333333333332,0.5465,0.5186666666666667,0.25,0.3061666666666667,22.816666666666666,78.89999999999999,51.199999999999996,62.48333333333334,8.366666666666665,8.033333333333333,13.633333333333333,100.0,105.39999999999999,98.09999999999998,0,0
2009-2010,2009-11-11,PHOENIX SUNS,240.0,40.0,81.0,11.666666666666666,25.333333333333332,17.5,25.0,10.0,31.833333333333332,25.333333333333332,5.5,3.8333333333333335,15.833333333333334,19.166666666666668,0.5946666666666666,0.5678333333333333,0.3145,0.3141666666666667,23.916666666666668,70.93333333333332,48.86666666666667,63.28333333333334,5.766666666666667,5.3999999999999995,14.616666666666667,100.0,114.19999999999999,111.19999999999999,244.16666666666666,38.666666666666664,84.16666666666667,9.0,23.833333333333332,14.0,17.666666666666668,10.0,29.833333333333332,23.5,8.0,3.1666666666666665,13.333333333333334,21.5,0.545,0.5123333333333334,0.2841666666666667,0.21033333333333334,24.2,76.64999999999999,49.81666666666667,61.78333333333333,8.633333333333333,5.25,12.733333333333334,100.0,107.9833333333333,110.81666666666668,0,1
2009-2010,2009-11-11,SAN ANTONIO SPURS,240.0,38.0,80.83333333333333,7.5,21.0,20.666666666666668,28.0,11.166666666666666,28.166666666666668,20.333333333333332,5.666666666666667,4.333333333333333,11.0,23.5,0.5581666666666667,0.5161666666666666,0.25833333333333336,0.34500000000000003,27.683333333333334,73.0,50.0,52.73333333333333,6.3166666666666655,6.883333333333333,10.649999999999999,100.0,115.61666666666666,114.10000000000001,244.16666666666666,39.833333333333336,83.33333333333333,7.166666666666667,17.5,19.833333333333332,24.333333333333332,10.666666666666666,34.0,23.333333333333332,7.666666666666667,6.166666666666667,13.833333333333334,21.0,0.5671666666666667,0.5201666666666667,0.20950000000000002,0.2938333333333333,26.66666666666666,75.55000000000001,52.849999999999994,58.583333333333336,8.133333333333335,9.616666666666667,12.766666666666666,100.0,113.05,100.11666666666667,0,1
2009-2010,2009-11-11,TORONTO RAPTORS,240.0,38.666666666666664,78.83333333333333,9.666666666666666,21.833333333333332,23.833333333333332,31.5,10.666666666666666,27.0,19.833333333333332,4.833333333333333,5.0,11.5,26.166666666666668,0.6003333333333333,0.5545,0.2775,0.4031666666666667,26.73333333333333,69.28333333333333,48.0,51.583333333333336,5.3,8.283333333333333,10.966666666666667,100.0,121.28333333333335,125.16666666666667,240.0,35.166666666666664,82.5,3.3333333333333335,12.5,14.333333333333334,20.666666666666668,13.166666666666666,30.166666666666668,19.833333333333332,7.333333333333333,6.333333333333333,14.333333333333334,19.0,0.4815,0.4475,0.15116666666666664,0.25633333333333336,29.58333333333333,72.35000000000001,50.01666666666666,56.5,8.1,10.0,13.466666666666667,100.0,97.14999999999999,102.89999999999999,0,1
2009-2010,2009-11-12,LOS ANGELES LAKERS,248.33333333333334,40.166666666666664,85.0,7.166666666666667,18.0,15.833333333333334,20.666666666666668,12.333333333333334,31.0,23.666666666666668,9.666666666666666,4.333333333333333,14.666666666666666,23.5,0.5496666666666666,0.5153333333333333,0.21333333333333335,0.24716666666666667,29.53333333333333,68.61666666666666,50.36666666666667,58.48333333333333,10.066666666666666,6.616666666666666,13.516666666666667,100.0,110.05,104.56666666666666,240.0,40.833333333333336,81.16666666666667,11.5,25.333333333333332,16.666666666666668,24.0,10.5,31.833333333333332,26.666666666666668,5.0,3.8333333333333335,16.0,20.166666666666668,0.6001666666666666,0.5758333333333333,0.3138333333333333,0.30133333333333334,26.5,72.56666666666666,51.050000000000004,65.2,5.283333333333334,5.699999999999999,14.783333333333333,100.0,116.01666666666665,110.76666666666667,0,1
2009-2010,2009-11-12,MIAMI HEAT,240.0,34.333333333333336,75.33333333333333,5.333333333333333,14.833333333333334,20.333333333333332,26.166666666666668,10.5,30.0,17.5,6.666666666666667,4.833333333333333,14.666666666666666,21.0,0.5448333333333334,0.4923333333333333,0.19316666666666668,0.3563333333333334,26.450000000000003,75.05,50.85,51.04999999999999,7.3999999999999995,7.666666666666667,14.516666666666667,100.0,104.8,97.43333333333334,240.0,36.666666666666664,76.83333333333333,9.0,18.166666666666668,14.833333333333334,21.666666666666668,8.666666666666666,33.666666666666664,20.833333333333332,8.166666666666666,5.333333333333333,13.666666666666666,20.0,0.5676666666666667,0.5421666666666667,0.23616666666666664,0.2816666666666667,21.583333333333332,78.89999999999999,51.65,56.96666666666666,9.1,8.516666666666666,13.866666666666667,100.0,107.89999999999999,97.25,0,0
2009-2010,2009-11-13,BOSTON CELTICS,240.0,39.333333333333336,77.33333333333333,6.166666666666667,16.833333333333332,13.166666666666666,18.666666666666668,7.666666666666667,29.5,26.333333333333332,10.166666666666666,4.166666666666667,13.333333333333334,17.666666666666668,0.5755,0.5495,0.21716666666666665,0.24466666666666667,21.03333333333333,76.46666666666667,49.800000000000004,66.93333333333332,11.283333333333331,7.116666666666666,13.549999999999999,100.0,108.63333333333333,96.38333333333333,240.0,40.833333333333336,84.16666666666667,5.666666666666667,17.0,19.666666666666668,24.0,10.166666666666666,32.166666666666664,20.333333333333332,5.333333333333333,7.166666666666667,12.666666666666666,21.333333333333332,0.5645000000000001,0.5186666666666667,0.2008333333333333,0.2848333333333333,25.733333333333334,73.3,50.416666666666664,49.26666666666667,5.633333333333333,10.4,11.649999999999999,100.0,113.51666666666665,109.31666666666668,0,0
2009-2010,2009-11-13,DENVER NUGGETS,240.0,35.833333333333336,81.16666666666667,5.333333333333333,15.0,25.166666666666668,31.166666666666668,11.833333333333334,30.666666666666668,17.833333333333332,9.166666666666666,4.333333333333333,15.166666666666666,20.666666666666668,0.5381666666666667,0.4745000000000001,0.18400000000000002,0.385,27.05,70.25,48.48333333333333,49.4,9.666666666666666,6.283333333333334,13.816666666666665,100.0,107.45,106.45,248.33333333333334,43.666666666666664,86.83333333333333,7.333333333333333,16.833333333333332,15.5,21.333333333333332,11.5,33.5,26.5,9.333333333333334,5.333333333333333,14.0,22.5,0.574,0.5456666666666666,0.19499999999999998,0.251,28.23333333333333,67.96666666666667,50.550000000000004,59.9,9.583333333333332,7.783333333333334,12.716666666666667,100.0,114.73333333333333,103.64999999999998,0,1
