season,date,home_team,minutes_played_home,made_field_goals_home,attempted_field_goals_home,made_three_point_field_goals_home,attempted_three_point_field_goals_home,made_free_throws_home,attempted_free_throws_home,offensive_rebounds_home,defensive_rebounds_home,assists_home,steals_home,blocks_home,turnovers_home,personal_fouls_home,true_shooting_percentage_home,effective_field_goal_percentage_home,3_point_attempt_rate_home,free_throw_attempt_rate_home,offensive_rebound_percentage_home,defensive_rebound_percentage_home,total_rebound_percentage_home,assist_percentage_home,steal_percentage_home,block_percentage_home,turnover_percentage_home,useage_percentage_home,offensive_rating_home,defensive_rating_home,minutes_played_away,made_field_goals_away,attempted_field_goals_away,made_three_point_field_goals_away,attempted_three_point_field_goals_away,made_free_throws_away,attempted_free_throws_away,offensive_rebounds_away,defensive_rebounds_away,assists_away,steals_away,blocks_away,turnovers_away,personal_fouls_away,true_shooting_percentage_away,effective_field_goal_percentage_away,3_point_attempt_rate_away,free_throw_attempt_rate_away,offensive_rebound_percentage_away,defensive_rebound_percentage_away,total_rebound_percentage_away,assist_percentage_away,steal_percentage_away,block_percentage_away,turnover_percentage_away,useage_percentage_away,offensive_rating_away,defensive_rating_away,home_won
2011-2012,2012-02-11,CHARLOTTE BOBCATS,240.0,31.0,79.0,3.5,12.0,14.0,19.833333333333332,10.5,29.333333333333332,19.0,5.333333333333333,4.166666666666667,13.833333333333334,17.166666666666668,0.4543333333333333,0.4166666666666667,0.155,0.253,23.349999999999998,76.98333333333333,48.11666666666667,60.71666666666666,5.916666666666667,6.416666666666667,13.566666666666668,100.0,89.16666666666667,112.58333333333333,244.16666666666666,37.833333333333336,83.33333333333333,7.0,22.833333333333332,14.333333333333334,20.166666666666668,12.833333333333334,30.666666666666668,21.5,8.166666666666666,4.0,12.833333333333334,22.666666666666668,0.5256666666666667,0.49533333333333324,0.27366666666666667,0.24383333333333335,32.31666666666667,75.01666666666667,53.68333333333334,56.449999999999996,9.166666666666666,6.983333333333333,12.049999999999997,100.0,109.06666666666666,108.19999999999999,0
2011-2012,2012-02-11,CLEVELAND CAVALIERS,244.16666666666666,35.833333333333336,83.16666666666667,7.0,18.666666666666668,17.5,25.166666666666668,14.0,30.833333333333332,24.166666666666668,7.333333333333333,4.0,14.166666666666666,21.666666666666668,0.5131666666666667,0.4765,0.22550000000000003,0.3061666666666667,31.61666666666667,74.63333333333333,52.18333333333334,66.73333333333333,7.966666666666668,6.466666666666666,13.15,100.0,104.76666666666667,107.88333333333334,240.0,36.833333333333336,83.0,5.333333333333333,13.0,10.5,15.5,10.5,30.0,23.0,6.666666666666667,3.6666666666666665,7.833333333333333,17.333333333333332,0.49816666666666665,0.47516666666666674,0.15883333333333333,0.19216666666666668,23.100000000000005,71.61666666666666,46.28333333333334,62.53333333333333,7.783333333333334,5.8,7.983333333333334,100.0,104.91666666666667,104.73333333333333,0
2011-2012,2012-02-11,DALLAS MAVERICKS,240.0,38.0,83.5,8.0,20.666666666666668,14.666666666666666,19.166666666666668,9.333333333333334,32.833333333333336,24.0,9.0,7.5,15.166666666666666,19.0,0.537,0.5025000000000001,0.24450000000000002,0.23683333333333334,22.333333333333332,72.78333333333333,48.93333333333333,62.68333333333334,9.433333333333335,12.716666666666667,14.183333333333335,100.0,104.96666666666668,102.10000000000001,244.16666666666666,40.166666666666664,82.16666666666667,7.0,20.0,15.666666666666666,20.166666666666668,9.666666666666666,28.166666666666668,24.666666666666668,11.666666666666666,6.5,15.166666666666666,20.0,0.5696666666666665,0.5341666666666667,0.24383333333333335,0.2508333333333333,23.566666666666666,69.18333333333334,46.88333333333333,61.56666666666666,12.466666666666667,10.5,14.450000000000001,100.0,109.81666666666668,99.43333333333334,1
2011-2012,2012-02-11,INDIANA PACERS,240.0,34.666666666666664,82.66666666666667,6.333333333333333,17.666666666666668,19.5,25.5,11.0,31.666666666666668,17.666666666666668,7.833333333333333,5.333333333333333,12.333333333333334,22.0,0.5065000000000001,0.45716666666666667,0.213,0.31166666666666665,24.21666666666667,76.39999999999999,49.4,50.68333333333333,8.516666666666666,8.950000000000001,11.600000000000001,100.0,102.06666666666668,101.28333333333332,240.0,35.166666666666664,77.0,7.166666666666667,23.0,19.833333333333332,26.5,9.0,32.166666666666664,22.0,6.333333333333333,4.333333333333333,15.666666666666666,18.833333333333332,0.5508333333333333,0.5046666666666667,0.2996666666666667,0.3448333333333333,22.366666666666664,79.76666666666667,50.666666666666664,62.28333333333333,6.783333333333332,7.233333333333333,15.016666666666667,100.0,104.16666666666667,109.16666666666667,0
2011-2012,2012-02-11,MILWAUKEE BUCKS,244.16666666666666,35.666666666666664,84.33333333333333,7.166666666666667,20.166666666666668,21.166666666666668,27.5,12.5,30.333333333333332,21.0,7.5,6.5,13.5,16.666666666666668,0.5186666666666667,0.4671666666666667,0.24316666666666667,0.33516666666666667,26.63333333333333,72.60000000000001,48.18333333333334,57.6,7.95,10.066666666666668,12.333333333333334,100.0,105.33333333333333,108.66666666666667,248.33333333333334,34.333333333333336,79.5,11.333333333333334,29.5,17.833333333333332,24.833333333333332,10.833333333333334,32.833333333333336,20.5,6.666666666666667,4.166666666666667,14.5,18.666666666666668,0.5405,0.5026666666666667,0.37116666666666664,0.3185,24.416666666666668,73.05,48.86666666666667,59.81666666666666,7.3500000000000005,6.366666666666666,13.766666666666667,100.0,107.45,102.88333333333333,0
2011-2012,2012-02-11,MINNESOTA TIMBERWOLVES,240.0,33.666666666666664,82.0,5.0,18.166666666666668,22.666666666666668,28.333333333333332,13.166666666666666,35.0,19.666666666666668,8.166666666666666,3.5,17.666666666666668,19.0,0.5031666666666667,0.4418333333333333,0.2225,0.34400000000000003,29.2,74.8,52.18333333333334,58.38333333333333,8.583333333333334,5.083333333333333,15.716666666666669,100.0,98.48333333333333,99.58333333333333,240.0,36.666666666666664,80.66666666666667,5.0,20.333333333333332,19.666666666666668,26.5,11.166666666666666,29.333333333333332,18.666666666666668,8.5,4.0,13.333333333333334,21.0,0.5306666666666667,0.48583333333333334,0.2563333333333333,0.33433333333333337,27.466666666666665,72.58333333333333,50.13333333333333,51.150000000000006,9.433333333333332,7.033333333333334,12.6,100.0,108.36666666666666,102.19999999999999,0
2011-2012,2012-02-11,NEW JERSEY NETS,240.0,33.666666666666664,78.0,7.666666666666667,22.166666666666668,19.5,25.333333333333332,13.333333333333334,24.666666666666668,20.833333333333332,7.5,4.5,13.666666666666666,21.333333333333332,0.5301666666666666,0.4803333333333333,0.2856666666666667,0.32666666666666666,31.550000000000008,65.64999999999999,47.550000000000004,61.550000000000004,8.516666666666666,6.816666666666667,13.216666666666669,100.0,108.36666666666667,118.18333333333334,240.0,34.833333333333336,79.16666666666667,7.5,19.166666666666668,18.0,24.166666666666668,10.5,33.333333333333336,18.833333333333332,6.666666666666667,5.0,11.833333333333334,17.166666666666668,0.5295,0.4881666666666666,0.24216666666666667,0.30716666666666664,24.21666666666667,77.48333333333333,50.70000000000001,54.166666666666664,7.433333333333333,7.666666666666667,11.65,100.0,106.30000000000001,95.80000000000001,0
2011-2012,2012-02-11,SACRAMENTO KINGS,244.16666666666666,36.666666666666664,85.83333333333333,7.333333333333333,20.333333333333332,17.5,23.5,13.5,34.0,19.333333333333332,8.5,4.333333333333333,14.5,18.333333333333332,0.5111666666666667,0.4708333333333334,0.23883333333333334,0.278,30.683333333333337,73.96666666666665,52.949999999999996,53.133333333333326,8.983333333333334,6.616666666666666,13.1,100.0,105.0,101.59999999999998,240.0,38.333333333333336,82.16666666666667,8.166666666666666,22.0,13.666666666666666,18.0,10.0,30.333333333333332,23.333333333333332,6.5,5.333333333333333,11.833333333333334,15.0,0.5471666666666667,0.5178333333333334,0.26916666666666667,0.2235,24.483333333333334,73.41666666666667,49.416666666666664,61.06666666666666,7.183333333333334,8.499999999999998,11.683333333333332,100.0,110.44999999999999,108.63333333333333,0
2011-2012,2012-02-12,ATLANTA HAWKS,244.16666666666666,35.0,78.5,6.333333333333333,18.333333333333332,13.666666666666666,18.666666666666668,9.666666666666666,31.333333333333332,21.666666666666668,6.333333333333333,4.833333333333333,12.666666666666666,15.833333333333334,0.5193333333333333,0.48666666666666664,0.23283333333333336,0.239,23.350000000000005,75.78333333333333,49.416666666666664,62.25,7.166666666666667,7.533333333333334,12.783333333333333,100.0,101.86666666666666,102.83333333333333,240.0,36.666666666666664,76.66666666666667,6.166666666666667,15.333333333333334,19.333333333333332,24.0,7.833333333333333,34.833333333333336,19.833333333333332,7.5,4.0,13.666666666666666,18.833333333333332,0.5665,0.518,0.2001666666666667,0.31666666666666665,21.01666666666667,72.76666666666667,50.53333333333333,54.300000000000004,8.183333333333332,7.0,13.466666666666667,100.0,108.11666666666667,101.39999999999999,0
2011-2012,2012-02-12,BOSTON CELTICS,244.16666666666666,35.666666666666664,77.83333333333333,7.0,19.333333333333332,12.333333333333334,14.833333333333334,9.0,32.166666666666664,25.0,5.5,4.666666666666667,13.5,18.166666666666668,0.5406666666666667,0.5063333333333333,0.24849999999999997,0.20083333333333334,23.566666666666666,73.66666666666667,50.58333333333332,69.66666666666667,6.333333333333333,7.283333333333332,13.866666666666667,100.0,105.35000000000001,95.19999999999999,240.0,39.5,80.83333333333333,7.666666666666667,17.5,12.166666666666666,17.333333333333332,11.166666666666666,33.5,25.833333333333332,8.5,4.166666666666667,13.166666666666666,17.0,0.5606666666666666,0.5376666666666667,0.21466666666666667,0.22233333333333336,28.166666666666668,73.65,52.583333333333336,65.51666666666665,9.583333333333334,5.733333333333333,13.033333333333333,100.0,111.03333333333335,95.03333333333335,1
2011-2012,2012-02-12,DETROIT PISTONS,240.0,37.166666666666664,77.33333333333333,3.3333333333333335,11.666666666666666,16.833333333333332,22.5,12.333333333333334,28.166666666666668,20.5,7.0,3.8333333333333335,14.833333333333334,20.333333333333332,0.5413333333333333,0.5023333333333333,0.14966666666666667,0.29433333333333334,32.81666666666666,71.73333333333333,52.416666666666664,54.716666666666676,8.066666666666668,7.0,14.450000000000001,100.0,109.33333333333333,108.7,244.16666666666666,36.0,85.16666666666667,5.5,17.833333333333332,16.833333333333332,24.166666666666668,13.166666666666666,26.833333333333332,17.166666666666668,7.166666666666667,6.333333333333333,13.666666666666666,24.333333333333332,0.49233333333333335,0.45483333333333337,0.20783333333333331,0.28833333333333333,29.166666666666668,65.64999999999999,46.333333333333336,47.88333333333333,7.716666666666668,10.4,12.416666666666666,100.0,101.33333333333333,115.26666666666667,0
2011-2012,2012-02-12,GOLDEN STATE WARRIORS,244.16666666666666,41.166666666666664,87.16666666666667,11.0,25.166666666666668,15.333333333333334,19.166666666666668,10.666666666666666,28.0,25.666666666666668,9.5,8.0,14.0,22.833333333333332,0.5703333333333332,0.5383333333333333,0.28950000000000004,0.22183333333333333,24.166666666666668,67.55,46.03333333333334,62.666666666666664,9.816666666666666,12.116666666666665,12.766666666666666,100.0,112.5,110.89999999999999,240.0,38.666666666666664,84.0,7.166666666666667,17.5,12.0,15.5,10.5,31.666666666666668,22.0,8.333333333333334,5.333333333333333,15.833333333333334,20.166666666666668,0.5328333333333334,0.5055,0.2121666666666667,0.18666666666666668,26.183333333333334,78.46666666666667,52.5,56.73333333333333,8.933333333333334,9.049999999999999,14.799999999999999,100.0,103.7,99.53333333333332,1
2011-2012,2012-02-12,MEMPHIS GRIZZLIES,240.0,35.0,84.83333333333333,3.0,11.166666666666666,16.5,21.333333333333332,13.166666666666666,30.5,17.666666666666668,9.833333333333334,5.166666666666667,13.166666666666666,18.833333333333332,0.476,0.432,0.1315,0.25966666666666666,27.766666666666666,76.03333333333333,50.300000000000004,50.23333333333333,10.916666666666666,9.016666666666667,12.166666666666666,100.0,99.09999999999998,98.96666666666665,240.0,36.833333333333336,80.16666666666667,3.1666666666666665,10.833333333333334,19.166666666666668,25.333333333333332,10.5,29.333333333333332,22.833333333333332,6.333333333333333,4.5,14.166666666666666,22.5,0.5253333333333334,0.4791666666666667,0.13533333333333333,0.31733333333333336,25.100000000000005,71.91666666666667,47.78333333333333,61.81666666666666,6.916666666666667,7.050000000000001,13.466666666666669,100.0,104.46666666666668,111.71666666666665,0
2011-2012,2012-02-12,TORONTO RAPTORS,244.16666666666666,34.166666666666664,82.5,7.0,19.666666666666668,16.666666666666668,23.0,14.166666666666666,29.666666666666668,22.333333333333332,6.833333333333333,4.666666666666667,14.166666666666666,22.833333333333332,0.49383333333333335,0.455,0.2393333333333334,0.2783333333333333,31.21666666666667,77.23333333333333,52.0,65.21666666666667,7.633333333333333,8.083333333333334,13.316666666666665,100.0,102.21666666666668,106.43333333333334,244.16666666666666,34.666666666666664,80.16666666666667,5.666666666666667,19.333333333333332,16.5,21.5,13.166666666666666,35.833333333333336,17.666666666666668,5.166666666666667,5.166666666666667,13.833333333333334,18.0,0.5141666666666665,0.47033333333333327,0.24283333333333335,0.27016666666666667,30.466666666666665,77.38333333333334,55.21666666666666,50.28333333333333,5.8,7.883333333333334,13.4,100.0,103.73333333333333,100.61666666666667,0
2011-2012,2012-02-13,CHARLOTTE BOBCATS,240.0,28.833333333333332,77.5,3.0,12.5,16.666666666666668,22.166666666666668,9.666666666666666,28.5,16.833333333333332,4.333333333333333,4.666666666666667,12.166666666666666,18.0,0.44533333333333336,0.39399999999999996,0.16433333333333333,0.2916666666666667,20.933333333333334,74.11666666666667,45.31666666666666,59.0,4.883333333333333,7.366666666666667,12.116666666666667,100.0,88.39999999999999,116.25,240.0,36.0,82.16666666666667,5.666666666666667,13.5,12.0,17.333333333333332,9.833333333333334,30.166666666666668,22.166666666666668,5.666666666666667,3.8333333333333335,7.166666666666667,17.666666666666668,0.4991666666666667,0.472,0.16649999999999998,0.21783333333333332,21.116666666666664,69.98333333333332,44.56666666666666,61.699999999999996,6.6499999999999995,5.816666666666666,7.366666666666667,100.0,105.03333333333332,105.05,0
2011-2012,2012-02-13,DALLAS MAVERICKS,248.33333333333334,36.5,83.0,6.666666666666667,19.333333333333332,14.833333333333334,19.333333333333332,9.333333333333334,35.0,22.333333333333332,8.666666666666666,7.666666666666667,17.333333333333332,20.333333333333332,0.5173333333333333,0.4805,0.2305,0.24,21.483333333333334,72.25,48.63333333333333,60.88333333333333,8.950000000000001,12.733333333333334,15.916666666666666,100.0,98.25,99.06666666666666,244.16666666666666,37.666666666666664,81.83333333333333,7.5,22.5,14.833333333333334,20.333333333333332,12.666666666666666,30.5,23.333333333333332,7.5,4.0,12.166666666666666,23.166666666666668,0.5383333333333334,0.5063333333333333,0.27416666666666667,0.2511666666666667,32.71666666666667,74.35000000000001,53.88333333333333,61.08333333333332,8.583333333333332,7.1499999999999995,11.600000000000001,100.0,112.51666666666665,107.03333333333332,1
2011-2012,2012-02-13,GOLDEN STATE WARRIORS,244.16666666666666,41.0,85.83333333333333,11.166666666666666,24.5,15.0,19.0,10.0,28.833333333333332,24.666666666666668,8.833333333333334,7.5,13.166666666666666,21.166666666666668,0.5766666666666665,0.5465,0.28650000000000003,0.2235,22.883333333333336,69.75,46.63333333333333,60.46666666666667,9.3,11.916666666666666,12.333333333333334,100.0,113.73333333333333,108.76666666666665,240.0,38.0,82.16666666666667,8.5,23.333333333333332,10.333333333333334,14.0,10.0,30.833333333333332,24.166666666666668,6.166666666666667,6.166666666666667,13.0,15.666666666666666,0.5385,0.5156666666666667,0.28633333333333333,0.17216666666666666,24.366666666666664,71.45,48.75,63.650000000000006,6.883333333333333,10.133333333333333,12.899999999999999,100.0,107.36666666666666,105.96666666666665,1
2011-2012,2012-02-13,MILWAUKEE BUCKS,244.16666666666666,35.666666666666664,85.16666666666667,7.0,20.0,19.5,24.5,13.166666666666666,31.166666666666668,20.333333333333332,6.5,6.5,13.333333333333334,16.5,0.5118333333333333,0.4618333333333334,0.23916666666666667,0.30033333333333334,27.566666666666663,72.75,48.93333333333334,55.9,6.8999999999999995,10.4,12.25,100.0,104.25000000000001,109.98333333333333,240.0,37.333333333333336,78.33333333333333,5.5,14.0,20.333333333333332,25.166666666666668,8.666666666666666,35.666666666666664,18.833333333333332,7.166666666666667,4.5,12.333333333333334,17.5,0.5621666666666666,0.5115,0.17866666666666667,0.324,22.75,73.46666666666667,51.63333333333333,50.43333333333334,7.866666666666667,7.816666666666667,12.066666666666668,100.0,110.48333333333335,98.61666666666667,0
2011-2012,2012-02-13,NEW ORLEANS HORNETS,240.0,33.666666666666664,75.66666666666667,3.8333333333333335,10.666666666666666,14.833333333333334,19.833333333333332,10.833333333333334,28.0,21.333333333333332,5.666666666666667,4.0,15.166666666666666,21.333333333333332,0.5096666666666667,0.4703333333333333,0.14116666666666666,0.26133333333333336,26.75,72.98333333333333,49.29999999999999,62.95000000000001,6.583333333333333,6.699999999999999,15.233333333333334,100.0,99.35000000000001,112.64999999999999,240.0,37.5,80.5,3.5,11.166666666666666,16.333333333333332,21.5,11.5,29.0,23.666666666666668,6.833333333333333,5.0,14.666666666666666,22.666666666666668,0.527,0.4871666666666667,0.13883333333333334,0.2695,28.350000000000005,70.10000000000001,48.93333333333334,62.916666666666664,7.616666666666667,7.75,14.033333333333333,100.0,105.25,110.21666666666665,1
2011-2012,2012-02-13,ORLANDO MAGIC,248.33333333333334,34.666666666666664,80.83333333333333,11.666666666666666,30.666666666666668,15.166666666666666,21.833333333333332,10.666666666666666,34.0,21.166666666666668,6.0,4.833333333333333,13.666666666666666,19.166666666666668,0.5313333333333333,0.5,0.3788333333333333,0.27266666666666667,23.916666666666668,73.45,49.133333333333326,61.21666666666666,6.666666666666667,7.3,13.050000000000002,100.0,106.58333333333333,102.15000000000002,240.0,34.166666666666664,80.83333333333333,5.5,18.5,21.0,25.333333333333332,12.5,34.833333333333336,20.0,8.833333333333334,3.5,18.666666666666668,18.333333333333332,0.5148333333333334,0.4561666666666666,0.229,0.31383333333333335,28.683333333333334,75.05,52.46666666666667,58.63333333333333,9.233333333333334,5.1499999999999995,16.750000000000004,100.0,98.34999999999998,98.14999999999999,1
2011-2012,2012-02-14,CHICAGO BULLS,240.0,39.833333333333336,83.16666666666667,7.5,18.0,13.166666666666666,18.666666666666668,12.333333333333334,33.166666666666664,25.5,9.166666666666666,3.6666666666666665,12.5,17.5,0.5533333333333333,0.5276666666666666,0.2141666666666667,0.23183333333333334,29.733333333333334,74.41666666666667,53.0,63.849999999999994,10.249999999999998,5.133333333333334,12.100000000000001,100.0,111.76666666666667,93.45,244.16666666666666,35.333333333333336,85.0,7.666666666666667,21.166666666666668,18.833333333333332,25.0,14.166666666666666,31.5,18.5,8.5,4.0,14.166666666666666,20.0,0.5065000000000001,0.4608333333333334,0.25183333333333335,0.3,31.46666666666667,73.43333333333332,52.0,53.01666666666667,9.049999999999999,6.283333333333334,12.866666666666667,100.0,104.83333333333333,103.55,1
2011-2012,2012-02-14,DENVER NUGGETS,240.0,35.833333333333336,79.33333333333333,6.0,22.333333333333332,19.833333333333332,27.833333333333332,9.666666666666666,31.166666666666668,19.666666666666668,7.0,4.166666666666667,15.166666666666666,19.833333333333332,0.5325,0.4891666666666667,0.2841666666666667,0.351,22.8,79.95,50.050000000000004,55.75,7.383333333333333,6.966666666666668,14.25,100.0,102.16666666666667,110.46666666666665,240.0,38.666666666666664,82.0,8.666666666666666,24.333333333333332,11.333333333333334,14.833333333333334,10.333333333333334,31.0,25.666666666666668,5.166666666666667,6.0,12.666666666666666,16.333333333333332,0.5513333333333333,0.5256666666666666,0.299,0.18266666666666667,25.53333333333333,71.31666666666666,49.5,66.56666666666668,5.866666666666667,10.016666666666667,12.6,100.0,110.96666666666665,107.5,1
2011-2012,2012-02-14,DETROIT PISTONS,240.0,36.666666666666664,80.33333333333333,3.0,12.0,16.666666666666668,21.5,13.166666666666666,28.5,21.166666666666668,7.666666666666667,4.0,14.333333333333334,19.666666666666668,0.5198333333333333,0.4788333333333333,0.14916666666666667,0.2711666666666667,32.81666666666667,70.21666666666665,51.31666666666666,57.71666666666667,8.649999999999999,7.2,13.66666666666667,100.0,106.39999999999999,104.30000000000001,240.0,36.5,79.16666666666667,7.0,18.833333333333332,18.5,24.5,9.833333333333334,33.5,19.166666666666668,6.5,5.333333333333333,11.166666666666666,17.0,0.5478333333333333,0.5058333333333334,0.238,0.31133333333333335,23.416666666666668,76.10000000000001,50.199999999999996,52.1,7.199999999999999,8.2,11.066666666666665,100.0,109.53333333333335,98.34999999999998,0
2011-2012,2012-02-14,INDIANA PACERS,240.0,35.333333333333336,81.83333333333333,6.5,18.833333333333332,18.0,23.5,10.666666666666666,29.666666666666668,18.166666666666668,7.833333333333333,5.166666666666667,13.666666666666666,22.333333333333332,0.5171666666666667,0.4718333333333334,0.22950000000000004,0.2905,24.48333333333333,75.0,48.96666666666667,51.083333333333336,8.566666666666666,8.783333333333335,12.866666666666665,100.0,103.0,104.51666666666667,240.0,37.833333333333336,79.33333333333333,5.333333333333333,14.166666666666666,22.0,26.0,10.166666666666666,34.333333333333336,18.833333333333332,8.166666666666666,4.5,13.666666666666666,19.166666666666668,0.567,0.5096666666666666,0.17866666666666667,0.3308333333333333,27.03333333333333,71.26666666666667,52.050000000000004,49.88333333333333,8.916666666666666,7.95,13.066666666666668,100.0,112.01666666666667,100.75,0
2011-2012,2012-02-14,LOS ANGELES LAKERS,244.16666666666666,33.5,81.0,5.333333333333333,18.833333333333332,17.166666666666668,23.0,14.0,34.0,16.5,5.5,4.833333333333333,13.833333333333334,17.666666666666668,0.49200000000000005,0.44733333333333336,0.23316666666666666,0.28716666666666674,31.0,78.0,54.1,49.01666666666666,6.150000000000001,7.583333333333333,13.166666666666666,100.0,101.01666666666667,103.8,244.16666666666666,34.0,80.16666666666667,7.0,19.833333333333332,12.833333333333334,17.666666666666668,10.166666666666666,30.5,22.5,5.666666666666667,4.5,12.333333333333334,16.333333333333332,0.5000000000000001,0.46900000000000003,0.24533333333333338,0.22483333333333333,23.316666666666663,73.98333333333333,47.9,66.1,6.416666666666667,6.583333333333333,12.35,100.0,99.36666666666667,108.31666666666668,1
2011-2012,2012-02-14,MEMPHIS GRIZZLIES,240.0,33.833333333333336,83.66666666666667,3.0,11.666666666666666,17.5,22.0,13.666666666666666,28.833333333333332,16.833333333333332,8.833333333333334,5.833333333333333,14.166666666666666,20.333333333333332,0.4735,0.42449999999999993,0.13916666666666666,0.2715,29.033333333333335,72.68333333333334,49.349999999999994,49.616666666666674,9.799999999999999,9.8,13.100000000000001,100.0,97.86666666666666,103.3,240.0,37.833333333333336,83.33333333333333,7.5,18.666666666666668,14.333333333333334,18.833333333333332,10.666666666666666,32.0,22.666666666666668,8.5,5.666666666666667,15.666666666666666,19.333333333333332,0.5336666666666666,0.5011666666666666,0.23033333333333336,0.2325,26.583333333333332,79.3,53.1,60.23333333333333,9.066666666666668,9.699999999999998,14.533333333333333,100.0,104.23333333333333,100.2,1
2011-2012,2012-02-14,OKLAHOMA CITY THUNDER,244.16666666666666,38.166666666666664,79.66666666666667,7.0,20.666666666666668,21.5,27.0,10.833333333333334,31.833333333333332,16.333333333333332,7.666666666666667,9.333333333333334,17.0,22.833333333333332,0.5733333333333334,0.5233333333333333,0.25966666666666666,0.3468333333333333,28.01666666666667,73.05,51.61666666666667,42.43333333333333,8.066666666666666,12.883333333333333,15.633333333333333,100.0,109.74999999999999,107.56666666666666,240.0,36.5,79.5,3.6666666666666665,11.5,14.666666666666666,19.666666666666668,12.0,28.833333333333332,22.5,7.166666666666667,5.5,15.333333333333334,23.166666666666668,0.5176666666666666,0.48100000000000004,0.1455,0.25033333333333335,29.25,72.01666666666667,50.11666666666667,61.25,8.133333333333333,8.633333333333335,14.833333333333334,100.0,102.76666666666667,105.61666666666667,1
2011-2012,2012-02-14,PORTLAND TRAIL BLAZERS,252.5,38.833333333333336,85.0,6.333333333333333,21.0,16.0,20.333333333333332,10.666666666666666,27.666666666666668,22.166666666666668,10.666666666666666,5.5,14.833333333333334,21.0,0.5381666666666667,0.4996666666666667,0.24899999999999997,0.24516666666666664,23.916666666666668,69.48333333333333,45.599999999999994,56.81666666666667,11.233333333333334,9.200000000000001,13.833333333333334,100.0,105.18333333333335,102.93333333333334,244.16666666666666,35.166666666666664,83.0,4.5,16.5,18.666666666666668,26.166666666666668,12.0,28.333333333333332,16.666666666666668,7.166666666666667,7.0,14.5,22.666666666666668,0.4953333333333334,0.45216666666666666,0.19783333333333333,0.31633333333333336,27.033333333333335,65.18333333333334,45.98333333333334,47.93333333333333,7.666666666666667,10.383333333333333,13.233333333333334,100.0,99.66666666666667,108.89999999999999,0
2011-2012,2012-02-14,TORONTO RAPTORS,244.16666666666666,36.166666666666664,83.33333333333333,7.0,19.166666666666668,17.333333333333332,22.833333333333332,13.666666666666666,30.166666666666668,23.0,8.0,4.5,13.833333333333334,22.833333333333332,0.5176666666666666,0.4765,0.23083333333333333,0.2735,31.11666666666667,75.53333333333333,52.48333333333333,63.56666666666667,8.866666666666667,7.6499999999999995,12.916666666666666,100.0,106.58333333333333,104.01666666666667,240.0,36.0,79.66666666666667,5.5,20.833333333333332,20.166666666666668,27.833333333333332,10.166666666666666,30.5,18.666666666666668,9.5,3.8333333333333335,14.166666666666666,20.833333333333332,0.5313333333333334,0.48699999999999993,0.2643333333333333,0.35200000000000004,24.900000000000002,73.06666666666666,49.333333333333336,51.9,10.283333333333333,6.749999999999999,13.300000000000002,100.0,106.05,99.01666666666665,0
2011-2012,2012-02-15,BOSTON CELTICS,244.16666666666666,35.333333333333336,77.83333333333333,5.5,17.5,13.666666666666666,17.166666666666668,9.333333333333334,31.5,24.0,6.333333333333333,5.166666666666667,14.833333333333334,18.666666666666668,0.5285000000000001,0.49183333333333334,0.22399999999999998,0.23199999999999998,24.533333333333335,72.10000000000001,50.099999999999994,67.66666666666667,7.133333333333334,7.783333333333334,14.883333333333333,100.0,102.38333333333334,98.68333333333334,240.0,36.5,80.66666666666667,2.6666666666666665,11.166666666666666,17.166666666666668,23.333333333333332,13.166666666666666,30.5,21.833333333333332,8.0,4.5,15.0,20.166666666666668,0.5125000000000001,0.47283333333333327,0.13833333333333334,0.2923333333333334,32.18333333333334,73.78333333333333,52.866666666666674,59.61666666666667,8.916666666666666,7.800000000000001,14.116666666666667,100.0,103.31666666666666,101.31666666666666,0
2011-2012,2012-02-15,CLEVELAND CAVALIERS,244.16666666666666,35.333333333333336,84.66666666666667,6.333333333333333,18.166666666666668,18.166666666666668,25.833333333333332,14.166666666666666,32.833333333333336,22.833333333333332,6.666666666666667,4.0,13.333333333333334,21.833333333333332,0.49783333333333335,0.45766666666666667,0.21550000000000002,0.30916666666666665,30.21666666666667,75.56666666666666,51.9,63.71666666666667,7.150000000000001,6.383333333333333,12.216666666666669,100.0,102.76666666666667,108.11666666666666,240.0,34.666666666666664,80.0,4.833333333333333,17.166666666666668,19.666666666666668,25.666666666666668,9.166666666666666,28.5,16.5,6.5,4.833333333333333,14.0,24.0,0.5148333333333334,0.46399999999999997,0.2145,0.32349999999999995,21.233333333333334,74.76666666666667,46.916666666666664,47.4,7.016666666666667,8.416666666666668,13.249999999999998,100.0,100.63333333333334,106.85000000000001,1
2011-2012,2012-02-15,DALLAS MAVERICKS,248.33333333333334,37.333333333333336,82.16666666666667,7.0,19.166666666666668,14.5,19.833333333333332,9.0,34.0,23.166666666666668,9.166666666666666,6.166666666666667,16.833333333333332,20.833333333333332,0.5295,0.4971666666666667,0.23083333333333333,0.24933333333333332,20.983333333333334,72.64999999999999,48.21666666666666,62.00000000000001,9.533333333333333,10.35,15.58333333333333,100.0,100.5,98.98333333333333,240.0,37.0,79.83333333333333,5.833333333333333,20.833333333333332,21.0,29.666666666666668,10.5,31.666666666666668,19.5,8.0,5.833333333333333,17.166666666666668,20.5,0.543,0.5,0.26283333333333336,0.3725,25.283333333333335,77.69999999999999,50.900000000000006,53.56666666666667,8.183333333333332,9.083333333333334,15.6,100.0,103.26666666666667,108.11666666666667,1
