season,date,home_team,date_home,minutes_played_home,made_field_goals_home,attempted_field_goals_home,made_three_point_field_goals_home,attempted_three_point_field_goals_home,made_free_throws_home,attempted_free_throws_home,offensive_rebounds_home,defensive_rebounds_home,assists_home,steals_home,blocks_home,turnovers_home,personal_fouls_home,true_shooting_percentage_home,effective_field_goal_percentage_home,3_point_attempt_rate_home,free_throw_attempt_rate_home,offensive_rebound_percentage_home,defensive_rebound_percentage_home,total_rebound_percentage_home,assist_percentage_home,steal_percentage_home,block_percentage_home,turnover_percentage_home,useage_percentage_home,offensive_rating_home,date_away,minutes_played_away,made_field_goals_away,attempted_field_goals_away,made_three_point_field_goals_away,attempted_three_point_field_goals_away,made_free_throws_away,attempted_free_throws_away,offensive_rebounds_away,defensive_rebounds_away,assists_away,steals_away,blocks_away,turnovers_away,personal_fouls_away,true_shooting_percentage_away,effective_field_goal_percentage_away,3_point_attempt_rate_away,free_throw_attempt_rate_away,offensive_rebound_percentage_away,defensive_rebound_percentage_away,total_rebound_percentage_away,assist_percentage_away,steal_percentage_away,block_percentage_away,turnover_percentage_away,useage_percentage_away,offensive_rating_away,home_won
2010-2011,2010-12-07,PHILADELPHIA 76ERS,240.0,36.833333333333336,77.83333333333333,6.166666666666667,15.333333333333334,14.666666666666666,20.333333333333332,9.0,32.666666666666664,23.333333333333332,6.0,3.5,11.166666666666666,20.5,0.5456666666666667,0.5136666666666666,0.19933333333333336,0.26616666666666666,23.233333333333334,74.78333333333333,50.5,63.50000000000001,6.933333333333333,5.5,11.433333333333335,100.0,108.8,106.0,240.0,33.833333333333336,83.0,6.5,19.833333333333332,18.5,25.0,10.333333333333334,28.333333333333332,22.0,8.0,4.0,12.5,20.0,0.49299999999999994,0.44616666666666666,0.23900000000000002,0.3043333333333333,23.150000000000002,78.06666666666666,47.38333333333333,65.48333333333333,8.516666666666666,6.416666666666667,11.733333333333334,100.0,99.01666666666667,116.01666666666667,1
2010-2011,2010-12-07,PORTLAND TRAIL BLAZERS,240.0,31.5,80.0,6.333333333333333,16.666666666666668,18.5,22.0,13.333333333333334,25.666666666666668,19.0,8.333333333333334,4.0,12.666666666666666,22.666666666666668,0.4911666666666666,0.4363333333333334,0.2081666666666667,0.2801666666666666,29.166666666666668,77.51666666666667,49.61666666666667,60.5,9.733333333333333,8.049999999999999,12.283333333333333,100.0,102.55000000000001,108.40000000000002,248.33333333333334,42.666666666666664,86.16666666666667,9.5,23.666666666666668,22.0,29.5,10.333333333333334,30.0,28.0,7.166666666666667,3.5,11.333333333333334,20.666666666666668,0.5930000000000001,0.5535,0.27416666666666667,0.3483333333333334,24.066666666666666,73.25,48.81666666666667,65.81666666666668,7.316666666666667,5.683333333333333,10.416666666666666,100.0,118.48333333333333,113.73333333333333,1
2010-2011,2010-12-08,BOSTON CELTICS,240.0,39.666666666666664,77.0,4.0,12.666666666666666,18.0,25.5,7.0,33.0,27.166666666666668,7.833333333333333,5.333333333333333,12.166666666666666,19.833333333333332,0.5771666666666667,0.5438333333333333,0.167,0.336,19.3,77.80000000000001,51.01666666666667,68.43333333333334,8.633333333333333,8.683333333333334,12.216666666666667,100.0,111.55000000000001,98.06666666666666,240.0,35.0,76.83333333333333,9.0,23.166666666666668,30.333333333333332,40.333333333333336,9.666666666666666,32.0,21.166666666666668,7.5,6.833333333333333,15.5,23.0,0.5764999999999999,0.5123333333333334,0.3036666666666667,0.5336666666666666,23.78333333333333,75.95,50.76666666666667,60.28333333333333,7.666666666666667,10.450000000000001,14.166666666666666,100.0,111.26666666666665,107.76666666666667,1
2010-2011,2010-12-08,CLEVELAND CAVALIERS,240.0,33.666666666666664,81.83333333333333,6.333333333333333,19.166666666666668,18.5,24.5,9.333333333333334,27.666666666666668,21.5,7.666666666666667,4.0,12.166666666666666,19.5,0.49866666666666665,0.4506666666666667,0.23416666666666663,0.3015,20.650000000000002,75.6,44.96666666666667,64.46666666666665,8.183333333333334,6.066666666666666,11.600000000000001,100.0,99.01666666666665,117.75,244.16666666666666,36.0,81.0,4.833333333333333,14.166666666666666,20.0,27.333333333333332,11.333333333333334,29.0,20.833333333333332,7.333333333333333,5.5,14.0,22.166666666666668,0.5188333333333334,0.4713333333333334,0.17383333333333337,0.3426666666666667,26.416666666666668,73.25,48.53333333333333,58.46666666666667,7.816666666666666,8.983333333333333,13.066666666666668,100.0,103.39999999999999,107.36666666666666,0
2010-2011,2010-12-08,LOS ANGELES CLIPPERS,240.0,36.0,78.66666666666667,7.666666666666667,21.333333333333332,18.333333333333332,27.0,11.833333333333334,31.0,22.0,6.833333333333333,5.5,15.5,26.166666666666668,0.5421666666666666,0.5065000000000001,0.27366666666666667,0.3496666666666666,29.266666666666666,73.45,51.75,61.4,7.433333333333334,9.466666666666667,14.633333333333333,100.0,107.71666666666665,111.75,240.0,37.5,83.16666666666667,5.5,19.166666666666668,21.333333333333332,26.166666666666668,12.833333333333334,28.666666666666668,20.666666666666668,8.0,5.666666666666667,11.0,19.666666666666668,0.538,0.48416666666666663,0.22966666666666669,0.315,30.166666666666668,76.33333333333333,52.23333333333334,54.633333333333326,8.816666666666668,9.566666666666668,10.366666666666667,100.0,112.96666666666665,109.69999999999999,0
2010-2011,2010-12-08,MILWAUKEE BUCKS,240.0,31.333333333333332,78.33333333333333,5.666666666666667,18.0,23.166666666666668,32.333333333333336,11.333333333333334,27.0,18.5,7.666666666666667,5.0,10.833333333333334,20.666666666666668,0.49550000000000005,0.4381666666666666,0.23299999999999998,0.41650000000000004,25.649999999999995,72.73333333333333,47.26666666666666,59.68333333333334,8.549999999999999,8.666666666666666,10.483333333333334,100.0,102.36666666666666,110.35000000000001,244.16666666666666,38.0,81.33333333333333,8.5,23.5,18.333333333333332,23.0,9.5,34.0,24.333333333333332,6.166666666666667,6.833333333333333,16.5,22.5,0.5633333333333334,0.5205,0.29233333333333333,0.2878333333333334,23.3,70.0,48.81666666666667,63.81666666666667,6.316666666666667,9.933333333333332,15.35,100.0,106.60000000000001,106.86666666666667,1
2010-2011,2010-12-08,MINNESOTA TIMBERWOLVES,244.16666666666666,39.0,84.16666666666667,7.833333333333333,17.5,19.666666666666668,24.666666666666668,13.833333333333334,35.0,19.666666666666668,5.166666666666667,5.833333333333333,17.833333333333332,22.833333333333332,0.5585,0.5128333333333334,0.21133333333333337,0.29450000000000004,31.416666666666668,78.8,56.583333333333336,50.15,5.416666666666667,9.55,15.816666666666668,100.0,110.08333333333333,111.35000000000001,252.5,36.166666666666664,86.0,5.166666666666667,15.5,25.666666666666668,30.5,13.0,30.666666666666668,19.166666666666668,9.833333333333334,6.166666666666667,13.5,22.333333333333332,0.519,0.4506666666666666,0.1825,0.35300000000000004,29.166666666666668,71.18333333333334,49.61666666666667,53.0,10.299999999999999,8.75,11.950000000000001,100.0,107.56666666666666,109.13333333333333,0
2010-2011,2010-12-08,NEW ORLEANS HORNETS,240.0,34.666666666666664,74.83333333333333,5.166666666666667,13.166666666666666,16.5,22.833333333333332,8.166666666666666,31.333333333333332,20.666666666666668,7.833333333333333,4.0,14.166666666666666,19.666666666666668,0.5375,0.5001666666666666,0.1765,0.30983333333333335,21.2,78.16666666666667,49.85,59.650000000000006,8.716666666666667,6.95,14.249999999999998,100.0,102.69999999999999,105.45,248.33333333333334,34.0,77.66666666666667,6.333333333333333,17.166666666666668,16.166666666666668,20.0,9.5,26.833333333333332,19.833333333333332,7.0,4.166666666666667,14.5,20.0,0.522,0.4785000000000001,0.224,0.256,23.36666666666667,72.64999999999999,47.050000000000004,57.56666666666667,7.933333333333334,7.449999999999999,14.433333333333332,100.0,101.41666666666667,113.36666666666666,1
2010-2011,2010-12-08,NEW YORK KNICKS,248.33333333333334,40.666666666666664,83.0,10.166666666666666,26.5,19.0,23.0,9.5,31.666666666666668,23.5,7.166666666666667,4.166666666666667,12.666666666666666,18.5,0.5915,0.5499999999999999,0.31566666666666665,0.2768333333333333,23.45,74.7,49.68333333333334,57.61666666666667,7.55,6.433333333333333,11.933333333333335,100.0,116.71666666666665,109.40000000000002,240.0,40.833333333333336,85.66666666666667,5.166666666666667,15.0,15.833333333333334,23.0,13.833333333333334,31.333333333333332,22.666666666666668,6.833333333333333,2.8333333333333335,15.166666666666666,21.333333333333332,0.5355,0.5063333333333334,0.1748333333333333,0.2728333333333333,32.0,77.31666666666668,54.050000000000004,55.45000000000001,7.183333333333333,4.283333333333333,13.65,100.0,108.28333333333335,114.91666666666667,1
2010-2011,2010-12-08,PHOENIX SUNS,240.0,41.666666666666664,81.5,9.666666666666666,22.333333333333332,21.166666666666668,28.0,8.166666666666666,29.333333333333332,27.833333333333332,7.166666666666667,3.3333333333333335,12.166666666666666,21.666666666666668,0.6093333333333334,0.5705,0.271,0.3468333333333334,20.583333333333332,76.63333333333333,49.449999999999996,67.13333333333334,7.433333333333333,5.8999999999999995,11.683333333333332,100.0,118.45,113.71666666666665,240.0,39.5,81.83333333333333,4.5,12.333333333333334,15.833333333333334,20.666666666666668,9.0,27.5,19.5,6.0,6.666666666666667,13.0,21.666666666666668,0.5455,0.5099999999999999,0.1505,0.2555,24.75,72.86666666666667,48.98333333333334,49.23333333333333,6.55,11.216666666666669,12.366666666666667,100.0,108.81666666666666,114.86666666666667,0
2010-2011,2010-12-08,SACRAMENTO KINGS,240.0,33.833333333333336,80.83333333333333,5.5,16.0,16.666666666666668,23.666666666666668,11.0,30.166666666666668,18.833333333333332,5.333333333333333,5.333333333333333,14.166666666666666,25.166666666666668,0.49216666666666664,0.452,0.19666666666666666,0.2961666666666667,24.78333333333333,78.14999999999999,49.833333333333336,56.06666666666666,5.833333333333335,8.516666666666666,13.433333333333332,100.0,97.53333333333335,112.05,240.0,37.0,80.66666666666667,5.333333333333333,16.5,20.666666666666668,27.333333333333332,11.5,26.833333333333332,19.833333333333332,7.833333333333333,6.666666666666667,14.166666666666666,26.0,0.5398333333333333,0.4911666666666667,0.20566666666666666,0.34149999999999997,27.71666666666667,64.33333333333333,45.550000000000004,53.35,8.549999999999999,10.283333333333333,13.333333333333334,100.0,108.41666666666667,117.18333333333332,1
2010-2011,2010-12-08,SAN ANTONIO SPURS,240.0,36.666666666666664,79.5,8.166666666666666,23.333333333333332,22.166666666666668,26.666666666666668,10.833333333333334,30.166666666666668,23.666666666666668,9.333333333333334,3.8333333333333335,12.333333333333334,18.5,0.5721666666666666,0.5176666666666666,0.2941666666666667,0.3413333333333333,25.133333333333336,73.73333333333333,49.51666666666666,63.68333333333333,10.166666666666666,5.633333333333333,12.066666666666668,100.0,113.63333333333333,104.56666666666666,240.0,41.166666666666664,85.83333333333333,8.666666666666666,19.0,12.833333333333334,18.166666666666668,11.166666666666666,28.666666666666668,24.166666666666668,9.5,4.0,15.5,22.5,0.5543333333333332,0.5316666666666667,0.22166666666666665,0.2121666666666667,26.066666666666663,70.0,47.349999999999994,58.78333333333334,10.066666666666668,6.083333333333333,14.1,100.0,108.81666666666665,113.91666666666667,1
2010-2011,2010-12-08,UTAH JAZZ,240.0,39.0,81.0,6.5,19.333333333333332,16.333333333333332,20.5,11.166666666666666,29.666666666666668,25.5,8.0,7.166666666666667,11.833333333333334,22.666666666666668,0.5623333333333332,0.5231666666666667,0.23883333333333334,0.2616666666666667,28.950000000000003,76.68333333333334,53.15,65.26666666666667,9.133333333333333,13.083333333333334,11.633333333333333,100.0,115.33333333333333,104.18333333333334,240.0,36.666666666666664,75.33333333333333,5.5,13.166666666666666,19.833333333333332,26.666666666666668,9.166666666666666,35.333333333333336,20.0,6.666666666666667,5.333333333333333,12.5,22.166666666666668,0.5658333333333334,0.5211666666666667,0.1718333333333333,0.3555,24.650000000000002,76.85000000000001,53.583333333333336,53.81666666666667,7.5,8.5,12.516666666666666,100.0,110.60000000000001,96.36666666666666,0
2010-2011,2010-12-09,DALLAS MAVERICKS,240.0,38.666666666666664,82.0,6.833333333333333,18.833333333333332,17.5,21.833333333333332,9.666666666666666,33.833333333333336,23.166666666666668,8.5,4.833333333333333,13.333333333333334,18.5,0.5563333333333335,0.5151666666666667,0.22966666666666669,0.26583333333333337,22.583333333333332,76.41666666666667,50.78333333333334,59.86666666666667,9.083333333333334,7.583333333333333,12.716666666666667,100.0,109.05,99.39999999999999,256.6666666666667,33.5,78.0,6.5,16.666666666666668,22.833333333333332,29.166666666666668,8.0,30.833333333333332,19.0,6.666666666666667,4.333333333333333,14.333333333333334,25.666666666666668,0.5348333333333334,0.47766666666666674,0.2146666666666667,0.389,18.150000000000002,73.71666666666665,45.76666666666667,58.15,6.933333333333334,6.316666666666666,13.799999999999999,100.0,100.48333333333335,110.91666666666667,1
2010-2011,2010-12-09,PHILADELPHIA 76ERS,240.0,38.0,77.83333333333333,6.833333333333333,17.166666666666668,16.166666666666668,22.166666666666668,8.833333333333334,33.666666666666664,24.166666666666668,6.666666666666667,3.5,10.166666666666666,19.5,0.5651666666666667,0.5321666666666667,0.222,0.2886666666666667,23.71666666666667,76.96666666666667,52.416666666666664,64.13333333333334,7.666666666666667,5.433333333333333,10.466666666666667,100.0,113.91666666666667,104.43333333333332,240.0,40.166666666666664,75.33333333333333,3.8333333333333335,13.166666666666666,19.833333333333332,27.666666666666668,6.5,35.0,27.333333333333332,7.333333333333333,6.166666666666667,13.666666666666666,19.833333333333332,0.5973333333333333,0.5616666666666666,0.1781666666666667,0.375,18.466666666666665,79.78333333333335,52.900000000000006,67.93333333333334,7.866666666666666,9.933333333333334,13.600000000000001,100.0,112.10000000000001,97.06666666666666,0
2010-2011,2010-12-09,PORTLAND TRAIL BLAZERS,240.0,32.0,79.66666666666667,6.666666666666667,17.666666666666668,21.833333333333332,25.166666666666668,13.166666666666666,26.666666666666668,19.333333333333332,7.833333333333333,3.8333333333333335,13.166666666666666,22.166666666666668,0.5118333333333333,0.44733333333333336,0.22266666666666668,0.3238333333333333,29.21666666666667,82.10000000000001,51.949999999999996,60.400000000000006,8.983333333333333,7.550000000000001,12.649999999999999,100.0,105.61666666666667,106.38333333333334,240.0,35.333333333333336,75.83333333333333,7.5,22.0,15.166666666666666,20.166666666666668,9.833333333333334,30.333333333333332,16.333333333333332,5.333333333333333,4.5,14.166666666666666,19.333333333333332,0.5521666666666666,0.517,0.29083333333333333,0.266,27.900000000000002,77.28333333333333,53.333333333333336,45.4,6.216666666666668,7.216666666666666,14.266666666666666,100.0,108.2,100.64999999999999,1
2010-2011,2010-12-10,CHICAGO BULLS,244.16666666666666,36.333333333333336,80.16666666666667,5.166666666666667,13.5,17.5,24.833333333333332,11.166666666666666,29.5,22.5,7.833333333333333,5.333333333333333,14.833333333333334,21.833333333333332,0.5211666666666667,0.4821666666666667,0.16783333333333336,0.315,26.400000000000006,71.88333333333333,48.53333333333333,62.833333333333336,8.466666666666667,8.866666666666665,13.983333333333333,100.0,102.83333333333336,105.71666666666665,240.0,37.666666666666664,83.33333333333333,6.0,19.833333333333332,19.0,24.166666666666668,12.333333333333334,29.333333333333332,22.166666666666668,8.833333333333334,5.666666666666667,12.833333333333334,19.333333333333332,0.5336666666666666,0.48849999999999993,0.2376666666666667,0.28933333333333333,29.05,74.46666666666667,51.46666666666666,58.833333333333336,9.616666666666667,9.616666666666667,12.033333333333331,100.0,110.11666666666666,105.55,1
2010-2011,2010-12-10,GOLDEN STATE WARRIORS,240.0,40.5,85.5,9.166666666666666,19.5,10.833333333333334,16.166666666666668,11.166666666666666,28.833333333333332,23.5,9.0,3.5,16.166666666666668,20.666666666666668,0.5461666666666666,0.5286666666666666,0.22866666666666668,0.18883333333333333,25.566666666666666,68.73333333333333,46.550000000000004,58.21666666666666,9.583333333333334,5.366666666666667,14.800000000000002,100.0,106.51666666666667,113.8,240.0,38.333333333333336,76.16666666666667,6.166666666666667,14.0,18.5,25.0,10.0,34.333333333333336,20.833333333333332,6.666666666666667,4.666666666666667,12.666666666666666,21.666666666666668,0.58,0.5415,0.18016666666666667,0.3298333333333333,28.350000000000005,77.06666666666666,55.53333333333333,53.633333333333326,7.566666666666666,7.583333333333333,12.649999999999999,100.0,114.45,95.78333333333335,0
2010-2011,2010-12-10,INDIANA PACERS,240.0,36.666666666666664,78.5,8.666666666666666,23.666666666666668,19.0,24.166666666666668,8.5,33.0,23.333333333333332,6.0,7.166666666666667,16.0,22.333333333333332,0.5666666666666668,0.5219999999999999,0.3041666666666667,0.3136666666666667,22.083333333333332,68.71666666666667,48.199999999999996,62.98333333333334,6.25,10.366666666666665,15.200000000000001,100.0,106.75,106.73333333333333,244.16666666666666,33.833333333333336,77.33333333333333,5.333333333333333,15.666666666666666,19.5,26.333333333333332,10.0,32.833333333333336,19.5,5.333333333333333,4.833333333333333,15.0,21.166666666666668,0.5211666666666667,0.47283333333333327,0.2031666666666667,0.3468333333333334,24.816666666666666,78.3,52.25,57.349999999999994,5.883333333333333,8.733333333333333,14.316666666666668,100.0,101.60000000000001,105.55,1
2010-2011,2010-12-10,MILWAUKEE BUCKS,240.0,30.833333333333332,78.0,5.833333333333333,17.833333333333332,25.333333333333332,34.666666666666664,11.0,28.0,18.666666666666668,7.166666666666667,5.666666666666667,11.0,22.333333333333332,0.4988333333333333,0.43483333333333335,0.23166666666666666,0.44483333333333336,24.866666666666664,74.06666666666666,47.5,61.08333333333334,7.916666666666667,10.299999999999999,10.566666666666665,100.0,102.8,107.66666666666667,244.16666666666666,37.333333333333336,79.83333333333333,10.166666666666666,20.333333333333332,21.666666666666668,27.0,9.666666666666666,27.666666666666668,24.166666666666668,8.0,5.333333333333333,13.0,19.0,0.5834999999999999,0.5343333333333333,0.2545,0.3393333333333333,25.266666666666666,72.11666666666666,49.0,65.25000000000001,8.633333333333335,8.116666666666667,12.433333333333332,100.0,116.03333333333335,110.66666666666667,1
2010-2011,2010-12-10,MINNESOTA TIMBERWOLVES,240.0,38.5,84.83333333333333,8.0,18.166666666666668,19.5,25.0,14.333333333333334,32.333333333333336,19.666666666666668,6.0,5.0,16.833333333333332,20.833333333333332,0.5495,0.5046666666666667,0.21750000000000003,0.2961666666666667,31.400000000000006,81.26666666666667,55.699999999999996,50.78333333333333,6.283333333333334,8.200000000000001,14.983333333333333,100.0,109.93333333333334,111.91666666666667,240.0,32.0,75.66666666666667,6.166666666666667,18.333333333333332,13.333333333333334,18.333333333333332,10.166666666666666,26.666666666666668,18.166666666666668,7.0,4.5,14.333333333333334,19.166666666666668,0.49950000000000006,0.4645000000000001,0.24216666666666664,0.24283333333333335,24.333333333333332,75.6,48.099999999999994,55.98333333333333,8.200000000000001,7.783333333333332,14.583333333333334,100.0,97.26666666666667,111.46666666666668,1
2010-2011,2010-12-10,NEW ORLEANS HORNETS,240.0,35.166666666666664,76.16666666666667,4.833333333333333,13.166666666666666,15.166666666666666,21.333333333333332,7.0,31.166666666666668,22.0,8.166666666666666,4.5,13.166666666666666,19.666666666666668,0.5286666666666666,0.49433333333333335,0.17266666666666666,0.2813333333333333,17.433333333333334,75.83333333333333,47.11666666666667,62.416666666666664,9.05,7.766666666666668,13.233333333333334,100.0,101.13333333333334,104.03333333333335,252.5,36.333333333333336,85.66666666666667,5.333333333333333,16.333333333333332,27.333333333333332,31.166666666666668,11.666666666666666,33.0,20.5,9.5,7.333333333333333,14.333333333333334,22.833333333333332,0.5313333333333333,0.4561666666666666,0.19399999999999998,0.363,26.25,73.05,50.65,56.13333333333333,9.716666666666667,10.166666666666666,12.666666666666666,100.0,107.05,107.06666666666666,0
2010-2011,2010-12-10,PHOENIX SUNS,244.16666666666666,41.333333333333336,82.5,8.833333333333334,23.166666666666668,19.666666666666668,27.0,9.833333333333334,29.333333333333332,26.166666666666668,7.166666666666667,3.6666666666666665,13.833333333333334,21.333333333333332,0.5910000000000001,0.5556666666666666,0.27699999999999997,0.331,23.0,74.41666666666667,49.666666666666664,63.21666666666667,7.45,6.050000000000001,12.999999999999998,100.0,115.33333333333333,113.06666666666666,240.0,32.5,80.16666666666667,6.333333333333333,18.0,21.333333333333332,24.833333333333332,13.333333333333334,28.333333333333332,19.333333333333332,8.166666666666666,3.0,13.0,21.166666666666668,0.5108333333333334,0.44850000000000007,0.22566666666666668,0.31733333333333336,29.066666666666666,81.45,52.25,59.6,9.299999999999999,5.666666666666667,12.466666666666667,100.0,105.18333333333332,102.9833333333333,0
2010-2011,2010-12-10,SAN ANTONIO SPURS,240.0,38.666666666666664,82.0,9.0,24.5,20.166666666666668,25.166666666666668,11.166666666666666,30.666666666666668,26.666666666666668,10.0,4.5,11.333333333333334,18.166666666666668,0.576,0.5315,0.3,0.3118333333333333,25.500000000000004,73.2,49.46666666666667,68.71666666666665,10.85,6.766666666666667,10.950000000000001,100.0,116.08333333333333,102.28333333333335,240.0,37.333333333333336,80.0,5.833333333333333,14.833333333333334,15.166666666666666,21.0,8.666666666666666,30.5,24.833333333333332,6.666666666666667,3.5,10.5,18.666666666666668,0.5351666666666667,0.5046666666666667,0.18583333333333332,0.26433333333333336,21.316666666666666,76.36666666666667,48.23333333333333,65.51666666666667,7.483333333333333,5.766666666666667,10.533333333333333,100.0,107.44999999999999,101.05,1
2010-2011,2010-12-10,TORONTO RAPTORS,240.0,41.5,86.33333333333333,4.833333333333333,15.166666666666666,16.333333333333332,23.333333333333332,12.333333333333334,32.5,22.333333333333332,6.833333333333333,2.6666666666666665,14.0,21.166666666666668,0.5386666666666666,0.5083333333333334,0.17533333333333334,0.2738333333333333,28.599999999999998,76.78333333333335,52.54999999999999,53.48333333333334,7.083333333333333,4.0,12.633333333333333,100.0,108.2,113.68333333333334,240.0,34.5,77.0,9.0,23.333333333333332,29.833333333333332,40.333333333333336,9.5,31.0,20.333333333333332,9.0,5.833333333333333,15.333333333333334,23.166666666666668,0.5670000000000001,0.505,0.30533333333333335,0.533,23.016666666666666,77.91666666666667,49.98333333333333,58.71666666666667,9.166666666666668,8.916666666666666,14.0,100.0,109.41666666666664,108.78333333333332,0
2010-2011,2010-12-10,UTAH JAZZ,240.0,38.833333333333336,80.33333333333333,5.5,18.833333333333332,17.0,21.833333333333332,11.833333333333334,26.666666666666668,24.833333333333332,8.833333333333334,7.166666666666667,12.666666666666666,22.0,0.559,0.519,0.23416666666666666,0.28150000000000003,30.599999999999998,72.43333333333334,51.06666666666666,63.78333333333334,10.083333333333334,13.133333333333333,12.366666666666667,100.0,114.64999999999999,107.08333333333333,240.0,34.333333333333336,74.66666666666667,7.166666666666667,22.166666666666668,14.666666666666666,19.666666666666668,9.166666666666666,31.333333333333332,15.5,5.0,4.5,14.666666666666666,20.166666666666668,0.5443333333333332,0.5089999999999999,0.2976666666666667,0.26466666666666666,26.333333333333332,78.73333333333333,53.550000000000004,44.38333333333333,5.816666666666666,7.183333333333334,14.9,100.0,104.69999999999999,99.91666666666667,1
2010-2011,2010-12-10,WASHINGTON WIZARDS,240.0,36.166666666666664,79.83333333333333,5.0,15.666666666666666,21.333333333333332,28.5,11.0,25.5,18.666666666666668,7.833333333333333,6.0,16.0,25.0,0.5343333333333332,0.4833333333333334,0.19683333333333333,0.3606666666666667,26.46666666666667,61.56666666666666,43.48333333333333,50.93333333333334,8.4,8.983333333333334,14.800000000000002,100.0,105.43333333333334,118.34999999999998,248.33333333333334,42.0,85.5,10.833333333333334,27.5,19.5,23.5,10.166666666666666,31.666666666666668,24.166666666666668,7.333333333333333,4.333333333333333,13.333333333333334,20.333333333333332,0.596,0.5546666666666666,0.32116666666666666,0.2751666666666666,24.55,75.56666666666666,50.23333333333333,57.833333333333336,7.633333333333333,6.566666666666666,12.166666666666666,100.0,118.2,108.63333333333334,0
2010-2011,2010-12-11,ATLANTA HAWKS,240.0,37.166666666666664,80.16666666666667,5.666666666666667,14.166666666666666,15.0,21.0,9.333333333333334,29.166666666666668,24.0,7.166666666666667,3.3333333333333335,11.333333333333334,20.0,0.5303333333333334,0.5005000000000001,0.17700000000000002,0.26383333333333336,22.86666666666667,75.38333333333334,48.03333333333333,63.5,8.016666666666667,5.633333333333334,11.25,100.0,106.40000000000002,106.26666666666667,240.0,36.666666666666664,78.16666666666667,10.166666666666666,25.0,18.333333333333332,24.0,7.333333333333333,32.833333333333336,23.166666666666668,6.333333333333333,7.666666666666667,16.166666666666668,21.833333333333332,0.5731666666666667,0.5323333333333332,0.32066666666666666,0.3125,19.683333333333334,68.13333333333333,46.85,62.550000000000004,6.533333333333334,10.983333333333334,15.383333333333333,100.0,106.88333333333333,106.01666666666667,1
2010-2011,2010-12-11,CHARLOTTE BOBCATS,244.16666666666666,33.333333333333336,77.66666666666667,4.833333333333333,15.666666666666666,19.833333333333332,27.166666666666668,11.166666666666666,32.666666666666664,18.0,5.333333333333333,5.5,15.833333333333334,21.333333333333332,0.5113333333333333,0.4623333333333333,0.20233333333333337,0.3555000000000001,26.883333333333336,78.23333333333333,52.949999999999996,54.099999999999994,5.850000000000001,9.799999999999999,14.9,100.0,99.8,106.91666666666667,240.0,39.666666666666664,74.0,4.333333333333333,13.0,19.0,26.166666666666668,6.0,35.166666666666664,25.5,7.0,5.833333333333333,14.333333333333334,19.833333333333332,0.6045,0.5690000000000001,0.17900000000000002,0.3606666666666667,17.516666666666666,80.39999999999999,53.150000000000006,64.16666666666667,7.6000000000000005,9.566666666666665,14.483333333333334,100.0,111.91666666666667,98.34999999999998,0
2010-2011,2010-12-11,CHICAGO BULLS,244.16666666666666,36.333333333333336,80.66666666666667,6.0,14.5,15.333333333333334,22.166666666666668,11.333333333333334,28.833333333333332,21.833333333333332,8.0,4.833333333333333,16.166666666666668,21.833333333333332,0.5176666666666667,0.48466666666666675,0.1795,0.2790000000000001,26.8,72.06666666666666,48.53333333333333,60.81666666666666,8.6,8.133333333333333,15.15,100.0,100.86666666666666,105.06666666666666,240.0,40.166666666666664,84.83333333333333,8.333333333333334,17.833333333333332,18.333333333333332,23.5,12.666666666666666,31.833333333333332,20.0,6.5,5.833333333333333,15.833333333333334,22.333333333333332,0.5668333333333333,0.5273333333333334,0.21350000000000002,0.2776666666666667,29.433333333333334,78.46666666666668,53.916666666666664,49.21666666666667,6.816666666666667,9.15,14.316666666666668,100.0,112.41666666666667,110.7,1
2010-2011,2010-12-11,DALLAS MAVERICKS,240.0,38.833333333333336,80.0,6.333333333333333,18.666666666666668,17.0,21.333333333333332,8.333333333333334,33.833333333333336,24.166666666666668,9.0,5.0,14.0,17.5,0.5670000000000001,0.5273333333333333,0.2326666666666667,0.26583333333333337,20.55,76.41666666666667,50.73333333333334,62.04999999999999,9.633333333333333,7.833333333333333,13.566666666666665,100.0,108.5,98.46666666666665,240.0,38.833333333333336,81.33333333333333,5.833333333333333,18.0,18.0,23.0,11.833333333333334,27.666666666666668,24.166666666666668,9.333333333333334,7.0,12.166666666666666,22.0,0.555,0.5126666666666666,0.21933333333333335,0.29216666666666663,30.316666666666666,73.80000000000001,51.650000000000006,62.166666666666664,10.516666666666667,12.733333333333334,11.733333333333334,100.0,114.56666666666666,107.16666666666667,1
2010-2011,2010-12-11,DETROIT PISTONS,240.0,32.0,77.0,6.166666666666667,17.666666666666668,16.666666666666668,22.333333333333332,11.166666666666666,26.0,17.833333333333332,6.5,4.5,14.166666666666666,19.166666666666668,0.501,0.45733333333333337,0.23083333333333333,0.28850000000000003,26.349999999999998,74.13333333333334,48.21666666666666,54.93333333333333,7.483333333333333,7.366666666666667,14.066666666666665,100.0,99.51666666666667,113.33333333333333,240.0,44.166666666666664,88.83333333333333,6.333333333333333,17.333333333333332,15.833333333333334,23.0,13.166666666666666,30.5,23.166666666666668,7.333333333333333,2.5,13.666666666666666,21.833333333333332,0.5598333333333333,0.535,0.19499999999999998,0.26233333333333336,30.66666666666666,75.10000000000001,52.38333333333333,52.4,7.5,3.8499999999999996,12.066666666666668,100.0,113.41666666666667,116.73333333333335,0
