season,date,home_team,date_home,minutes_played_home,made_field_goals_home,attempted_field_goals_home,made_three_point_field_goals_home,attempted_three_point_field_goals_home,made_free_throws_home,attempted_free_throws_home,offensive_rebounds_home,defensive_rebounds_home,assists_home,steals_home,blocks_home,turnovers_home,personal_fouls_home,true_shooting_percentage_home,effective_field_goal_percentage_home,3_point_attempt_rate_home,free_throw_attempt_rate_home,offensive_rebound_percentage_home,defensive_rebound_percentage_home,total_rebound_percentage_home,assist_percentage_home,steal_percentage_home,block_percentage_home,turnover_percentage_home,useage_percentage_home,offensive_rating_home,date_away,minutes_played_away,made_field_goals_away,attempted_field_goals_away,made_three_point_field_goals_away,attempted_three_point_field_goals_away,made_free_throws_away,attempted_free_throws_away,offensive_rebounds_away,defensive_rebounds_away,assists_away,steals_away,blocks_away,turnovers_away,personal_fouls_away,true_shooting_percentage_away,effective_field_goal_percentage_away,3_point_attempt_rate_away,free_throw_attempt_rate_away,offensive_rebound_percentage_away,defensive_rebound_percentage_away,total_rebound_percentage_away,assist_percentage_away,steal_percentage_away,block_percentage_away,turnover_percentage_away,useage_percentage_away,offensive_rating_away,home_won
2013-2014,2013-11-11,LOS ANGELES CLIPPERS,240.0,40.0,84.16666666666667,9.333333333333334,26.166666666666668,21.833333333333332,29.5,12.333333333333334,30.166666666666668,25.666666666666668,8.833333333333334,4.833333333333333,14.333333333333334,27.5,0.5744999999999999,0.5341666666666667,0.31299999999999994,0.357,29.55,75.7,52.099999999999994,64.08333333333333,9.049999999999999,8.433333333333332,12.983333333333334,100.0,115.26666666666667,108.73333333333335,240.0,36.833333333333336,86.5,7.5,21.833333333333332,22.666666666666668,28.5,11.5,33.0,23.666666666666668,11.166666666666666,3.6666666666666665,16.333333333333332,16.833333333333332,0.5255,0.47083333333333327,0.2541666666666667,0.33549999999999996,26.2,71.81666666666668,49.23333333333334,64.18333333333334,11.266666666666667,5.6499999999999995,14.083333333333334,100.0,105.0,97.16666666666667,1
2013-2014,2013-11-11,PHILADELPHIA 76ERS,248.33333333333334,41.166666666666664,89.0,7.666666666666667,22.666666666666668,14.5,21.166666666666668,10.833333333333334,35.5,24.0,7.5,4.833333333333333,19.0,18.0,0.5321666666666667,0.505,0.25416666666666665,0.2383333333333333,24.983333333333334,70.94999999999999,49.5,58.81666666666667,7.233333333333334,7.216666666666668,16.150000000000002,100.0,101.76666666666667,102.93333333333334,240.0,39.666666666666664,85.66666666666667,6.333333333333333,18.666666666666668,13.166666666666666,17.5,9.666666666666666,33.0,22.833333333333332,7.666666666666667,4.166666666666667,13.166666666666666,19.833333333333332,0.53,0.5018333333333334,0.22233333333333336,0.211,22.133333333333336,81.31666666666666,50.4,57.86666666666667,8.049999999999999,6.766666666666667,12.366666666666667,100.0,103.88333333333334,96.76666666666667,0
2013-2014,2013-11-12,DALLAS MAVERICKS,240.0,38.666666666666664,87.83333333333333,9.0,22.833333333333332,18.833333333333332,22.5,12.833333333333334,30.666666666666668,21.166666666666668,10.5,4.666666666666667,15.666666666666666,21.0,0.5386666666666667,0.4901666666666667,0.25899999999999995,0.2625,28.700000000000003,70.51666666666667,49.46666666666666,54.11666666666667,10.783333333333333,8.083333333333334,13.9,100.0,107.71666666666668,105.98333333333333,248.33333333333334,39.0,88.0,11.833333333333334,27.833333333333332,15.166666666666666,22.166666666666668,11.5,28.833333333333332,25.166666666666668,8.666666666666666,4.5,15.333333333333334,21.666666666666668,0.537,0.5101666666666668,0.3173333333333333,0.2565,24.8,72.3,46.61666666666667,64.46666666666667,8.649999999999999,7.083333333333333,13.600000000000001,100.0,105.53333333333335,107.76666666666667,1
2013-2014,2013-11-12,GOLDEN STATE WARRIORS,240.0,37.333333333333336,79.5,10.666666666666666,26.0,13.5,20.166666666666668,8.666666666666666,34.333333333333336,23.0,10.0,5.666666666666667,20.166666666666668,25.666666666666668,0.5581666666666667,0.5363333333333333,0.32483333333333336,0.2535,20.76666666666667,72.89999999999999,48.54999999999999,61.1,9.95,8.700000000000001,18.599999999999998,100.0,99.44999999999999,97.71666666666668,244.16666666666666,38.166666666666664,85.33333333333333,6.166666666666667,21.333333333333332,19.5,26.5,14.833333333333334,27.666666666666668,19.333333333333332,10.166666666666666,5.166666666666667,15.5,22.0,0.5260000000000001,0.4841666666666667,0.24949999999999997,0.315,31.76666666666667,74.01666666666667,50.28333333333333,50.333333333333336,10.783333333333333,8.983333333333333,13.75,100.0,107.76666666666667,108.61666666666666,1
2013-2014,2013-11-12,LOS ANGELES LAKERS,240.0,34.833333333333336,87.16666666666667,10.166666666666666,27.166666666666668,14.833333333333334,21.166666666666668,10.666666666666666,35.166666666666664,23.166666666666668,6.0,6.0,15.833333333333334,20.833333333333332,0.49000000000000005,0.457,0.3105,0.24566666666666667,21.066666666666666,76.61666666666666,47.78333333333334,66.71666666666665,5.95,9.066666666666666,13.966666666666667,100.0,94.93333333333334,104.43333333333334,240.0,36.833333333333336,84.16666666666667,5.666666666666667,13.0,17.666666666666668,21.5,11.833333333333334,31.333333333333332,22.166666666666668,9.166666666666666,8.333333333333334,13.0,21.0,0.5208333333333334,0.4745000000000001,0.1555,0.25833333333333336,27.433333333333337,77.93333333333334,51.800000000000004,60.099999999999994,10.016666666666667,14.850000000000001,12.216666666666669,100.0,106.03333333333332,103.18333333333334,1
2013-2014,2013-11-13,ATLANTA HAWKS,240.0,39.333333333333336,84.66666666666667,8.5,23.166666666666668,16.833333333333332,24.5,8.666666666666666,33.166666666666664,28.166666666666668,9.0,5.166666666666667,12.333333333333334,18.166666666666668,0.5463333333333332,0.5156666666666667,0.2763333333333333,0.2953333333333333,20.583333333333332,78.0,49.56666666666667,71.41666666666667,9.299999999999999,8.666666666666668,11.5,100.0,107.66666666666667,102.91666666666667,240.0,35.833333333333336,83.33333333333333,7.833333333333333,24.166666666666668,13.5,17.5,10.833333333333334,27.166666666666668,18.5,8.833333333333334,5.166666666666667,14.833333333333334,22.833333333333332,0.5121666666666665,0.47750000000000004,0.2866666666666667,0.21366666666666667,24.183333333333334,72.26666666666667,46.38333333333333,51.6,9.616666666666667,9.083333333333334,14.066666666666665,100.0,101.0,106.19999999999999,0
2013-2014,2013-11-13,BOSTON CELTICS,240.0,39.166666666666664,83.66666666666667,5.666666666666667,17.166666666666668,13.333333333333334,16.166666666666668,10.0,29.333333333333332,20.333333333333332,9.166666666666666,5.0,15.0,21.5,0.5386666666666667,0.5031666666666667,0.20850000000000002,0.1935,24.3,72.7,49.166666666666664,51.46666666666667,9.816666666666666,7.866666666666666,14.383333333333335,100.0,104.09999999999998,102.31666666666666,240.0,32.166666666666664,75.66666666666667,4.333333333333333,16.333333333333332,23.5,33.5,10.833333333333334,30.333333333333332,18.333333333333332,6.166666666666667,5.5,14.333333333333334,20.833333333333332,0.5108333333333334,0.45533333333333337,0.2165,0.44533333333333336,27.066666666666663,75.68333333333332,51.26666666666667,56.48333333333333,6.75,8.85,13.549999999999999,100.0,101.25,106.08333333333333,0
2013-2014,2013-11-13,DENVER NUGGETS,240.0,36.5,84.5,7.833333333333333,19.333333333333332,17.833333333333332,23.833333333333332,11.333333333333334,34.5,19.666666666666668,5.5,5.166666666666667,15.666666666666666,22.5,0.5226666666666666,0.4805,0.23,0.2808333333333333,25.316666666666666,75.39999999999999,51.06666666666666,53.599999999999994,5.633333333333334,7.816666666666667,14.25,100.0,102.26666666666667,104.51666666666667,240.0,37.166666666666664,86.66666666666667,10.666666666666666,26.0,14.833333333333334,20.666666666666668,10.833333333333334,36.166666666666664,25.0,6.5,5.5,17.0,22.833333333333332,0.523,0.4923333333333333,0.29783333333333334,0.24116666666666667,23.0,77.78333333333332,50.31666666666667,67.0,6.433333333333334,8.366666666666665,15.0,100.0,99.78333333333335,104.66666666666667,1
2013-2014,2013-11-13,LOS ANGELES CLIPPERS,240.0,40.333333333333336,83.33333333333333,8.5,24.166666666666668,19.166666666666668,25.833333333333332,10.666666666666666,31.666666666666668,26.166666666666668,7.833333333333333,4.5,13.666666666666666,25.333333333333332,0.5746666666666667,0.5388333333333333,0.2915,0.3173333333333334,25.566666666666666,75.05,50.73333333333333,64.73333333333333,8.166666666666666,7.716666666666666,12.783333333333333,100.0,113.56666666666666,108.44999999999999,244.16666666666666,36.333333333333336,83.16666666666667,5.333333333333333,19.666666666666668,24.833333333333332,29.666666666666668,12.833333333333334,34.166666666666664,19.333333333333332,9.0,6.0,17.0,22.166666666666668,0.534,0.46950000000000003,0.23616666666666666,0.359,29.299999999999997,75.91666666666666,52.85,52.56666666666666,9.15,10.583333333333334,15.016666666666667,100.0,104.78333333333335,102.35000000000001,1
2013-2014,2013-11-13,MEMPHIS GRIZZLIES,244.16666666666666,36.666666666666664,77.16666666666667,4.5,14.166666666666666,18.166666666666668,22.666666666666668,9.0,29.333333333333332,21.5,7.333333333333333,3.6666666666666665,16.5,22.833333333333332,0.5506666666666667,0.5051666666666667,0.18400000000000002,0.29200000000000004,23.5,73.73333333333333,49.23333333333333,58.550000000000004,7.866666666666667,6.383333333333333,15.866666666666667,100.0,104.05,107.28333333333335,248.33333333333334,34.5,84.5,7.333333333333333,21.333333333333332,21.166666666666668,26.333333333333332,15.0,30.166666666666668,16.833333333333332,6.5,3.1666666666666665,14.0,25.0,0.5128333333333334,0.45716666666666667,0.25533333333333336,0.31983333333333336,32.53333333333333,74.7,52.33333333333332,49.150000000000006,6.849999999999999,5.466666666666666,12.9,100.0,106.64999999999999,105.28333333333335,0
2013-2014,2013-11-13,MINNESOTA TIMBERWOLVES,240.0,38.0,89.66666666666667,8.0,23.333333333333332,21.0,26.0,12.666666666666666,32.0,24.666666666666668,10.0,3.6666666666666665,15.833333333333334,17.5,0.5203333333333333,0.46966666666666673,0.2611666666666667,0.29533333333333334,27.183333333333334,73.73333333333333,49.21666666666667,64.83333333333333,10.0,5.533333333333334,13.466666666666669,100.0,105.56666666666666,101.43333333333334,248.33333333333334,35.5,86.66666666666667,7.833333333333333,21.666666666666668,14.166666666666666,18.5,12.0,30.666666666666668,19.333333333333332,10.166666666666666,6.666666666666667,16.166666666666668,20.833333333333332,0.48783333333333334,0.45300000000000007,0.24633333333333332,0.2126666666666667,26.3,73.35000000000001,48.86666666666667,53.83333333333332,10.65,10.15,14.583333333333334,100.0,96.63333333333333,105.44999999999999,1
2013-2014,2013-11-13,ORLANDO MAGIC,240.0,38.5,81.83333333333333,7.0,18.333333333333332,16.5,22.666666666666668,10.666666666666666,35.666666666666664,21.666666666666668,7.5,4.166666666666667,17.166666666666668,20.166666666666668,0.5503333333333333,0.5165000000000001,0.22666666666666666,0.28,25.116666666666664,74.06666666666665,51.300000000000004,56.46666666666666,7.833333333333333,5.483333333333334,15.783333333333337,100.0,104.56666666666666,100.7,240.0,34.333333333333336,79.0,8.666666666666666,20.666666666666668,16.833333333333332,21.166666666666668,9.333333333333334,28.5,20.333333333333332,7.833333333333333,3.8333333333333335,15.833333333333334,21.0,0.5343333333333333,0.49150000000000005,0.26333333333333336,0.26766666666666666,21.416666666666668,71.85000000000001,45.833333333333336,58.916666666666664,8.45,6.6499999999999995,15.216666666666669,100.0,102.36666666666666,107.96666666666665,1
2013-2014,2013-11-13,PHILADELPHIA 76ERS,248.33333333333334,38.833333333333336,87.0,7.5,22.0,15.333333333333334,21.5,11.166666666666666,34.166666666666664,22.833333333333332,6.833333333333333,5.333333333333333,18.333333333333332,17.166666666666668,0.521,0.48866666666666664,0.25200000000000006,0.246,24.900000000000002,71.16666666666667,48.56666666666666,59.1,6.666666666666665,8.216666666666667,15.9,100.0,99.76666666666667,106.38333333333333,248.33333333333334,36.166666666666664,77.16666666666667,7.166666666666667,24.666666666666668,27.166666666666668,39.666666666666664,10.5,35.833333333333336,18.833333333333332,8.166666666666666,6.5,18.5,23.666666666666668,0.5666666666666667,0.5171666666666668,0.32,0.5133333333333334,27.71666666666667,72.4,52.78333333333334,52.53333333333333,8.1,9.75,16.366666666666667,100.0,106.48333333333335,106.53333333333332,1
2013-2014,2013-11-13,PORTLAND TRAIL BLAZERS,240.0,40.333333333333336,85.83333333333333,10.333333333333334,23.166666666666668,15.333333333333334,19.666666666666668,12.833333333333334,31.666666666666668,25.333333333333332,5.333333333333333,4.5,13.5,19.833333333333332,0.5658333333333334,0.5323333333333333,0.2715,0.23166666666666666,31.38333333333333,71.65,52.4,63.050000000000004,5.833333333333333,6.566666666666666,12.633333333333335,100.0,115.84999999999998,108.31666666666668,240.0,37.0,81.16666666666667,9.166666666666666,24.166666666666668,16.5,22.0,10.166666666666666,33.333333333333336,18.333333333333332,9.833333333333334,6.0,17.666666666666668,20.333333333333332,0.5488333333333334,0.513,0.29933333333333334,0.27216666666666667,24.233333333333334,75.50000000000001,50.900000000000006,50.11666666666667,10.216666666666667,8.75,16.2,100.0,103.43333333333334,100.44999999999999,1
2013-2014,2013-11-13,SACRAMENTO KINGS,240.0,34.333333333333336,81.83333333333333,6.5,21.5,17.166666666666668,21.5,10.5,27.333333333333332,18.166666666666668,8.666666666666666,3.3333333333333335,12.666666666666666,23.5,0.5065000000000001,0.4606666666666666,0.2618333333333333,0.2635,24.066666666666666,72.91666666666667,46.666666666666664,52.78333333333333,9.533333333333333,5.933333333333334,12.100000000000001,100.0,102.11666666666667,110.86666666666666,244.16666666666666,36.0,80.16666666666667,6.5,18.5,18.833333333333332,25.833333333333332,9.333333333333334,31.833333333333332,22.333333333333332,8.166666666666666,4.833333333333333,16.0,25.666666666666668,0.5333333333333333,0.49266666666666664,0.2305,0.33116666666666666,23.083333333333332,73.63333333333334,49.29999999999999,62.43333333333334,8.583333333333334,7.416666666666668,14.833333333333334,100.0,102.44999999999999,105.31666666666666,1
2013-2014,2013-11-13,SAN ANTONIO SPURS,240.0,40.666666666666664,84.83333333333333,7.666666666666667,19.833333333333332,12.833333333333334,17.0,9.5,33.166666666666664,24.333333333333332,8.0,4.5,13.166666666666666,19.333333333333332,0.5511666666666667,0.5245000000000001,0.23766666666666666,0.20683333333333334,22.71666666666667,80.55000000000001,50.98333333333333,60.083333333333336,8.466666666666667,7.300000000000001,12.466666666666667,100.0,107.73333333333333,97.33333333333333,248.33333333333334,38.833333333333336,87.5,11.666666666666666,28.0,14.5,21.666666666666668,11.166666666666666,30.166666666666668,25.333333333333332,9.833333333333334,4.666666666666667,15.833333333333334,20.0,0.5348333333333333,0.5101666666666668,0.3216666666666667,0.25266666666666665,24.349999999999998,73.53333333333333,47.43333333333334,65.31666666666666,9.883333333333333,7.3,14.1,100.0,104.30000000000001,106.35000000000002,1
2013-2014,2013-11-13,UTAH JAZZ,240.0,32.0,80.33333333333333,3.6666666666666665,17.5,17.833333333333332,24.5,13.833333333333334,26.166666666666668,15.333333333333334,7.833333333333333,4.666666666666667,16.666666666666668,23.0,0.4705,0.42216666666666663,0.21783333333333332,0.30483333333333335,29.950000000000003,70.03333333333333,47.98333333333333,49.03333333333333,8.566666666666665,8.0,15.399999999999999,100.0,93.63333333333333,112.69999999999999,240.0,37.166666666666664,82.83333333333333,5.166666666666667,12.666666666666666,18.333333333333332,22.666666666666668,10.5,30.5,23.333333333333332,9.833333333333334,8.0,13.166666666666666,20.833333333333332,0.5286666666666667,0.48166666666666674,0.15366666666666667,0.27666666666666667,25.200000000000003,75.7,49.61666666666667,63.033333333333324,10.65,13.966666666666667,12.433333333333335,100.0,106.21666666666665,103.39999999999999,1
2013-2014,2013-11-14,GOLDEN STATE WARRIORS,240.0,37.666666666666664,78.5,10.0,25.166666666666668,13.166666666666666,19.0,8.666666666666666,36.0,23.333333333333332,9.666666666666666,5.833333333333333,20.0,24.0,0.5680000000000001,0.545,0.317,0.243,22.333333333333332,74.28333333333333,50.699999999999996,61.383333333333326,9.716666666666667,8.833333333333334,18.766666666666666,100.0,101.3,94.56666666666666,244.16666666666666,36.666666666666664,82.16666666666667,5.333333333333333,19.166666666666668,24.5,29.666666666666668,12.5,32.833333333333336,22.333333333333332,8.5,5.833333333333333,18.5,23.0,0.5416666666666666,0.48000000000000004,0.2325,0.3645,28.849999999999998,72.95,51.28333333333333,60.866666666666674,8.6,10.283333333333333,16.3,100.0,104.69999999999999,104.09999999999998,1
2013-2014,2013-11-14,NEW YORK KNICKS,240.0,36.0,86.16666666666667,9.333333333333334,27.666666666666668,12.5,16.833333333333332,11.166666666666666,27.333333333333332,19.666666666666668,8.666666666666666,4.666666666666667,11.666666666666666,23.333333333333332,0.5011666666666666,0.4709999999999999,0.3205,0.19849999999999998,23.883333333333336,71.2,45.0,54.55000000000001,9.549999999999999,8.316666666666668,10.933333333333332,100.0,102.88333333333333,108.56666666666666,252.5,37.666666666666664,82.0,8.166666666666666,27.833333333333332,25.333333333333332,38.0,11.166666666666666,36.833333333333336,21.833333333333332,8.5,7.833333333333333,18.666666666666668,24.333333333333332,0.5526666666666668,0.509,0.3365,0.46966666666666673,27.683333333333334,73.03333333333332,52.68333333333334,57.866666666666674,8.183333333333334,10.966666666666667,15.899999999999999,100.0,104.86666666666667,107.86666666666667,0
2013-2014,2013-11-15,ATLANTA HAWKS,240.0,39.166666666666664,84.66666666666667,7.666666666666667,23.333333333333332,16.166666666666668,22.833333333333332,8.833333333333334,34.666666666666664,27.833333333333332,8.0,5.666666666666667,12.666666666666666,18.666666666666668,0.5405,0.5081666666666668,0.2785,0.27366666666666667,21.200000000000003,79.33333333333333,51.1,70.78333333333333,8.233333333333333,9.75,11.883333333333333,100.0,106.60000000000001,103.84999999999998,252.5,39.0,89.83333333333333,7.5,22.5,17.666666666666668,24.166666666666668,12.0,35.166666666666664,23.666666666666668,7.5,5.666666666666667,18.0,18.0,0.5128333333333334,0.4751666666666667,0.24983333333333335,0.2661666666666667,25.916666666666668,72.81666666666666,49.68333333333334,60.81666666666666,7.116666666666667,9.366666666666667,15.250000000000002,100.0,100.15000000000002,106.34999999999998,1
