season,date,home_team,minutes_played_home,made_field_goals_home,attempted_field_goals_home,made_three_point_field_goals_home,attempted_three_point_field_goals_home,made_free_throws_home,attempted_free_throws_home,offensive_rebounds_home,defensive_rebounds_home,assists_home,steals_home,blocks_home,turnovers_home,personal_fouls_home,true_shooting_percentage_home,effective_field_goal_percentage_home,3_point_attempt_rate_home,free_throw_attempt_rate_home,offensive_rebound_percentage_home,defensive_rebound_percentage_home,total_rebound_percentage_home,assist_percentage_home,steal_percentage_home,block_percentage_home,turnover_percentage_home,useage_percentage_home,offensive_rating_home,defensive_rating_home,points_home,minutes_played_away,made_field_goals_away,attempted_field_goals_away,made_three_point_field_goals_away,attempted_three_point_field_goals_away,made_free_throws_away,attempted_free_throws_away,offensive_rebounds_away,defensive_rebounds_away,assists_away,steals_away,blocks_away,turnovers_away,personal_fouls_away,true_shooting_percentage_away,effective_field_goal_percentage_away,3_point_attempt_rate_away,free_throw_attempt_rate_away,offensive_rebound_percentage_away,defensive_rebound_percentage_away,total_rebound_percentage_away,assist_percentage_away,steal_percentage_away,block_percentage_away,turnover_percentage_away,useage_percentage_away,offensive_rating_away,defensive_rating_away,points_away,during_playoffs,home_won
2008-2009,2008-11-11,SACRAMENTO KINGS,240.0,38.5,78.66666666666667,4.833333333333333,15.0,19.333333333333332,23.333333333333332,9.166666666666666,28.166666666666668,19.666666666666668,6.333333333333333,4.0,16.5,24.666666666666668,0.5674999999999999,0.5198333333333333,0.19116666666666668,0.29550000000000004,26.666666666666668,67.18333333333332,48.866666666666674,50.949999999999996,6.8166666666666655,6.25,15.616666666666665,100.0,109.53333333333335,117.64999999999999,101.16666666666667,240.0,36.166666666666664,81.5,6.333333333333333,15.666666666666666,19.666666666666668,24.666666666666668,13.333333333333334,29.5,21.166666666666668,6.5,6.0,11.5,22.5,0.5316666666666666,0.4811666666666666,0.19516666666666668,0.3106666666666667,31.900000000000002,78.7,53.699999999999996,59.26666666666666,7.300000000000001,9.933333333333334,10.933333333333332,100.0,112.30000000000001,108.11666666666666,98.33333333333333,0,0
2008-2009,2008-11-12,BOSTON CELTICS,240.0,34.333333333333336,77.33333333333333,4.666666666666667,15.666666666666666,20.166666666666668,27.0,11.333333333333334,34.333333333333336,20.833333333333332,9.0,5.5,16.833333333333332,23.5,0.525,0.4741666666666667,0.20233333333333334,0.35000000000000003,26.566666666666666,74.23333333333333,51.68333333333334,60.31666666666667,9.716666666666667,8.749999999999998,15.716666666666667,100.0,101.38333333333333,95.53333333333335,93.5,240.0,37.166666666666664,83.0,8.5,21.5,16.0,22.833333333333332,12.833333333333334,31.833333333333332,21.166666666666668,8.0,6.5,12.333333333333334,19.666666666666668,0.5321666666666667,0.49933333333333335,0.25966666666666666,0.2771666666666667,29.61666666666667,71.01666666666667,51.050000000000004,55.916666666666664,8.866666666666667,9.416666666666666,11.75,100.0,109.21666666666665,98.91666666666667,98.83333333333333,0,1
2008-2009,2008-11-12,LOS ANGELES CLIPPERS,244.16666666666666,34.0,82.16666666666667,5.333333333333333,16.333333333333332,14.833333333333334,21.0,11.333333333333334,31.333333333333332,17.5,6.166666666666667,6.333333333333333,15.833333333333334,23.833333333333332,0.4831666666666667,0.44816666666666666,0.1995,0.25566666666666665,23.900000000000002,70.48333333333333,46.900000000000006,51.21666666666667,6.483333333333333,9.183333333333332,14.916666666666666,100.0,94.60000000000001,106.48333333333333,88.16666666666667,240.0,40.166666666666664,79.33333333333333,5.166666666666667,14.166666666666666,18.166666666666668,22.833333333333332,9.333333333333334,28.333333333333332,21.5,5.833333333333333,4.0,14.333333333333334,24.833333333333332,0.5794999999999999,0.5395,0.17866666666666667,0.2871666666666666,27.099999999999998,67.83333333333333,49.366666666666674,54.166666666666664,6.366666666666667,6.3,13.833333333333334,100.0,113.81666666666666,118.91666666666667,103.66666666666667,0,0
2008-2009,2008-11-12,MEMPHIS GRIZZLIES,240.0,34.166666666666664,78.33333333333333,5.333333333333333,14.333333333333334,21.666666666666668,28.666666666666668,11.166666666666666,31.5,17.0,8.5,4.333333333333333,15.833333333333334,24.333333333333332,0.5238333333333333,0.4695,0.18483333333333332,0.37166666666666665,26.183333333333334,71.85000000000001,49.03333333333334,50.800000000000004,9.033333333333333,6.699999999999999,14.883333333333331,100.0,101.3,103.69999999999999,95.33333333333333,240.0,35.333333333333336,85.0,10.666666666666666,27.833333333333332,14.5,19.666666666666668,10.333333333333334,29.5,21.833333333333332,9.5,1.6666666666666667,15.0,19.0,0.5145000000000001,0.48083333333333345,0.3286666666666667,0.23083333333333333,21.450000000000003,71.3,44.68333333333334,60.96666666666667,9.866666666666665,2.3833333333333333,13.899999999999999,100.0,100.05,105.64999999999999,95.83333333333333,0,0
2008-2009,2008-11-12,MIAMI HEAT,240.0,34.5,75.83333333333333,7.5,20.0,20.666666666666668,27.833333333333332,10.0,27.166666666666668,19.5,10.666666666666666,5.333333333333333,11.666666666666666,19.166666666666668,0.5516666666666666,0.504,0.26666666666666666,0.3685,24.133333333333336,69.56666666666666,46.31666666666666,56.5,11.816666666666665,9.8,11.616666666666667,100.0,109.63333333333333,101.75,97.16666666666667,244.16666666666666,36.166666666666664,79.66666666666667,7.833333333333333,19.0,19.166666666666668,24.0,12.333333333333334,25.5,19.666666666666668,7.0,4.666666666666667,10.0,23.333333333333332,0.551,0.5035,0.24033333333333337,0.30633333333333335,29.783333333333335,76.03333333333332,50.166666666666664,54.48333333333333,8.183333333333334,7.633333333333334,9.950000000000001,100.0,115.44999999999999,116.33333333333333,99.33333333333333,0,0
2008-2009,2008-11-12,MILWAUKEE BUCKS,244.16666666666666,35.833333333333336,82.66666666666667,5.0,13.333333333333334,18.5,26.0,11.833333333333334,31.5,22.833333333333332,6.166666666666667,3.3333333333333335,15.666666666666666,26.5,0.5049999999999999,0.4621666666666666,0.16183333333333336,0.31633333333333336,27.416666666666668,79.08333333333333,52.13333333333333,62.46666666666667,6.516666666666666,6.716666666666666,14.200000000000001,100.0,101.28333333333332,103.95,95.16666666666667,248.33333333333334,37.666666666666664,80.5,7.666666666666667,19.666666666666668,14.0,19.166666666666668,9.0,32.0,19.833333333333332,3.8333333333333335,2.5,11.166666666666666,19.5,0.5465,0.517,0.24700000000000003,0.2376666666666667,21.5,76.30000000000001,49.06666666666666,52.833333333333336,4.333333333333333,3.9333333333333336,11.166666666666666,100.0,107.83333333333333,112.75000000000001,97.0,0,1
2008-2009,2008-11-12,NEW JERSEY NETS,240.0,32.833333333333336,78.66666666666667,6.833333333333333,19.5,20.0,25.666666666666668,11.333333333333334,29.166666666666668,17.666666666666668,6.333333333333333,5.333333333333333,13.0,26.5,0.5158333333333334,0.4631666666666667,0.2501666666666667,0.32483333333333336,27.133333333333336,73.11666666666666,49.54999999999999,53.366666666666674,7.050000000000001,10.116666666666667,12.6,100.0,103.75,111.45,92.5,240.0,37.166666666666664,81.33333333333333,7.333333333333333,21.833333333333332,19.0,24.166666666666668,11.166666666666666,31.833333333333332,21.0,8.0,6.333333333333333,15.833333333333334,23.166666666666668,0.5479999999999999,0.5018333333333334,0.26616666666666666,0.3036666666666667,26.76666666666667,72.63333333333334,50.63333333333333,56.416666666666664,8.466666666666667,9.5,14.633333333333333,100.0,106.60000000000001,102.43333333333334,100.66666666666667,0,0
2008-2009,2008-11-12,NEW ORLEANS HORNETS,240.0,35.0,76.5,9.166666666666666,21.5,18.833333333333332,24.5,9.666666666666666,28.333333333333332,22.0,8.666666666666666,4.333333333333333,13.0,21.0,0.5598333333333333,0.5165,0.2818333333333333,0.3188333333333333,24.75,75.31666666666668,49.51666666666666,63.65,9.85,8.383333333333335,12.999999999999998,100.0,111.0,105.58333333333333,98.0,240.0,38.0,84.16666666666667,7.0,16.333333333333332,23.666666666666668,31.333333333333332,14.5,36.333333333333336,20.166666666666668,10.166666666666666,6.5,15.166666666666666,19.333333333333332,0.5481666666666668,0.49649999999999994,0.19516666666666668,0.3715,33.583333333333336,75.14999999999999,55.43333333333334,52.76666666666667,10.716666666666667,10.666666666666666,13.516666666666667,100.0,112.33333333333333,91.11666666666667,106.66666666666667,0,0
2008-2009,2008-11-12,OKLAHOMA CITY THUNDER,240.0,34.5,86.33333333333333,3.1666666666666665,7.833333333333333,16.0,21.166666666666668,13.333333333333334,31.666666666666668,16.333333333333332,7.166666666666667,5.166666666666667,15.0,22.833333333333332,0.46049999999999996,0.4183333333333334,0.09083333333333332,0.24566666666666667,27.766666666666666,75.38333333333334,50.25,47.43333333333334,7.7,8.316666666666666,13.533333333333333,100.0,94.56666666666666,101.76666666666667,88.16666666666667,240.0,35.666666666666664,76.66666666666667,8.5,25.166666666666668,20.833333333333332,30.333333333333332,11.666666666666666,32.5,19.0,7.0,5.5,14.0,19.833333333333332,0.5583333333333333,0.5198333333333333,0.3306666666666667,0.3983333333333334,27.566666666666666,78.96666666666667,53.083333333333336,53.0,7.616666666666666,8.183333333333334,13.466666666666663,100.0,110.46666666666665,101.8,100.66666666666667,0,0
2008-2009,2008-11-12,PHOENIX SUNS,240.0,36.0,70.0,6.833333333333333,17.0,25.833333333333332,32.166666666666664,5.833333333333333,32.5,22.0,7.166666666666667,5.166666666666667,16.5,19.666666666666668,0.6228333333333332,0.5619999999999999,0.24466666666666667,0.4705,17.71666666666667,76.15,50.88333333333333,61.38333333333333,7.683333333333334,8.383333333333333,16.35,100.0,112.73333333333333,104.69999999999999,104.66666666666667,244.16666666666666,33.666666666666664,80.33333333333333,6.5,17.833333333333332,21.666666666666668,25.666666666666668,11.0,31.166666666666668,19.333333333333332,7.0,2.8333333333333335,12.833333333333334,18.5,0.5213333333333333,0.4601666666666666,0.22116666666666665,0.3205,24.88333333333333,72.11666666666666,49.0,57.53333333333333,7.6499999999999995,4.05,12.199999999999998,100.0,104.83333333333333,105.63333333333334,95.5,0,0
2008-2009,2008-11-12,TORONTO RAPTORS,244.16666666666666,34.5,74.16666666666667,6.0,14.666666666666666,19.0,22.833333333333332,6.166666666666667,31.166666666666668,24.0,4.5,5.666666666666667,13.5,17.833333333333332,0.559,0.5071666666666667,0.20083333333333334,0.311,16.599999999999998,76.55000000000001,47.81666666666666,69.85000000000001,4.95,8.85,13.866666666666667,100.0,104.16666666666667,106.63333333333333,94.0,240.0,37.333333333333336,82.16666666666667,5.0,12.5,17.0,21.833333333333332,12.666666666666666,34.666666666666664,19.166666666666668,5.833333333333333,5.5,17.666666666666668,18.333333333333332,0.5265000000000001,0.4851666666666667,0.15333333333333335,0.2755,30.8,73.58333333333334,53.449999999999996,51.46666666666667,6.283333333333332,8.333333333333334,16.166666666666664,100.0,103.33333333333336,101.93333333333332,96.66666666666667,0,0
2008-2009,2008-11-13,CHICAGO BULLS,240.0,36.5,84.16666666666667,6.333333333333333,16.666666666666668,18.5,24.5,13.833333333333334,31.0,18.666666666666668,8.0,6.333333333333333,12.833333333333334,22.0,0.516,0.4721666666666666,0.1991666666666667,0.29283333333333333,30.78333333333333,73.3,51.71666666666666,51.85,8.733333333333333,9.8,11.933333333333335,100.0,106.89999999999999,107.58333333333333,97.83333333333333,240.0,36.666666666666664,84.0,6.166666666666667,20.5,15.5,19.666666666666668,12.166666666666666,32.166666666666664,20.166666666666668,7.666666666666667,4.5,13.666666666666666,20.666666666666668,0.5140000000000001,0.4729999999999999,0.24033333333333332,0.2376666666666667,27.583333333333332,72.38333333333333,50.33333333333332,55.06666666666667,8.266666666666666,6.233333333333333,12.633333333333335,100.0,104.46666666666665,106.41666666666667,95.0,0,1
2008-2009,2008-11-13,CLEVELAND CAVALIERS,240.0,36.833333333333336,77.83333333333333,5.833333333333333,17.833333333333332,23.0,28.666666666666668,10.5,28.833333333333332,19.5,7.833333333333333,6.0,12.333333333333334,21.5,0.5668333333333333,0.5115000000000001,0.231,0.3681666666666667,28.483333333333334,68.71666666666665,50.01666666666666,53.0,8.799999999999999,9.566666666666666,12.0,100.0,114.75,107.08333333333331,102.5,244.16666666666666,35.0,81.0,4.0,15.5,27.166666666666668,34.666666666666664,10.833333333333334,35.333333333333336,22.5,9.0,6.166666666666667,17.333333333333332,23.833333333333332,0.5258333333333334,0.4586666666666667,0.19433333333333333,0.42933333333333334,24.433333333333334,73.9,50.01666666666667,64.55,9.1,9.466666666666667,15.249999999999998,100.0,101.56666666666666,99.23333333333333,101.16666666666667,0,1
2008-2009,2008-11-13,GOLDEN STATE WARRIORS,244.16666666666666,36.666666666666664,86.83333333333333,4.166666666666667,16.666666666666668,24.166666666666668,34.666666666666664,14.5,30.5,17.833333333333332,7.833333333333333,7.666666666666667,14.166666666666666,22.166666666666668,0.49900000000000005,0.44916666666666666,0.19400000000000003,0.4131666666666667,30.200000000000003,66.91666666666667,48.03333333333334,48.76666666666667,7.983333333333333,10.466666666666665,12.166666666666666,100.0,103.73333333333335,105.78333333333332,101.66666666666667,240.0,34.833333333333336,79.16666666666667,6.333333333333333,16.666666666666668,22.333333333333332,28.0,12.833333333333334,29.666666666666668,20.0,5.666666666666667,6.0,10.333333333333334,21.833333333333332,0.5365000000000001,0.47816666666666663,0.2125,0.35933333333333334,31.099999999999998,76.60000000000001,52.88333333333333,58.01666666666666,6.516666666666667,9.533333333333333,10.016666666666667,100.0,113.95,109.3,98.33333333333333,0,0
2008-2009,2008-11-14,BOSTON CELTICS,240.0,35.166666666666664,77.0,4.833333333333333,16.333333333333332,22.333333333333332,28.166666666666668,11.0,33.166666666666664,21.833333333333332,8.333333333333334,5.333333333333333,15.333333333333334,23.166666666666668,0.5453333333333333,0.4878333333333334,0.21233333333333335,0.36733333333333335,27.166666666666668,75.95,52.56666666666667,61.98333333333333,9.033333333333333,8.783333333333331,14.600000000000001,100.0,106.51666666666665,97.66666666666667,97.5,240.0,34.5,79.0,4.833333333333333,16.5,25.0,32.0,9.666666666666666,32.0,22.0,9.166666666666666,4.833333333333333,16.5,22.833333333333332,0.5326666666666667,0.4701666666666668,0.21216666666666664,0.4056666666666667,23.03333333333333,74.63333333333334,49.150000000000006,63.833333333333336,9.499999999999998,7.916666666666667,15.016666666666666,100.0,102.66666666666667,104.03333333333332,98.83333333333333,0,0
2008-2009,2008-11-14,CHARLOTTE BOBCATS,240.0,32.166666666666664,72.83333333333333,5.333333333333333,15.666666666666666,19.0,24.833333333333332,10.833333333333334,26.666666666666668,18.0,7.166666666666667,4.166666666666667,14.833333333333334,20.333333333333332,0.531,0.4791666666666666,0.21533333333333335,0.3591666666666667,29.21666666666667,72.31666666666666,50.583333333333336,56.36666666666667,8.316666666666668,7.483333333333333,15.0,100.0,104.25,109.01666666666667,88.66666666666667,240.0,36.333333333333336,77.5,4.333333333333333,14.0,18.833333333333332,24.0,11.833333333333334,30.333333333333332,26.333333333333332,9.166666666666666,3.6666666666666665,16.0,22.333333333333332,0.5455,0.4983333333333333,0.18033333333333335,0.31416666666666665,30.416666666666668,71.45,51.73333333333334,72.3,10.166666666666666,5.716666666666666,15.350000000000003,100.0,106.43333333333332,101.21666666666665,95.83333333333333,0,1
2008-2009,2008-11-14,DALLAS MAVERICKS,240.0,35.833333333333336,84.66666666666667,6.0,20.333333333333332,16.666666666666668,21.333333333333332,13.666666666666666,33.333333333333336,19.666666666666668,6.5,5.0,14.0,21.0,0.5035000000000001,0.45883333333333337,0.23683333333333334,0.255,29.733333333333338,72.98333333333333,51.416666666666664,54.78333333333333,6.983333333333334,6.766666666666666,12.766666666666666,100.0,103.51666666666665,108.5,94.33333333333333,240.0,37.666666666666664,80.33333333333333,8.0,24.0,21.5,30.5,12.166666666666666,33.0,19.166666666666668,7.166666666666667,7.333333333333333,12.5,19.333333333333332,0.5596666666666666,0.5191666666666667,0.301,0.385,28.133333333333336,78.60000000000001,52.88333333333333,50.71666666666666,7.633333333333332,10.200000000000001,11.766666666666667,100.0,112.78333333333335,100.93333333333334,104.83333333333333,0,0
2008-2009,2008-11-14,INDIANA PACERS,240.0,37.5,82.5,7.666666666666667,22.333333333333332,18.666666666666668,23.5,11.833333333333334,31.166666666666668,22.0,9.333333333333334,5.833333333333333,14.333333333333334,23.166666666666668,0.5458333333333334,0.5005000000000001,0.2701666666666667,0.28783333333333333,28.116666666666664,72.43333333333332,50.53333333333333,58.76666666666667,10.100000000000001,9.216666666666667,13.233333333333334,100.0,108.71666666666668,101.38333333333333,101.33333333333333,240.0,35.833333333333336,80.66666666666667,5.666666666666667,13.5,17.666666666666668,21.5,12.0,31.666666666666668,20.166666666666668,6.5,5.333333333333333,16.666666666666668,19.5,0.5281666666666668,0.48166666666666663,0.167,0.2755,30.066666666666666,72.5,52.26666666666666,55.400000000000006,7.116666666666666,8.366666666666667,15.600000000000001,100.0,103.95,105.48333333333333,95.0,0,0
2008-2009,2008-11-14,LOS ANGELES LAKERS,240.0,37.166666666666664,84.0,6.833333333333333,17.333333333333332,25.0,33.0,14.5,34.833333333333336,20.333333333333332,10.666666666666666,6.0,14.166666666666666,19.666666666666668,0.542,0.4858333333333333,0.20816666666666664,0.3933333333333333,33.25,75.81666666666668,54.68333333333333,54.61666666666667,11.266666666666666,9.85,12.583333333333334,100.0,111.71666666666665,92.91666666666669,106.16666666666667,240.0,34.333333333333336,80.33333333333333,6.333333333333333,16.5,21.666666666666668,27.833333333333332,12.333333333333334,30.166666666666668,19.833333333333332,6.333333333333333,5.666666666666667,10.333333333333334,22.166666666666668,0.5213333333333333,0.46449999999999997,0.20816666666666664,0.3518333333333333,28.200000000000003,73.25,49.86666666666667,58.333333333333336,7.083333333333333,8.8,9.883333333333335,100.0,110.21666666666668,106.19999999999999,96.66666666666667,0,0
