season,date,home_team,date_home,minutes_played_home,made_field_goals_home,attempted_field_goals_home,made_three_point_field_goals_home,attempted_three_point_field_goals_home,made_free_throws_home,attempted_free_throws_home,offensive_rebounds_home,defensive_rebounds_home,assists_home,steals_home,blocks_home,turnovers_home,personal_fouls_home,true_shooting_percentage_home,effective_field_goal_percentage_home,3_point_attempt_rate_home,free_throw_attempt_rate_home,offensive_rebound_percentage_home,defensive_rebound_percentage_home,total_rebound_percentage_home,assist_percentage_home,steal_percentage_home,block_percentage_home,turnover_percentage_home,useage_percentage_home,offensive_rating_home,date_away,minutes_played_away,made_field_goals_away,attempted_field_goals_away,made_three_point_field_goals_away,attempted_three_point_field_goals_away,made_free_throws_away,attempted_free_throws_away,offensive_rebounds_away,defensive_rebounds_away,assists_away,steals_away,blocks_away,turnovers_away,personal_fouls_away,true_shooting_percentage_away,effective_field_goal_percentage_away,3_point_attempt_rate_away,free_throw_attempt_rate_away,offensive_rebound_percentage_away,defensive_rebound_percentage_away,total_rebound_percentage_away,assist_percentage_away,steal_percentage_away,block_percentage_away,turnover_percentage_away,useage_percentage_away,offensive_rating_away,home_won
2017-2018,2017-11-01,CLEVELAND CAVALIERS,240.0,37.666666666666664,81.66666666666667,11.333333333333334,31.5,18.5,23.666666666666668,8.166666666666666,33.833333333333336,21.333333333333332,5.833333333333333,4.5,16.0,16.333333333333332,0.5726666666666665,0.5311666666666667,0.3865,0.2896666666666667,20.500000000000004,77.53333333333332,50.03333333333334,56.416666666666664,6.016666666666667,8.483333333333334,14.733333333333334,100.0,108.60000000000001,115.16666666666669,240.0,39.0,83.83333333333333,8.833333333333334,23.166666666666668,17.833333333333332,23.666666666666668,10.166666666666666,33.833333333333336,20.5,8.0,3.6666666666666665,15.166666666666666,19.333333333333332,0.5583333333333332,0.5179999999999999,0.2778333333333333,0.2856666666666667,23.73333333333333,76.39999999999999,50.65,52.383333333333326,8.133333333333333,5.583333333333333,13.916666666666666,100.0,106.8,105.98333333333333,0
2017-2018,2017-11-01,DENVER NUGGETS,240.0,39.666666666666664,89.16666666666667,9.833333333333334,27.5,16.166666666666668,22.333333333333332,12.166666666666666,34.666666666666664,23.0,7.666666666666667,3.5,13.666666666666666,20.0,0.5333333333333333,0.5021666666666667,0.311,0.2541666666666667,25.950000000000003,74.38333333333333,50.53333333333333,58.28333333333334,7.916666666666667,6.133333333333333,12.116666666666665,100.0,108.10000000000001,106.75000000000001,240.0,39.5,87.66666666666667,9.833333333333334,32.833333333333336,20.166666666666668,24.166666666666668,10.0,33.833333333333336,23.333333333333332,9.666666666666666,6.166666666666667,13.5,22.0,0.5541666666666667,0.5071666666666667,0.37600000000000006,0.2775,22.7,78.18333333333332,50.449999999999996,58.73333333333334,9.799999999999999,10.916666666666666,12.033333333333333,100.0,109.5,98.89999999999999,1
2017-2018,2017-11-01,LOS ANGELES CLIPPERS,240.0,38.666666666666664,87.5,11.333333333333334,29.833333333333332,18.666666666666668,25.333333333333332,12.666666666666666,35.166666666666664,20.166666666666668,8.333333333333334,3.8333333333333335,13.333333333333334,20.833333333333332,0.5446666666666666,0.509,0.3431666666666666,0.299,27.03333333333333,76.05,51.48333333333334,52.51666666666667,8.516666666666667,6.616666666666667,11.916666666666666,100.0,110.95,104.21666666666665,240.0,34.833333333333336,83.0,12.333333333333334,30.666666666666668,15.833333333333334,21.666666666666668,9.333333333333334,31.666666666666668,19.833333333333332,7.333333333333333,2.0,15.333333333333334,18.666666666666668,0.5358333333333333,0.5020000000000001,0.3735,0.26166666666666666,19.616666666666667,79.21666666666665,48.36666666666667,57.099999999999994,7.616666666666666,4.633333333333334,14.383333333333333,100.0,102.56666666666666,112.46666666666665,1
2017-2018,2017-11-01,MEMPHIS GRIZZLIES,240.0,33.333333333333336,78.0,10.0,29.833333333333332,23.5,28.833333333333332,6.833333333333333,34.833333333333336,18.5,7.333333333333333,4.666666666666667,12.833333333333334,22.166666666666668,0.5553333333333333,0.494,0.3818333333333333,0.3775,15.783333333333331,78.23333333333333,48.116666666666674,55.216666666666676,7.75,9.083333333333334,12.516666666666666,100.0,105.76666666666665,101.68333333333334,240.0,43.0,88.0,13.5,30.166666666666668,17.5,22.166666666666668,8.0,35.5,25.833333333333332,9.0,4.333333333333333,14.833333333333334,23.5,0.6004999999999999,0.5673333333333334,0.3418333333333334,0.25333333333333335,18.266666666666666,73.25,47.28333333333333,60.400000000000006,8.733333333333333,6.716666666666668,13.200000000000001,100.0,113.33333333333333,103.81666666666666,0
2017-2018,2017-11-01,NEW ORLEANS PELICANS,240.0,42.0,87.16666666666667,11.333333333333334,31.833333333333332,16.0,22.0,9.166666666666666,36.166666666666664,25.666666666666668,8.5,4.666666666666667,16.166666666666668,21.833333333333332,0.5744999999999999,0.545,0.36600000000000005,0.2575,20.566666666666666,81.14999999999999,51.25,61.06666666666666,8.316666666666666,8.5,14.333333333333334,100.0,109.14999999999999,108.55,244.16666666666666,40.166666666666664,85.83333333333333,9.0,23.5,21.833333333333332,27.0,10.5,29.0,21.833333333333332,8.5,3.6666666666666665,15.166666666666666,18.833333333333332,0.5680000000000001,0.5201666666666667,0.27416666666666667,0.31383333333333335,25.45,73.46666666666667,48.75,54.1,8.4,6.116666666666667,13.449999999999998,100.0,111.3,116.91666666666669,0
2017-2018,2017-11-01,NEW YORK KNICKS,240.0,38.666666666666664,85.66666666666667,8.5,25.5,17.0,22.666666666666668,12.5,33.833333333333336,22.0,7.666666666666667,5.0,16.333333333333332,22.166666666666668,0.5378333333333333,0.5005000000000001,0.2993333333333333,0.2678333333333333,29.53333333333333,78.0,53.81666666666667,57.083333333333336,8.0,10.633333333333333,14.566666666666665,100.0,107.46666666666668,107.46666666666665,240.0,34.5,79.83333333333333,13.5,44.333333333333336,18.666666666666668,23.5,8.166666666666666,35.5,20.0,8.166666666666666,5.166666666666667,15.833333333333334,23.333333333333332,0.5615,0.5161666666666667,0.5529999999999999,0.2951666666666667,18.950000000000003,82.15000000000002,50.35,58.61666666666667,8.416666666666666,9.049999999999999,14.983333333333333,100.0,105.25,104.85000000000001,0
2017-2018,2017-11-01,PHILADELPHIA 76ERS,240.0,38.666666666666664,85.5,10.833333333333334,29.166666666666668,14.166666666666666,20.666666666666668,10.0,35.0,24.0,9.5,3.3333333333333335,17.166666666666668,25.166666666666668,0.5433333333333333,0.5175,0.33899999999999997,0.24950000000000003,22.95,80.98333333333333,52.0,61.949999999999996,9.65,8.266666666666666,15.366666666666665,100.0,103.16666666666667,106.73333333333333,240.0,34.833333333333336,85.33333333333333,9.833333333333334,27.333333333333332,17.166666666666668,19.833333333333332,8.166666666666666,32.0,21.0,8.666666666666666,3.0,14.5,22.666666666666668,0.517,0.4705,0.32016666666666665,0.2333333333333333,17.083333333333336,74.25000000000001,44.65,60.54999999999999,8.833333333333334,5.316666666666667,13.366666666666665,100.0,98.16666666666664,108.45,1
2017-2018,2017-11-01,UTAH JAZZ,240.0,36.0,78.33333333333333,10.0,28.333333333333332,12.166666666666666,15.833333333333334,8.166666666666666,33.166666666666664,21.333333333333332,10.166666666666666,7.0,18.833333333333332,20.166666666666668,0.5521666666666667,0.5233333333333334,0.361,0.20283333333333334,20.333333333333332,74.85,48.666666666666664,59.300000000000004,10.85,12.066666666666668,18.05,100.0,100.34999999999998,98.55,240.0,36.5,87.33333333333333,10.5,26.5,21.333333333333332,25.666666666666668,12.666666666666666,35.833333333333336,18.833333333333332,6.666666666666667,6.166666666666667,13.166666666666666,22.833333333333332,0.5306666666666667,0.47700000000000004,0.30583333333333335,0.29650000000000004,26.91666666666667,80.58333333333333,53.050000000000004,51.56666666666666,6.883333333333333,10.949999999999998,11.716666666666667,100.0,108.73333333333333,106.08333333333333,1
2017-2018,2017-11-01,WASHINGTON WIZARDS,244.16666666666666,40.166666666666664,88.83333333333333,9.833333333333334,27.0,21.5,27.666666666666668,10.833333333333334,32.833333333333336,24.666666666666668,10.0,5.666666666666667,13.666666666666666,20.0,0.5558333333333333,0.5108333333333334,0.3041666666666667,0.316,23.599999999999998,76.03333333333335,49.0,61.416666666666664,9.833333333333334,9.5,12.033333333333333,100.0,109.88333333333334,103.68333333333332,240.0,39.666666666666664,86.5,9.166666666666666,25.0,21.666666666666668,27.666666666666668,9.666666666666666,40.0,18.833333333333332,7.833333333333333,5.666666666666667,18.166666666666668,25.166666666666668,0.5581666666666667,0.5108333333333333,0.29483333333333334,0.3313333333333333,20.683333333333334,81.28333333333335,52.03333333333333,49.25,7.449999999999999,8.683333333333332,15.65,100.0,103.39999999999999,108.71666666666665,0
2017-2018,2017-11-02,PORTLAND TRAIL BLAZERS,244.16666666666666,35.0,87.0,10.5,29.0,22.5,27.333333333333332,12.666666666666666,36.166666666666664,18.5,7.166666666666667,6.5,14.5,22.666666666666668,0.5198333333333334,0.4626666666666667,0.33349999999999996,0.31500000000000006,26.016666666666666,79.55,51.78333333333334,52.33333333333332,7.266666666666667,11.466666666666667,12.683333333333335,100.0,105.13333333333333,106.95,244.16666666666666,40.833333333333336,87.66666666666667,8.0,25.666666666666668,15.666666666666666,21.166666666666668,9.0,36.666666666666664,23.833333333333332,8.666666666666666,4.833333333333333,17.833333333333332,22.833333333333332,0.5405000000000001,0.5088333333333334,0.29250000000000004,0.24266666666666667,20.033333333333335,79.18333333333335,50.21666666666667,58.36666666666667,8.516666666666666,8.283333333333333,15.533333333333331,100.0,101.71666666666665,102.95,1
2017-2018,2017-11-02,SAN ANTONIO SPURS,240.0,37.0,87.5,6.833333333333333,21.166666666666668,15.833333333333334,22.333333333333332,13.5,33.833333333333336,20.666666666666668,7.666666666666667,6.333333333333333,14.5,16.0,0.4995,0.4661666666666667,0.24249999999999997,0.2593333333333333,27.38333333333333,82.36666666666666,52.73333333333333,56.5,8.016666666666667,12.283333333333333,12.883333333333333,100.0,101.26666666666667,103.38333333333334,240.0,44.333333333333336,84.66666666666667,12.166666666666666,32.833333333333336,19.0,22.833333333333332,11.166666666666666,34.166666666666664,30.666666666666668,7.333333333333333,9.0,17.333333333333332,20.5,0.6336666666666667,0.5968333333333333,0.38666666666666666,0.2688333333333333,29.03333333333333,73.58333333333333,53.28333333333333,68.76666666666667,7.383333333333334,14.616666666666665,15.583333333333334,100.0,120.65000000000002,112.83333333333333,0
2017-2018,2017-11-03,ATLANTA HAWKS,240.0,35.666666666666664,85.16666666666667,10.0,26.166666666666668,18.333333333333332,22.0,9.166666666666666,32.833333333333336,21.5,8.666666666666666,3.0,15.333333333333334,22.5,0.5278333333333334,0.48100000000000004,0.30833333333333335,0.25666666666666665,19.116666666666667,74.0,45.98333333333333,60.699999999999996,8.783333333333333,5.033333333333334,13.883333333333333,100.0,100.46666666666665,109.43333333333332,240.0,35.0,80.83333333333333,14.833333333333334,45.166666666666664,18.333333333333332,23.333333333333332,8.333333333333334,34.0,20.666666666666668,7.166666666666667,5.166666666666667,16.0,22.666666666666668,0.5661666666666667,0.5231666666666667,0.556,0.29033333333333333,19.03333333333333,82.28333333333335,49.6,59.68333333333334,7.316666666666666,8.849999999999998,15.016666666666666,100.0,105.89999999999999,104.73333333333335,0
2017-2018,2017-11-03,DALLAS MAVERICKS,240.0,35.5,83.83333333333333,12.166666666666666,31.5,15.833333333333334,21.5,9.5,31.0,20.0,7.666666666666667,2.8333333333333335,15.333333333333334,19.166666666666668,0.5379999999999999,0.5045,0.37933333333333336,0.2575,20.083333333333332,79.23333333333333,48.449999999999996,56.400000000000006,7.933333333333333,6.3,14.283333333333333,100.0,103.26666666666667,113.93333333333332,240.0,40.5,84.83333333333333,10.0,31.0,16.666666666666668,21.833333333333332,8.0,35.166666666666664,25.833333333333332,9.333333333333334,4.666666666666667,16.5,22.666666666666668,0.5693333333333334,0.5341666666666667,0.36633333333333334,0.2618333333333333,19.05,80.26666666666667,50.199999999999996,63.93333333333334,9.200000000000001,8.3,14.883333333333335,100.0,106.66666666666664,105.8,0
2017-2018,2017-11-03,DENVER NUGGETS,240.0,41.333333333333336,89.66666666666667,10.833333333333334,27.833333333333332,17.333333333333332,23.833333333333332,10.666666666666666,33.666666666666664,24.666666666666668,8.0,3.8333333333333335,13.0,20.166666666666668,0.5546666666666666,0.524,0.31283333333333335,0.27,23.233333333333334,74.75,49.416666666666664,59.43333333333334,8.1,6.833333333333333,11.450000000000001,100.0,111.7,110.5166666666667,244.16666666666666,39.666666666666664,84.5,10.5,31.0,14.333333333333334,18.333333333333332,7.333333333333333,35.333333333333336,19.833333333333332,7.666666666666667,5.5,16.0,22.166666666666668,0.5618333333333334,0.53,0.36766666666666675,0.2165,17.333333333333332,79.41666666666667,49.03333333333333,50.833333333333336,7.733333333333333,8.466666666666667,14.500000000000002,100.0,105.06666666666666,106.09999999999998,1
2017-2018,2017-11-03,DETROIT PISTONS,240.0,40.833333333333336,90.5,10.166666666666666,30.333333333333332,11.833333333333334,15.333333333333334,12.5,30.833333333333332,21.0,8.5,2.6666666666666665,12.833333333333334,18.0,0.5318333333333334,0.506,0.3353333333333333,0.17133333333333334,27.116666666666664,74.36666666666666,49.28333333333333,50.6,8.950000000000001,5.066666666666666,11.65,100.0,108.71666666666665,106.93333333333334,240.0,39.666666666666664,81.83333333333333,11.333333333333334,27.0,15.0,19.666666666666668,5.333333333333333,32.666666666666664,25.166666666666668,7.166666666666667,4.166666666666667,14.166666666666666,24.0,0.5823333333333334,0.5525000000000001,0.3293333333333333,0.24250000000000002,13.633333333333331,80.28333333333335,47.51666666666666,63.81666666666666,7.3999999999999995,8.0,13.566666666666668,100.0,108.64999999999999,110.15000000000002,1
2017-2018,2017-11-03,LOS ANGELES LAKERS,244.16666666666666,40.0,85.33333333333333,6.666666666666667,24.333333333333332,15.0,20.166666666666668,8.5,35.5,22.833333333333332,8.666666666666666,5.666666666666667,16.666666666666668,21.0,0.539,0.507,0.2838333333333333,0.24050000000000002,19.2,78.56666666666668,49.9,56.93333333333333,8.75,9.566666666666668,14.949999999999998,100.0,101.73333333333333,103.78333333333332,240.0,38.666666666666664,91.5,11.833333333333334,33.333333333333336,20.833333333333332,28.5,11.0,34.5,21.166666666666668,8.333333333333334,4.0,13.833333333333334,22.666666666666668,0.5288333333333334,0.488,0.3661666666666666,0.3113333333333333,21.45,77.01666666666667,47.116666666666674,55.099999999999994,8.0,6.216666666666666,11.850000000000001,100.0,105.66666666666667,110.58333333333333,1
2017-2018,2017-11-03,NEW YORK KNICKS,240.0,39.833333333333336,87.5,8.666666666666666,25.833333333333332,16.666666666666668,21.666666666666668,11.666666666666666,34.833333333333336,22.666666666666668,7.666666666666667,4.5,15.333333333333334,21.333333333333332,0.5421666666666667,0.5053333333333333,0.29683333333333334,0.2516666666666667,27.166666666666668,79.7,53.43333333333334,57.01666666666667,7.9333333333333345,9.816666666666665,13.633333333333335,100.0,108.91666666666667,108.91666666666667,240.0,39.0,85.0,8.333333333333334,24.166666666666668,22.5,27.666666666666668,9.833333333333334,39.0,19.833333333333332,7.333333333333333,5.0,16.5,25.0,0.5605000000000001,0.508,0.2904999999999999,0.3388333333333334,21.599999999999998,78.03333333333332,51.31666666666666,52.300000000000004,7.166666666666667,7.800000000000001,14.549999999999999,100.0,105.83333333333333,109.81666666666666,1
2017-2018,2017-11-03,OKLAHOMA CITY THUNDER,240.0,40.5,86.33333333333333,10.833333333333334,30.166666666666668,15.0,20.166666666666668,10.666666666666666,32.0,23.0,10.166666666666666,6.333333333333333,14.833333333333334,21.833333333333332,0.5605,0.5313333333333333,0.3511666666666667,0.2353333333333333,25.75,75.06666666666668,50.56666666666666,56.650000000000006,10.683333333333332,12.166666666666666,13.450000000000001,100.0,111.10000000000001,101.38333333333333,240.0,36.833333333333336,81.33333333333333,11.5,30.5,19.0,23.666666666666668,11.166666666666666,36.833333333333336,22.0,8.833333333333334,5.0,14.5,19.5,0.5686666666666668,0.5241666666666668,0.3755,0.293,27.149999999999995,81.61666666666666,55.383333333333326,59.300000000000004,9.449999999999998,8.45,13.566666666666668,100.0,111.10000000000001,95.81666666666668,0
