season,date,home_team,minutes_played_home,made_field_goals_home,attempted_field_goals_home,made_three_point_field_goals_home,attempted_three_point_field_goals_home,made_free_throws_home,attempted_free_throws_home,offensive_rebounds_home,defensive_rebounds_home,assists_home,steals_home,blocks_home,turnovers_home,personal_fouls_home,true_shooting_percentage_home,effective_field_goal_percentage_home,3_point_attempt_rate_home,free_throw_attempt_rate_home,offensive_rebound_percentage_home,defensive_rebound_percentage_home,total_rebound_percentage_home,assist_percentage_home,steal_percentage_home,block_percentage_home,turnover_percentage_home,useage_percentage_home,offensive_rating_home,defensive_rating_home,minutes_played_away,made_field_goals_away,attempted_field_goals_away,made_three_point_field_goals_away,attempted_three_point_field_goals_away,made_free_throws_away,attempted_free_throws_away,offensive_rebounds_away,defensive_rebounds_away,assists_away,steals_away,blocks_away,turnovers_away,personal_fouls_away,true_shooting_percentage_away,effective_field_goal_percentage_away,3_point_attempt_rate_away,free_throw_attempt_rate_away,offensive_rebound_percentage_away,defensive_rebound_percentage_away,total_rebound_percentage_away,assist_percentage_away,steal_percentage_away,block_percentage_away,turnover_percentage_away,useage_percentage_away,offensive_rating_away,defensive_rating_away,during_playoffs,home_won
2007-2008,2007-11-14,CLEVELAND CAVALIERS,240.0,38.333333333333336,86.83333333333333,6.5,19.5,16.333333333333332,25.5,14.333333333333334,32.666666666666664,19.666666666666668,7.666666666666667,4.333333333333333,15.0,23.833333333333332,0.508,0.4796666666666667,0.22383333333333336,0.295,29.61666666666667,79.58333333333333,52.78333333333333,51.083333333333336,7.999999999999999,6.616666666666666,13.266666666666667,100.0,102.86666666666666,106.33333333333333,240.0,37.333333333333336,79.66666666666667,9.833333333333334,26.333333333333332,19.0,26.0,9.166666666666666,37.166666666666664,23.333333333333332,6.0,3.8333333333333335,15.666666666666666,18.666666666666668,0.5683333333333334,0.5311666666666666,0.3328333333333333,0.331,22.416666666666668,75.58333333333333,51.300000000000004,62.51666666666666,6.216666666666668,5.633333333333334,14.516666666666666,100.0,107.78333333333332,98.33333333333333,0,0
2007-2008,2007-11-14,DENVER NUGGETS,240.0,39.166666666666664,83.33333333333333,8.833333333333334,21.833333333333332,20.5,27.666666666666668,9.833333333333334,33.166666666666664,23.333333333333332,10.166666666666666,4.166666666666667,17.5,23.166666666666668,0.5646666666666668,0.5246666666666667,0.26333333333333336,0.3345,22.3,71.14999999999999,47.46666666666667,59.68333333333333,9.95,6.216666666666666,15.483333333333333,100.0,106.21666666666665,103.48333333333333,240.0,37.166666666666664,78.33333333333333,5.333333333333333,13.0,15.166666666666666,20.333333333333332,8.666666666666666,32.333333333333336,21.833333333333332,5.0,3.1666666666666665,14.0,20.833333333333332,0.5443333333333333,0.5105000000000001,0.16633333333333333,0.2623333333333333,21.933333333333334,71.18333333333334,48.36666666666667,58.46666666666666,5.533333333333334,4.683333333333334,13.866666666666665,100.0,105.43333333333334,105.06666666666666,0,1
2007-2008,2007-11-14,HOUSTON ROCKETS,240.0,35.333333333333336,83.0,6.0,20.5,17.333333333333332,21.666666666666668,14.166666666666666,31.333333333333332,21.166666666666668,7.166666666666667,5.0,12.833333333333334,20.5,0.5091666666666667,0.4626666666666666,0.246,0.2678333333333333,31.13333333333333,79.15,53.68333333333334,60.30000000000001,8.033333333333333,8.016666666666667,12.216666666666667,100.0,105.5,101.41666666666667,240.0,39.833333333333336,81.5,4.666666666666667,15.666666666666666,21.333333333333332,28.833333333333332,10.833333333333334,35.333333333333336,23.5,9.0,5.833333333333333,17.0,20.0,0.561,0.5163333333333334,0.1905,0.3666666666666667,26.75,76.43333333333334,53.400000000000006,59.099999999999994,9.283333333333333,9.016666666666667,15.266666666666667,100.0,107.76666666666667,105.46666666666665,0,0
2007-2008,2007-11-14,LOS ANGELES CLIPPERS,240.0,35.5,81.16666666666667,6.0,15.666666666666666,24.666666666666668,30.666666666666668,11.333333333333334,33.333333333333336,20.333333333333332,6.666666666666667,4.333333333333333,14.833333333333334,21.333333333333332,0.535,0.4725,0.19233333333333333,0.37683333333333335,26.666666666666668,72.93333333333332,50.31666666666666,56.333333333333336,6.8500000000000005,6.216666666666668,13.533333333333333,100.0,105.75,104.66666666666667,240.0,37.333333333333336,81.16666666666667,5.833333333333333,15.666666666666666,19.166666666666668,27.166666666666668,12.0,28.666666666666668,18.666666666666668,7.5,2.6666666666666665,16.333333333333332,21.5,0.5335,0.49333333333333335,0.19566666666666666,0.3454999999999999,28.96666666666667,71.86666666666666,50.133333333333326,50.199999999999996,8.066666666666666,4.533333333333332,14.966666666666667,100.0,106.51666666666667,109.45,0,1
2007-2008,2007-11-14,MIAMI HEAT,240.0,34.166666666666664,80.33333333333333,4.333333333333333,14.666666666666666,11.166666666666666,17.5,11.166666666666666,31.666666666666668,19.833333333333332,7.166666666666667,5.0,14.0,16.666666666666668,0.4771666666666667,0.4523333333333333,0.18500000000000003,0.223,24.96666666666667,75.5,49.366666666666674,58.66666666666666,8.116666666666665,8.499999999999998,13.716666666666669,100.0,94.73333333333333,100.61666666666667,240.0,37.666666666666664,85.66666666666667,3.8333333333333335,13.0,17.0,21.833333333333332,11.666666666666666,32.166666666666664,19.666666666666668,9.5,5.0,18.666666666666668,25.5,0.5073333333333333,0.4653333333333333,0.15433333333333335,0.2568333333333333,25.233333333333334,70.60000000000001,47.400000000000006,52.18333333333334,9.450000000000001,7.5,16.4,100.0,96.25,106.03333333333332,0,0
2007-2008,2007-11-14,MILWAUKEE BUCKS,240.0,35.5,82.33333333333333,4.5,15.166666666666666,15.833333333333334,21.833333333333332,13.166666666666666,31.0,19.333333333333332,5.833333333333333,5.333333333333333,15.0,23.833333333333332,0.4991666666666666,0.459,0.18449999999999997,0.267,29.150000000000002,75.95,51.400000000000006,54.35,6.416666666666667,9.549999999999999,14.016666666666667,100.0,100.14999999999999,105.85000000000001,240.0,34.833333333333336,77.66666666666667,7.666666666666667,20.666666666666668,25.0,33.5,10.833333333333334,32.166666666666664,19.333333333333332,5.0,4.166666666666667,18.833333333333332,22.0,0.5575,0.5033333333333333,0.26816666666666666,0.4513333333333333,24.400000000000002,76.61666666666667,50.78333333333333,55.71666666666667,5.116666666666666,5.966666666666668,16.95,100.0,104.69999999999999,110.63333333333333,0,1
2007-2008,2007-11-14,NEW ORLEANS HORNETS,240.0,35.5,82.83333333333333,8.333333333333334,18.833333333333332,14.5,18.333333333333332,10.333333333333334,33.666666666666664,20.333333333333332,8.833333333333334,3.6666666666666665,13.333333333333334,18.833333333333332,0.5161666666666668,0.4795,0.22716666666666666,0.2185,22.766666666666666,75.93333333333334,49.13333333333333,56.833333333333336,9.666666666666666,5.433333333333333,12.816666666666668,100.0,102.14999999999999,97.35000000000001,240.0,33.833333333333336,80.0,3.8333333333333335,13.833333333333334,18.0,25.666666666666668,13.666666666666666,31.666666666666668,19.166666666666668,8.666666666666666,4.833333333333333,16.833333333333332,23.0,0.4896666666666667,0.44683333333333325,0.17250000000000001,0.32216666666666666,30.816666666666666,71.11666666666666,50.800000000000004,56.900000000000006,9.516666666666667,7.866666666666666,15.633333333333335,100.0,97.64999999999999,97.89999999999999,0,1
2007-2008,2007-11-14,TORONTO RAPTORS,244.16666666666666,35.5,80.33333333333333,9.333333333333334,20.333333333333332,17.666666666666668,21.833333333333332,9.333333333333334,30.833333333333332,24.0,8.166666666666666,2.8333333333333335,14.333333333333334,21.333333333333332,0.5498333333333334,0.505,0.25333333333333335,0.27233333333333337,22.233333333333334,77.28333333333335,49.15,66.7,8.85,5.283333333333334,13.833333333333334,100.0,106.23333333333333,100.39999999999999,240.0,42.833333333333336,82.83333333333333,4.333333333333333,10.666666666666666,23.833333333333332,31.0,11.666666666666666,28.5,30.0,10.5,4.5,16.0,24.166666666666668,0.5905,0.5423333333333333,0.12916666666666668,0.38116666666666665,30.666666666666668,73.8,51.85,69.99999999999999,10.700000000000001,7.266666666666666,14.233333333333334,100.0,116.43333333333334,105.01666666666667,0,0
2007-2008,2007-11-14,WASHINGTON WIZARDS,244.16666666666666,32.166666666666664,85.0,4.833333333333333,19.0,23.0,30.333333333333332,15.833333333333334,31.666666666666668,17.0,6.833333333333333,5.333333333333333,17.333333333333332,23.333333333333332,0.4693333333333333,0.4073333333333333,0.2245,0.35683333333333334,31.116666666666664,74.41666666666667,51.21666666666667,52.38333333333335,7.166666666666667,9.5,14.983333333333333,100.0,96.21666666666665,105.86666666666667,240.0,36.166666666666664,85.66666666666667,6.666666666666667,21.166666666666668,17.0,23.666666666666668,12.0,32.666666666666664,21.833333333333332,6.833333333333333,5.166666666666667,17.166666666666668,28.5,0.49833333333333335,0.4596666666666667,0.246,0.2763333333333333,24.333333333333332,75.95,48.36666666666667,60.56666666666666,6.783333333333334,8.249999999999998,15.1,100.0,96.06666666666666,102.0,0,1
2007-2008,2007-11-15,DALLAS MAVERICKS,240.0,37.333333333333336,79.16666666666667,6.5,19.166666666666668,23.0,26.666666666666668,9.5,32.666666666666664,21.5,4.5,6.0,12.166666666666666,22.833333333333332,0.5758333333333333,0.5175000000000001,0.24116666666666667,0.33916666666666667,24.400000000000002,75.9,51.21666666666667,56.70000000000001,4.916666666666667,9.133333333333333,11.833333333333334,100.0,113.45,107.21666666666665,240.0,36.0,75.5,7.833333333333333,20.5,17.166666666666668,22.166666666666668,7.166666666666667,33.5,21.5,7.833333333333333,6.0,13.166666666666666,19.833333333333332,0.5688333333333334,0.5295,0.26999999999999996,0.30066666666666664,19.45,74.25,49.666666666666664,59.9,8.75,9.15,13.383333333333333,100.0,108.13333333333333,95.43333333333334,0,1
2007-2008,2007-11-15,PHOENIX SUNS,240.0,40.833333333333336,86.83333333333333,9.833333333333334,25.5,15.0,18.833333333333332,10.5,30.833333333333332,24.0,8.666666666666666,4.0,12.333333333333334,18.666666666666668,0.5611666666666667,0.529,0.29283333333333333,0.2241666666666667,24.5,68.55,46.78333333333334,58.466666666666676,9.1,5.6499999999999995,11.533333333333331,100.0,112.06666666666665,101.36666666666666,244.16666666666666,32.333333333333336,84.83333333333333,4.666666666666667,17.833333333333332,17.166666666666668,23.666666666666668,13.666666666666666,28.833333333333332,20.333333333333332,8.833333333333334,4.833333333333333,16.0,22.666666666666668,0.45216666666666666,0.4071666666666666,0.21066666666666664,0.27849999999999997,28.883333333333336,71.19999999999999,48.5,62.86666666666667,9.433333333333335,7.8999999999999995,14.466666666666663,100.0,92.48333333333333,102.71666666666668,0,1
2007-2008,2007-11-16,ATLANTA HAWKS,240.0,34.333333333333336,75.66666666666667,4.333333333333333,13.5,21.666666666666668,28.0,11.666666666666666,28.333333333333332,19.833333333333332,9.166666666666666,7.166666666666667,16.666666666666668,20.166666666666668,0.5376666666666666,0.48133333333333334,0.17950000000000002,0.3751666666666667,29.71666666666667,69.91666666666667,49.599999999999994,57.76666666666667,10.116666666666667,11.283333333333333,15.999999999999998,100.0,104.41666666666667,108.89999999999999,240.0,37.333333333333336,84.33333333333333,4.666666666666667,14.0,17.333333333333332,22.333333333333332,12.0,32.666666666666664,19.333333333333332,9.333333333333334,4.666666666666667,18.666666666666668,25.166666666666668,0.5173333333333333,0.47533333333333333,0.17033333333333334,0.2681666666666666,27.333333333333332,71.08333333333333,49.23333333333333,51.86666666666667,9.366666666666667,7.1499999999999995,16.599999999999998,100.0,98.16666666666667,104.09999999999998,0,0
2007-2008,2007-11-16,BOSTON CELTICS,244.16666666666666,37.333333333333336,74.0,7.333333333333333,17.833333333333332,22.5,29.666666666666668,8.666666666666666,33.333333333333336,24.666666666666668,11.833333333333334,4.833333333333333,15.5,24.166666666666668,0.6018333333333333,0.5546666666666668,0.23883333333333334,0.40216666666666673,25.100000000000005,76.35000000000001,53.68333333333334,65.61666666666667,12.683333333333332,8.216666666666667,15.15,100.0,112.08333333333333,94.05000000000001,240.0,33.5,78.16666666666667,4.0,16.333333333333332,14.5,20.833333333333332,10.166666666666666,29.166666666666668,18.666666666666668,8.333333333333334,4.0,13.166666666666666,17.166666666666668,0.48866666666666664,0.4533333333333333,0.20933333333333334,0.2668333333333333,23.316666666666666,74.03333333333333,47.21666666666667,56.29999999999999,9.35,7.199999999999999,13.166666666666666,100.0,96.51666666666665,103.63333333333333,0,1
2007-2008,2007-11-16,CLEVELAND CAVALIERS,244.16666666666666,39.333333333333336,88.66666666666667,6.833333333333333,19.5,18.0,27.166666666666668,14.833333333333334,32.0,20.666666666666668,8.333333333333334,4.333333333333333,14.166666666666666,24.5,0.5148333333333334,0.48266666666666663,0.2205,0.3093333333333333,30.066666666666663,79.60000000000001,52.50000000000001,52.23333333333334,8.6,6.933333333333333,12.333333333333334,100.0,105.86666666666667,107.63333333333334,240.0,39.833333333333336,82.16666666666667,2.8333333333333335,9.833333333333334,24.5,31.166666666666668,11.333333333333334,30.166666666666668,27.833333333333332,11.0,4.666666666666667,15.833333333333334,23.166666666666668,0.557,0.49966666666666665,0.12000000000000001,0.38633333333333336,28.099999999999998,73.39999999999999,50.51666666666666,69.85000000000001,11.283333333333333,7.183333333333333,14.183333333333332,100.0,109.8,101.66666666666667,0,1
2007-2008,2007-11-16,GOLDEN STATE WARRIORS,240.0,39.666666666666664,87.5,9.666666666666666,27.5,18.166666666666668,27.333333333333332,11.0,27.0,22.333333333333332,6.5,5.166666666666667,13.166666666666666,23.0,0.5398333333333334,0.5095,0.3153333333333334,0.318,23.349999999999998,68.61666666666667,44.19999999999999,56.56666666666666,6.566666666666666,7.550000000000001,11.699999999999998,100.0,108.58333333333333,119.68333333333332,240.0,33.833333333333336,81.16666666666667,5.666666666666667,16.0,22.333333333333332,28.166666666666668,11.0,32.5,19.166666666666668,6.166666666666667,4.833333333333333,14.166666666666666,21.666666666666668,0.5101666666666668,0.45083333333333336,0.19616666666666668,0.3473333333333333,24.433333333333334,70.78333333333333,47.68333333333334,56.23333333333333,6.366666666666666,6.8999999999999995,13.166666666666666,100.0,100.83333333333333,100.21666666666665,0,1
2007-2008,2007-11-16,LOS ANGELES LAKERS,240.0,39.833333333333336,80.83333333333333,5.666666666666667,17.166666666666668,20.333333333333332,26.0,10.666666666666666,37.333333333333336,22.833333333333332,7.666666666666667,6.0,18.166666666666668,21.333333333333332,0.572,0.5273333333333333,0.21233333333333335,0.3328333333333333,27.983333333333334,75.95,55.01666666666667,57.01666666666667,7.883333333333333,9.083333333333334,16.483333333333334,100.0,108.2,104.98333333333333,240.0,38.333333333333336,82.5,6.5,16.833333333333332,16.833333333333332,23.833333333333332,11.166666666666666,31.5,24.833333333333332,6.5,4.333333333333333,13.166666666666666,21.0,0.5378333333333333,0.5035,0.20433333333333337,0.2915,27.0,72.64999999999999,49.93333333333334,64.41666666666666,7.033333333333332,6.9333333333333345,12.450000000000001,100.0,108.81666666666665,104.46666666666665,0,1
2007-2008,2007-11-16,MEMPHIS GRIZZLIES,240.0,35.0,78.0,7.0,19.833333333333332,25.0,33.333333333333336,12.0,31.166666666666668,19.833333333333332,5.166666666666667,4.333333333333333,18.5,21.666666666666668,0.5539999999999999,0.49900000000000005,0.2568333333333333,0.44833333333333325,27.25,73.3,50.6,56.75,5.383333333333333,6.016666666666667,16.633333333333333,100.0,105.75000000000001,111.73333333333333,240.0,35.833333333333336,80.66666666666667,8.833333333333334,18.166666666666668,13.666666666666666,17.666666666666668,10.166666666666666,30.833333333333332,20.0,9.166666666666666,3.0,13.333333333333334,18.833333333333332,0.5325000000000001,0.5003333333333334,0.22633333333333336,0.2183333333333333,23.433333333333334,74.85,48.56666666666667,55.23333333333334,10.299999999999999,4.633333333333334,13.166666666666666,100.0,104.85000000000001,97.2,0,0
2007-2008,2007-11-16,MINNESOTA TIMBERWOLVES,240.0,38.166666666666664,85.33333333333333,6.666666666666667,17.166666666666668,13.833333333333334,19.0,13.333333333333334,28.5,19.333333333333332,7.5,5.0,14.5,28.166666666666668,0.5186666666666667,0.48900000000000005,0.19999999999999998,0.22633333333333336,31.3,74.61666666666666,51.900000000000006,50.81666666666666,8.049999999999999,9.083333333333334,13.416666666666664,100.0,105.64999999999999,112.18333333333334,240.0,32.166666666666664,80.83333333333333,4.666666666666667,18.666666666666668,22.0,27.833333333333332,13.333333333333334,31.5,18.333333333333332,7.5,5.333333333333333,16.666666666666668,21.166666666666668,0.49066666666666664,0.4283333333333334,0.2313333333333333,0.34850000000000003,29.133333333333336,74.83333333333333,51.43333333333334,56.083333333333336,8.083333333333334,9.533333333333333,15.083333333333334,100.0,98.2,104.08333333333333,0,0
2007-2008,2007-11-16,NEW JERSEY NETS,240.0,30.5,75.33333333333333,4.833333333333333,16.333333333333332,20.666666666666668,27.833333333333332,10.833333333333334,31.166666666666668,21.5,6.333333333333333,6.166666666666667,16.166666666666668,22.5,0.4929999999999999,0.43616666666666665,0.2173333333333333,0.3721666666666667,25.099999999999998,77.14999999999999,50.633333333333326,70.13333333333334,7.016666666666667,10.633333333333335,15.583333333333334,100.0,95.61666666666667,100.06666666666666,244.16666666666666,38.666666666666664,81.16666666666667,10.0,26.333333333333332,20.0,27.666666666666668,9.0,36.666666666666664,24.833333333333332,6.0,4.0,15.833333333333334,19.0,0.5753333333333334,0.5389999999999999,0.32599999999999996,0.3455,21.849999999999998,75.93333333333334,50.93333333333333,64.11666666666666,6.066666666666666,5.616666666666667,14.383333333333333,100.0,109.05000000000001,101.66666666666669,0,0
2007-2008,2007-11-16,PHILADELPHIA 76ERS,240.0,33.0,78.66666666666667,4.333333333333333,13.833333333333334,15.833333333333334,22.833333333333332,12.666666666666666,30.333333333333332,18.666666666666668,8.0,4.0,16.833333333333332,23.333333333333332,0.4848333333333333,0.4466666666666667,0.1748333333333333,0.2916666666666667,29.21666666666667,70.61666666666667,49.71666666666667,56.666666666666664,8.9,6.616666666666666,16.05,100.0,95.53333333333335,101.41666666666667,240.0,35.833333333333336,78.16666666666667,5.0,14.0,18.166666666666668,24.666666666666668,9.5,32.666666666666664,21.666666666666668,6.166666666666667,3.5,14.666666666666666,22.0,0.5348333333333334,0.49333333333333335,0.17883333333333332,0.31549999999999995,23.13333333333333,70.06666666666668,48.65,60.35,6.666666666666667,5.116666666666666,14.183333333333332,100.0,103.85000000000001,102.63333333333333,0,1
