season,date,home_team,minutes_played_home,made_field_goals_home,attempted_field_goals_home,made_three_point_field_goals_home,attempted_three_point_field_goals_home,made_free_throws_home,attempted_free_throws_home,offensive_rebounds_home,defensive_rebounds_home,assists_home,steals_home,blocks_home,turnovers_home,personal_fouls_home,true_shooting_percentage_home,effective_field_goal_percentage_home,3_point_attempt_rate_home,free_throw_attempt_rate_home,offensive_rebound_percentage_home,defensive_rebound_percentage_home,total_rebound_percentage_home,assist_percentage_home,steal_percentage_home,block_percentage_home,turnover_percentage_home,useage_percentage_home,offensive_rating_home,defensive_rating_home,minutes_played_away,made_field_goals_away,attempted_field_goals_away,made_three_point_field_goals_away,attempted_three_point_field_goals_away,made_free_throws_away,attempted_free_throws_away,offensive_rebounds_away,defensive_rebounds_away,assists_away,steals_away,blocks_away,turnovers_away,personal_fouls_away,true_shooting_percentage_away,effective_field_goal_percentage_away,3_point_attempt_rate_away,free_throw_attempt_rate_away,offensive_rebound_percentage_away,defensive_rebound_percentage_away,total_rebound_percentage_away,assist_percentage_away,steal_percentage_away,block_percentage_away,turnover_percentage_away,useage_percentage_away,offensive_rating_away,defensive_rating_away,during_playoffs,home_won
2015-2016,2015-11-09,SACRAMENTO KINGS,240.0,40.333333333333336,90.0,7.5,21.833333333333332,17.0,25.333333333333332,12.833333333333334,30.666666666666668,23.333333333333332,9.166666666666666,3.3333333333333335,15.5,23.0,0.519,0.48833333333333334,0.24516666666666667,0.2875,27.36666666666667,74.26666666666667,49.43333333333334,58.5,9.1,6.1000000000000005,13.4,100.0,103.58333333333333,110.18333333333334,240.0,40.333333333333336,83.83333333333333,6.5,18.666666666666668,14.5,18.5,8.666666666666666,37.833333333333336,24.0,8.333333333333334,5.333333333333333,15.666666666666666,18.166666666666668,0.553,0.5203333333333333,0.22366666666666668,0.223,22.200000000000003,80.86666666666666,54.13333333333333,59.31666666666667,8.600000000000001,8.033333333333333,14.5,100.0,105.55000000000001,95.56666666666666,0,0
2015-2016,2015-11-10,CLEVELAND CAVALIERS,240.0,39.666666666666664,84.16666666666667,8.666666666666666,25.5,15.333333333333334,21.166666666666668,10.666666666666666,37.166666666666664,26.166666666666668,5.833333333333333,3.5,14.0,19.166666666666668,0.5533333333333332,0.5225,0.30283333333333334,0.2526666666666667,25.383333333333336,80.71666666666668,54.449999999999996,65.88333333333334,6.199999999999999,5.633333333333333,12.983333333333334,100.0,109.89999999999999,98.08333333333333,240.0,35.166666666666664,83.0,7.166666666666667,19.166666666666668,15.833333333333334,22.0,11.5,33.166666666666664,16.5,8.666666666666666,7.0,12.666666666666666,23.166666666666668,0.5055000000000001,0.4681666666666667,0.233,0.2645,25.916666666666668,76.65,51.449999999999996,46.96666666666667,9.483333333333333,12.700000000000001,12.083333333333334,100.0,102.73333333333333,93.38333333333333,0,1
2015-2016,2015-11-10,MIAMI HEAT,240.0,36.833333333333336,81.5,6.333333333333333,20.833333333333332,15.333333333333334,20.333333333333332,9.5,34.666666666666664,18.5,7.5,6.833333333333333,13.333333333333334,19.166666666666668,0.527,0.49066666666666664,0.2545,0.251,21.933333333333334,78.50000000000001,50.666666666666664,50.4,8.033333333333333,11.483333333333334,12.799999999999999,100.0,102.48333333333335,96.58333333333333,240.0,35.333333333333336,87.0,8.666666666666666,29.666666666666668,25.0,31.833333333333332,9.333333333333334,32.833333333333336,17.833333333333332,7.0,5.833333333333333,13.0,23.833333333333332,0.5168333333333334,0.45616666666666666,0.3406666666666667,0.3701666666666667,19.633333333333333,75.38333333333334,46.583333333333336,50.583333333333336,7.0,8.85,11.383333333333333,100.0,103.96666666666665,110.16666666666667,0,1
2015-2016,2015-11-10,MINNESOTA TIMBERWOLVES,244.16666666666666,36.166666666666664,82.33333333333333,4.666666666666667,14.5,24.833333333333332,31.333333333333332,8.833333333333334,36.333333333333336,22.166666666666668,7.5,5.333333333333333,15.0,23.333333333333332,0.5318333333333333,0.46866666666666673,0.17616666666666667,0.3886666666666667,20.65,78.8,50.916666666666664,61.099999999999994,7.5,8.8,13.533333333333333,100.0,101.85000000000001,98.58333333333333,240.0,37.666666666666664,85.16666666666667,9.666666666666666,26.666666666666668,17.0,21.333333333333332,9.833333333333334,36.0,21.0,6.5,5.0,12.0,17.333333333333332,0.5381666666666667,0.49783333333333335,0.31216666666666665,0.256,21.433333333333334,85.63333333333334,51.916666666666664,56.56666666666667,6.800000000000001,8.65,11.25,100.0,106.69999999999999,106.23333333333333,0,0
2015-2016,2015-11-10,NEW ORLEANS PELICANS,240.0,38.333333333333336,89.0,9.333333333333334,27.833333333333332,16.666666666666668,21.666666666666668,8.666666666666666,31.333333333333332,22.666666666666668,8.0,5.166666666666667,13.666666666666666,21.333333333333332,0.5213333333333333,0.4836666666666667,0.31383333333333335,0.2446666666666667,18.183333333333334,79.28333333333335,45.916666666666664,59.61666666666667,7.983333333333333,8.416666666666666,12.166666666666664,100.0,102.25,114.16666666666667,240.0,36.666666666666664,86.83333333333333,8.166666666666666,26.166666666666668,17.5,22.666666666666668,9.333333333333334,37.666666666666664,21.833333333333332,5.666666666666667,2.6666666666666665,11.333333333333334,21.333333333333332,0.5128333333333334,0.4708333333333334,0.3013333333333334,0.26433333333333336,19.083333333333332,80.71666666666667,49.73333333333333,59.43333333333334,5.8,4.5666666666666655,10.466666666666667,100.0,101.30000000000001,102.38333333333333,0,1
2015-2016,2015-11-10,TORONTO RAPTORS,240.0,34.166666666666664,81.66666666666667,6.666666666666667,20.666666666666668,22.833333333333332,28.5,11.833333333333334,33.666666666666664,17.5,9.666666666666666,4.166666666666667,14.833333333333334,22.166666666666668,0.5181666666666668,0.45783333333333337,0.25233333333333335,0.3511666666666667,27.38333333333333,77.86666666666667,52.81666666666666,51.099999999999994,10.25,7.2,13.583333333333334,100.0,103.83333333333333,100.64999999999999,240.0,35.0,86.16666666666667,6.666666666666667,22.666666666666668,19.833333333333332,24.333333333333332,12.5,32.833333333333336,19.5,6.666666666666667,4.833333333333333,14.166666666666666,22.0,0.4978333333333333,0.445,0.26366666666666666,0.28400000000000003,26.933333333333326,76.7,50.88333333333333,55.9,6.883333333333333,7.7,12.566666666666668,100.0,100.43333333333334,105.38333333333333,0,0
2015-2016,2015-11-10,WASHINGTON WIZARDS,240.0,37.0,82.5,8.166666666666666,23.833333333333332,20.333333333333332,26.0,9.333333333333334,32.0,22.666666666666668,9.333333333333334,5.166666666666667,18.833333333333332,21.666666666666668,0.5481666666666668,0.5026666666666667,0.29033333333333333,0.3253333333333334,21.5,75.10000000000001,48.25,61.15,9.216666666666667,7.8999999999999995,16.650000000000002,100.0,101.23333333333333,106.44999999999999,248.33333333333334,43.5,90.0,8.0,21.833333333333332,18.5,23.666666666666668,14.333333333333334,36.333333333333336,23.5,8.0,9.0,17.666666666666668,24.5,0.5655,0.5291666666666667,0.24300000000000002,0.25733333333333336,32.56666666666667,77.13333333333334,55.633333333333326,54.45000000000001,7.783333333333334,13.466666666666667,14.933333333333332,100.0,111.25,106.13333333333333,0,0
2015-2016,2015-11-11,ATLANTA HAWKS,240.0,39.833333333333336,84.83333333333333,9.5,26.166666666666668,16.666666666666668,19.5,8.5,31.5,28.5,11.5,5.5,14.166666666666666,17.0,0.568,0.5275,0.3073333333333333,0.23633333333333337,20.183333333333334,76.48333333333332,48.68333333333334,71.25,11.966666666666667,9.616666666666667,13.183333333333332,100.0,109.66666666666667,103.86666666666667,240.0,40.166666666666664,90.5,10.666666666666666,30.333333333333332,15.833333333333334,20.166666666666668,8.833333333333334,33.666666666666664,23.333333333333332,8.0,5.5,12.5,21.5,0.5378333333333333,0.5033333333333333,0.3375000000000001,0.22316666666666665,18.416666666666664,84.06666666666666,48.43333333333333,58.666666666666664,7.966666666666666,8.9,11.166666666666666,100.0,106.14999999999999,112.93333333333334,0,1
2015-2016,2015-11-11,BOSTON CELTICS,240.0,37.166666666666664,89.0,8.333333333333334,27.666666666666668,20.166666666666668,24.333333333333332,12.833333333333334,32.333333333333336,23.333333333333332,11.666666666666666,5.166666666666667,16.333333333333332,22.5,0.5168333333333334,0.4653333333333333,0.31116666666666665,0.27766666666666673,26.316666666666666,73.21666666666667,48.36666666666667,63.050000000000004,11.583333333333334,8.450000000000001,14.066666666666668,100.0,103.25,97.56666666666666,240.0,35.0,82.66666666666667,6.833333333333333,20.166666666666668,15.5,21.166666666666668,11.166666666666666,32.333333333333336,19.5,9.0,4.333333333333333,15.0,18.166666666666668,0.5026666666666667,0.4651666666666667,0.245,0.25866666666666666,23.983333333333334,72.71666666666667,48.300000000000004,55.099999999999994,9.566666666666668,7.183333333333333,14.083333333333334,100.0,98.88333333333333,98.10000000000001,0,0
2015-2016,2015-11-11,CHARLOTTE HORNETS,240.0,38.5,84.16666666666667,10.0,27.0,16.666666666666668,21.0,8.666666666666666,35.666666666666664,21.333333333333332,7.166666666666667,5.666666666666667,13.333333333333334,18.0,0.5536666666666666,0.516,0.32,0.2561666666666667,19.349999999999998,82.45,50.300000000000004,56.38333333333333,7.416666666666667,9.700000000000001,12.5,100.0,107.09999999999998,103.31666666666668,240.0,35.666666666666664,86.5,7.5,21.666666666666668,19.333333333333332,23.833333333333332,12.0,32.666666666666664,19.666666666666668,6.333333333333333,5.333333333333333,12.166666666666666,22.5,0.5053333333333333,0.45483333333333337,0.252,0.2778333333333334,25.899999999999995,74.5,49.56666666666666,55.416666666666664,6.6499999999999995,8.299999999999999,11.066666666666665,100.0,103.26666666666667,106.06666666666666,0,1
2015-2016,2015-11-11,DALLAS MAVERICKS,240.0,36.5,87.33333333333333,7.333333333333333,26.0,17.666666666666668,21.833333333333332,9.666666666666666,36.666666666666664,21.166666666666668,5.166666666666667,2.8333333333333335,12.166666666666666,20.0,0.507,0.4613333333333334,0.298,0.25266666666666665,19.75,81.31666666666666,49.78333333333333,57.98333333333334,5.3,4.8999999999999995,11.149999999999999,100.0,100.40000000000002,106.56666666666666,240.0,37.833333333333336,81.33333333333333,6.166666666666667,22.833333333333332,22.666666666666668,31.0,7.666666666666667,36.0,22.166666666666668,5.5,6.5,12.833333333333334,21.0,0.5508333333333333,0.5018333333333334,0.28,0.391,17.983333333333334,73.48333333333333,47.699999999999996,58.050000000000004,5.633333333333333,9.566666666666666,11.933333333333332,100.0,106.36666666666667,102.85000000000001,0,1
2015-2016,2015-11-11,DENVER NUGGETS,240.0,35.666666666666664,85.5,6.833333333333333,22.333333333333332,19.666666666666668,26.333333333333332,11.833333333333334,33.333333333333336,20.666666666666668,7.0,5.333333333333333,14.5,20.166666666666668,0.5056666666666667,0.4606666666666666,0.2611666666666667,0.3183333333333333,25.266666666666666,74.68333333333334,49.75,57.45000000000001,7.083333333333335,8.883333333333333,12.966666666666667,100.0,100.55,109.73333333333333,240.0,34.0,77.33333333333333,6.5,19.333333333333332,18.333333333333332,22.5,9.166666666666666,28.833333333333332,21.833333333333332,7.166666666666667,5.333333333333333,14.333333333333334,20.166666666666668,0.5331666666666667,0.4825000000000001,0.2511666666666667,0.295,22.816666666666666,67.28333333333335,45.75,63.98333333333334,7.95,8.683333333333334,14.183333333333335,100.0,102.78333333333332,104.56666666666668,0,1
2015-2016,2015-11-11,HOUSTON ROCKETS,244.16666666666666,37.166666666666664,84.33333333333333,9.5,31.333333333333332,22.0,28.833333333333332,10.5,33.0,21.333333333333332,8.833333333333334,4.5,16.5,23.0,0.545,0.49616666666666664,0.37266666666666665,0.3408333333333333,23.683333333333337,73.8,48.86666666666667,57.63333333333333,8.766666666666667,6.95,14.550000000000002,100.0,105.63333333333334,109.16666666666667,240.0,35.833333333333336,82.16666666666667,4.166666666666667,16.166666666666668,13.0,17.833333333333332,10.833333333333334,31.0,20.333333333333332,6.333333333333333,4.333333333333333,16.166666666666668,21.333333333333332,0.49333333333333335,0.46199999999999997,0.19683333333333333,0.21750000000000003,24.733333333333334,78.41666666666667,50.25,56.74999999999999,6.816666666666666,7.633333333333333,15.199999999999998,100.0,95.58333333333333,108.46666666666665,0,0
2015-2016,2015-11-11,MEMPHIS GRIZZLIES,240.0,33.666666666666664,84.5,5.0,19.333333333333332,17.666666666666668,22.833333333333332,10.666666666666666,32.0,21.166666666666668,7.0,4.166666666666667,12.0,22.833333333333332,0.48066666666666663,0.4343333333333333,0.2293333333333333,0.2748333333333333,22.866666666666664,77.10000000000001,48.21666666666667,63.70000000000001,7.5,7.483333333333334,11.183333333333332,100.0,97.45,107.13333333333334,240.0,42.5,88.16666666666667,12.5,29.666666666666668,18.5,24.833333333333332,10.5,37.0,30.333333333333332,10.0,5.666666666666667,15.0,19.333333333333332,0.5855,0.5541666666666666,0.3356666666666666,0.28583333333333333,24.166666666666668,74.85,51.583333333333336,71.36666666666666,9.9,8.049999999999999,13.033333333333333,100.0,114.5,97.11666666666667,0,0
2015-2016,2015-11-11,ORLANDO MAGIC,244.16666666666666,37.666666666666664,84.83333333333333,7.666666666666667,22.0,14.5,18.5,9.0,34.5,22.5,7.833333333333333,5.666666666666667,15.666666666666666,21.666666666666668,0.524,0.4888333333333334,0.2635,0.22066666666666668,21.400000000000002,75.16666666666667,49.53333333333333,59.63333333333333,8.033333333333333,10.383333333333333,14.416666666666666,100.0,100.63333333333334,100.73333333333333,240.0,35.166666666666664,84.83333333333333,9.0,27.666666666666668,21.166666666666668,28.0,8.166666666666666,32.0,18.333333333333332,7.833333333333333,6.333333333333333,13.666666666666666,22.5,0.5181666666666667,0.46849999999999997,0.3253333333333333,0.33133333333333337,17.433333333333334,72.33333333333333,44.61666666666667,52.31666666666667,7.95,9.616666666666667,12.4,100.0,101.66666666666667,110.08333333333331,0,1
2015-2016,2015-11-11,PHILADELPHIA 76ERS,240.0,33.833333333333336,81.33333333333333,7.5,24.666666666666668,15.666666666666666,23.166666666666668,10.166666666666666,32.333333333333336,21.0,6.0,7.0,15.666666666666666,19.0,0.49950000000000006,0.46166666666666667,0.30333333333333334,0.298,22.316666666666666,75.83333333333333,48.23333333333333,63.583333333333336,6.266666666666667,10.5,14.783333333333333,100.0,95.41666666666667,108.76666666666667,240.0,34.333333333333336,82.0,5.5,19.166666666666668,23.0,29.166666666666668,12.666666666666666,32.166666666666664,17.833333333333332,9.0,4.666666666666667,13.166666666666666,19.5,0.5113333333333334,0.45083333333333336,0.23316666666666666,0.35733333333333334,28.816666666666663,75.63333333333333,51.900000000000006,51.71666666666666,9.766666666666667,7.733333333333334,12.266666666666666,100.0,105.48333333333333,104.2,0,0
2015-2016,2015-11-11,PORTLAND TRAIL BLAZERS,240.0,39.333333333333336,83.16666666666667,10.333333333333334,28.166666666666668,15.333333333333334,24.166666666666668,10.833333333333334,33.333333333333336,20.333333333333332,5.166666666666667,4.333333333333333,15.0,22.5,0.5578333333333333,0.5375,0.33916666666666667,0.29316666666666663,25.733333333333334,75.28333333333335,50.699999999999996,51.88333333333333,5.383333333333333,6.933333333333334,13.799999999999999,100.0,109.91666666666667,108.09999999999998,240.0,40.5,82.83333333333333,6.666666666666667,20.0,14.0,18.166666666666668,8.833333333333334,39.333333333333336,26.0,8.333333333333334,5.0,16.166666666666668,18.333333333333332,0.5596666666666666,0.5289999999999999,0.24083333333333334,0.22066666666666665,22.76666666666667,81.71666666666665,55.449999999999996,63.48333333333333,8.666666666666666,7.599999999999999,15.033333333333331,100.0,106.10000000000001,92.08333333333333,0,0
2015-2016,2015-11-11,SACRAMENTO KINGS,240.0,37.333333333333336,87.16666666666667,7.666666666666667,21.333333333333332,15.5,23.5,12.0,29.166666666666668,23.166666666666668,9.833333333333334,3.0,16.333333333333332,21.5,0.502,0.4718333333333333,0.24650000000000002,0.27566666666666667,25.166666666666668,73.63333333333334,47.349999999999994,62.416666666666664,9.883333333333333,5.283333333333333,14.433333333333332,100.0,98.33333333333333,110.73333333333333,244.16666666666666,37.666666666666664,86.5,7.166666666666667,23.333333333333332,15.333333333333334,25.333333333333332,13.833333333333334,34.166666666666664,15.666666666666666,8.166666666666666,3.6666666666666665,15.166666666666666,18.5,0.5035000000000001,0.4795,0.2693333333333333,0.30283333333333334,28.333333333333332,78.88333333333334,52.73333333333333,42.31666666666667,8.366666666666667,6.016666666666667,13.416666666666666,100.0,101.10000000000001,99.83333333333333,0,1
2015-2016,2015-11-12,MIAMI HEAT,240.0,37.666666666666664,82.66666666666667,6.166666666666667,20.666666666666668,15.333333333333334,21.166666666666668,11.0,34.666666666666664,18.833333333333332,7.833333333333333,6.833333333333333,12.833333333333334,17.833333333333332,0.5263333333333334,0.49300000000000005,0.24866666666666667,0.25683333333333336,24.933333333333334,81.31666666666668,52.81666666666667,49.88333333333335,8.4,11.683333333333332,12.200000000000001,100.0,104.2,94.08333333333333,240.0,36.0,84.16666666666667,8.5,20.833333333333332,17.333333333333332,23.166666666666668,13.0,31.5,19.0,9.833333333333334,6.166666666666667,13.333333333333334,24.833333333333332,0.5201666666666668,0.47966666666666663,0.251,0.27466666666666667,30.049999999999997,74.58333333333333,52.199999999999996,52.31666666666666,10.683333333333332,11.183333333333335,12.416666666666666,100.0,106.78333333333335,97.21666666666665,0,1
2015-2016,2015-11-12,MINNESOTA TIMBERWOLVES,244.16666666666666,35.833333333333336,81.83333333333333,5.333333333333333,14.333333333333334,22.0,28.333333333333332,9.5,37.166666666666664,22.333333333333332,8.0,5.333333333333333,17.333333333333332,22.5,0.5275,0.4716666666666667,0.17566666666666664,0.35400000000000004,22.433333333333337,81.66666666666667,53.199999999999996,62.133333333333326,8.0,8.9,15.6,100.0,99.14999999999999,97.56666666666666,240.0,40.833333333333336,86.66666666666667,11.5,29.166666666666668,17.166666666666668,22.833333333333332,11.166666666666666,36.0,29.666666666666668,10.333333333333334,6.333333333333333,17.166666666666668,20.333333333333332,0.571,0.5381666666666666,0.33616666666666667,0.26749999999999996,25.8,75.81666666666666,52.01666666666667,72.13333333333333,10.4,9.616666666666667,15.066666666666665,100.0,110.61666666666667,92.68333333333334,0,0
