true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.514,0.438,0.178,0.452,24.4,70.0,49.5,73.3,8.7,13.5,15.5,100.0,98.1,95.9
0.557,0.488,0.291,0.337,27.1,73.2,48.3,55.3,9.9,14.1,14.7,100.0,109.2,105.2
0.544,0.482,0.22,0.427,26.8,72.9,51.7,50.0,9.9,4.9,15.6,100.0,105.2,109.2
0.606,0.568,0.346,0.296,24.4,73.5,51.1,60.0,8.3,10.4,15.7,100.0,115.0,96.3
0.475,0.433,0.144,0.2,26.5,75.6,48.9,56.8,8.3,11.3,12.5,100.0,96.3,115.0
0.573,0.53,0.378,0.244,17.1,92.3,53.8,56.8,7.5,5.1,9.0,100.0,110.8,103.3
0.551,0.53,0.298,0.107,7.7,82.9,46.3,62.5,4.3,7.8,12.9,100.0,103.3,110.8
0.684,0.645,0.145,0.329,21.9,87.0,60.3,68.1,4.6,2.0,7.4,100.0,135.4,77.4
0.404,0.373,0.32,0.28,13.0,78.1,39.7,53.8,3.4,1.5,13.4,100.0,77.4,135.4
0.507,0.452,0.229,0.241,31.8,80.5,55.3,41.2,4.6,8.2,14.0,100.0,106.4,116.7
0.579,0.52,0.338,0.432,19.5,68.2,44.7,52.9,8.0,3.1,7.4,100.0,116.7,106.4
0.587,0.567,0.427,0.207,25.0,68.4,46.2,66.7,20.0,4.8,20.4,100.0,105.2,110.3
0.625,0.599,0.222,0.198,31.6,75.0,53.8,60.0,14.0,14.9,21.4,100.0,110.3,105.2
0.581,0.576,0.329,0.203,29.4,81.3,54.5,52.5,3.4,3.4,17.3,100.0,112.2,117.8
0.598,0.563,0.266,0.253,18.8,70.6,45.5,45.0,11.2,7.5,8.4,100.0,117.8,112.2
0.46,0.438,0.182,0.114,21.3,81.5,53.5,36.8,9.1,13.3,17.8,100.0,85.6,74.6
0.399,0.375,0.286,0.238,18.5,78.7,46.5,67.9,11.1,9.7,15.5,100.0,74.6,85.6
0.645,0.632,0.368,0.158,26.3,69.2,51.1,55.8,9.4,9.0,12.9,100.0,123.7,116.1
0.552,0.51,0.33,0.26,30.8,73.7,48.9,52.3,7.6,5.0,12.6,100.0,116.1,123.7
0.664,0.637,0.31,0.274,31.3,76.6,58.2,66.0,11.9,4.5,11.3,100.0,134.7,94.8
0.485,0.426,0.173,0.272,23.4,68.8,41.8,42.4,6.5,6.9,14.2,100.0,94.8,134.7
0.521,0.495,0.391,0.239,38.0,73.5,52.4,60.5,7.7,0.0,10.6,100.0,116.0,124.7
0.651,0.623,0.364,0.312,26.5,62.0,47.6,67.4,6.6,3.6,14.6,100.0,124.7,116.0
0.494,0.462,0.231,0.253,31.9,72.9,52.6,56.4,7.1,7.2,13.7,100.0,101.0,106.1
0.503,0.44,0.25,0.304,27.1,68.1,47.4,57.9,10.1,5.7,10.3,100.0,106.1,101.0
0.473,0.427,0.28,0.32,15.9,92.3,51.8,58.6,3.2,14.8,16.6,100.0,86.1,105.2
0.559,0.562,0.333,0.21,7.7,84.1,48.2,67.5,9.6,9.3,10.2,100.0,105.2,86.1
0.551,0.519,0.247,0.222,16.2,67.2,48.0,66.7,7.4,10.1,13.6,100.0,103.7,100.5
0.438,0.395,0.31,0.19,32.8,83.8,52.0,50.0,7.4,4.9,7.7,100.0,100.5,103.7
0.496,0.489,0.17,0.148,34.8,74.0,55.2,56.1,4.4,6.9,15.4,100.0,101.2,100.1
0.491,0.471,0.333,0.172,26.0,65.2,44.8,45.9,9.8,8.2,11.4,100.0,100.1,101.2
0.563,0.543,0.346,0.444,26.7,84.8,56.0,71.1,7.2,10.0,12.6,100.0,111.7,97.4
0.499,0.478,0.111,0.133,15.2,73.3,44.0,61.9,7.2,1.9,10.4,100.0,97.4,111.7
0.582,0.565,0.247,0.29,21.4,68.9,46.0,39.6,8.7,1.4,7.9,100.0,118.3,119.3
0.577,0.532,0.204,0.333,31.1,78.6,54.0,65.2,3.9,5.7,11.6,100.0,119.3,118.3
0.565,0.541,0.294,0.188,13.2,71.1,42.1,70.0,11.1,1.8,14.8,100.0,105.2,108.2
0.582,0.55,0.3,0.338,28.9,86.8,57.9,56.1,9.1,10.0,16.4,100.0,108.2,105.2
0.543,0.493,0.329,0.316,30.2,84.6,50.7,67.6,11.3,3.7,16.4,100.0,106.0,109.4
0.658,0.602,0.156,0.344,15.4,69.8,49.3,62.2,11.3,3.9,21.3,100.0,109.4,106.0
0.473,0.449,0.269,0.346,14.3,76.3,41.4,64.5,10.8,5.1,10.0,100.0,92.2,115.0
0.588,0.544,0.263,0.288,23.7,85.7,58.6,66.7,6.5,3.5,13.4,100.0,115.0,92.2
0.58,0.554,0.398,0.301,14.3,76.6,47.2,57.5,7.6,6.3,16.8,100.0,104.1,98.3
0.517,0.466,0.281,0.27,23.4,85.7,52.8,51.3,7.6,6.0,15.3,100.0,98.3,104.1
0.471,0.414,0.356,0.253,27.7,73.5,46.9,50.0,15.3,10.0,9.4,100.0,99.2,109.0
0.582,0.541,0.189,0.365,26.5,72.3,53.1,59.5,5.5,1.8,18.1,100.0,109.0,99.2
0.429,0.398,0.25,0.136,26.8,74.0,49.1,73.3,4.5,6.3,12.2,100.0,89.9,93.3
0.441,0.397,0.264,0.184,26.0,73.2,50.9,64.5,9.0,9.1,10.5,100.0,93.3,89.9
0.533,0.513,0.359,0.295,10.6,74.4,39.5,60.0,9.8,11.1,9.3,100.0,101.9,116.0
0.585,0.544,0.213,0.325,25.6,89.4,60.5,61.5,6.5,4.0,13.3,100.0,116.0,101.9
0.509,0.452,0.349,0.337,27.7,80.4,55.1,51.5,9.1,7.8,15.9,100.0,97.9,99.9
0.495,0.468,0.172,0.172,19.6,72.3,44.9,57.1,6.1,5.6,10.7,100.0,99.9,97.9
0.499,0.435,0.29,0.364,29.8,82.0,56.8,66.7,8.2,13.6,12.7,100.0,102.2,98.1
0.492,0.482,0.289,0.14,18.0,70.2,43.2,65.3,5.8,11.8,11.0,100.0,98.1,102.2
0.541,0.477,0.218,0.333,16.0,81.4,46.2,57.9,5.0,13.8,9.1,100.0,107.0,110.0
0.552,0.506,0.326,0.384,18.6,84.0,53.8,55.3,6.9,1.5,10.7,100.0,110.0,107.0
0.479,0.463,0.247,0.16,17.4,84.1,50.0,40.0,6.2,13.8,18.0,100.0,85.5,98.9
0.506,0.453,0.326,0.233,15.9,82.6,50.0,61.1,13.4,9.8,11.2,100.0,98.9,85.5
0.674,0.615,0.474,0.385,19.4,75.6,50.6,59.0,5.3,8.3,12.5,100.0,130.1,104.7
0.514,0.444,0.25,0.463,24.4,80.6,49.4,59.4,8.5,12.2,11.1,100.0,104.7,130.1
0.588,0.575,0.338,0.263,15.0,79.4,44.6,67.5,10.8,1.9,10.1,100.0,113.3,115.4
0.616,0.595,0.342,0.228,20.6,85.0,55.4,53.8,9.7,0.0,15.5,100.0,115.4,113.3
0.662,0.646,0.292,0.375,27.3,85.7,60.0,68.3,13.0,0.0,17.7,100.0,120.6,82.6
0.47,0.431,0.306,0.278,14.3,72.7,40.0,57.1,8.7,5.9,19.0,100.0,82.6,120.6
0.535,0.516,0.29,0.172,35.4,70.5,52.2,41.9,9.4,14.5,12.3,100.0,112.0,99.4
0.525,0.488,0.225,0.3,29.5,64.6,47.8,61.1,5.2,7.6,18.8,100.0,99.4,112.0
0.535,0.531,0.354,0.073,30.4,82.2,56.0,51.1,7.6,6.3,10.8,100.0,114.9,104.1
0.528,0.512,0.422,0.217,17.8,69.6,44.0,58.3,8.7,11.3,9.0,100.0,104.1,114.9
0.471,0.46,0.284,0.114,19.1,71.1,42.4,55.6,7.4,7.4,14.0,100.0,91.8,115.0
0.586,0.573,0.171,0.305,28.9,80.9,57.6,59.1,9.5,9.5,12.3,100.0,115.0,91.8
0.477,0.438,0.138,0.2,23.8,81.1,50.6,57.6,10.2,8.0,14.7,100.0,93.6,101.5
0.562,0.536,0.286,0.329,18.9,76.2,49.4,47.1,10.2,11.6,16.6,100.0,101.5,93.6
0.546,0.506,0.215,0.203,28.2,75.6,53.6,37.8,4.6,4.0,13.1,100.0,109.0,104.3
0.508,0.474,0.359,0.308,24.4,71.8,46.4,51.5,8.1,6.5,11.0,100.0,104.3,109.0
0.615,0.554,0.27,0.297,18.8,86.0,59.8,72.2,11.3,3.6,21.6,100.0,106.1,80.4
0.448,0.406,0.3,0.2,14.0,81.3,40.2,70.0,15.5,5.6,16.3,100.0,80.4,106.1
0.559,0.547,0.279,0.209,17.1,73.3,46.5,65.1,12.5,0.0,11.3,100.0,109.5,104.3
0.542,0.475,0.241,0.38,26.7,82.9,53.5,48.6,5.2,3.2,14.8,100.0,104.3,109.5
0.501,0.483,0.18,0.124,10.9,83.7,46.1,65.0,9.4,10.3,9.6,100.0,97.7,101.8
0.54,0.474,0.256,0.372,16.3,89.1,53.9,51.5,6.2,8.2,12.5,100.0,101.8,97.7
0.488,0.464,0.26,0.104,6.3,84.8,44.7,65.0,5.1,9.4,4.7,100.0,100.1,95.0
0.503,0.472,0.398,0.114,15.2,93.8,55.3,47.2,1.0,7.0,10.6,100.0,95.0,100.1
0.622,0.6,0.341,0.176,10.3,76.1,45.9,75.0,6.1,10.7,12.4,100.0,115.7,112.7
0.557,0.506,0.371,0.27,23.9,89.7,54.1,60.5,5.1,5.4,10.8,100.0,112.7,115.7
0.534,0.518,0.195,0.22,12.2,73.7,41.8,41.5,7.0,3.3,15.1,100.0,96.6,118.7
0.6,0.572,0.322,0.211,26.3,87.8,58.2,57.8,11.1,9.1,12.5,100.0,118.7,96.6
0.501,0.455,0.364,0.227,22.9,65.9,43.5,60.0,10.8,7.0,16.4,100.0,95.3,123.8
0.616,0.606,0.367,0.311,34.1,77.1,56.5,68.1,15.7,12.5,13.5,100.0,123.8,95.3
0.475,0.438,0.303,0.281,29.4,81.0,52.7,63.9,8.9,10.5,13.8,100.0,94.0,106.9
0.551,0.522,0.156,0.2,19.0,70.6,47.3,70.5,11.9,6.5,14.0,100.0,106.9,94.0
0.641,0.58,0.28,0.373,21.9,65.9,46.6,43.6,3.4,4.4,11.2,100.0,125.3,123.0
0.54,0.494,0.236,0.326,34.1,78.1,53.4,36.6,4.5,0.0,6.4,100.0,123.0,125.3
0.583,0.565,0.247,0.182,15.2,80.0,48.5,57.5,11.3,5.5,13.5,100.0,109.5,112.8
0.574,0.526,0.286,0.299,20.0,84.8,51.5,48.6,10.2,1.7,10.3,100.0,112.8,109.5
0.477,0.457,0.234,0.213,32.0,77.8,51.2,35.9,6.5,3.4,9.7,100.0,106.1,112.6
0.564,0.487,0.266,0.38,22.2,68.0,48.8,51.4,7.6,18.1,9.8,100.0,112.6,106.1
0.574,0.507,0.26,0.466,25.7,70.7,50.0,66.7,7.2,7.0,21.4,100.0,103.5,110.7
0.554,0.506,0.345,0.276,29.3,74.3,50.0,71.8,16.4,14.8,12.5,100.0,110.7,103.5
0.421,0.393,0.333,0.167,31.3,82.2,55.9,64.3,1.1,16.1,19.6,100.0,82.7,104.5
0.516,0.455,0.282,0.436,17.8,68.8,44.1,43.8,12.0,16.1,7.9,100.0,104.5,82.7
0.523,0.489,0.18,0.169,33.3,84.8,59.3,65.0,6.4,9.8,13.6,100.0,106.3,93.5
0.486,0.44,0.393,0.179,15.2,66.7,40.7,75.8,7.4,5.5,13.4,100.0,93.5,106.3
0.619,0.599,0.276,0.263,18.9,80.0,52.4,58.5,12.9,4.9,15.9,100.0,113.0,88.3
0.471,0.431,0.238,0.2,20.0,81.1,47.6,74.2,5.4,0.0,16.3,100.0,88.3,113.0
0.491,0.473,0.337,0.141,17.3,73.0,40.4,50.0,6.2,12.7,10.1,100.0,98.7,118.3
0.596,0.553,0.259,0.306,27.0,82.7,59.6,65.1,7.2,13.1,11.9,100.0,118.3,98.7
0.512,0.469,0.313,0.338,25.0,87.5,53.4,57.6,9.5,11.1,14.8,100.0,98.7,109.2
0.603,0.571,0.416,0.273,12.5,75.0,46.6,44.7,12.6,1.8,15.6,100.0,109.2,98.7
0.588,0.575,0.46,0.126,11.9,58.3,33.3,63.4,14.8,1.8,10.7,100.0,114.5,120.8
0.613,0.561,0.305,0.305,41.7,88.1,66.7,61.9,8.5,10.6,16.2,100.0,120.8,114.5
0.507,0.485,0.196,0.155,20.4,65.9,41.9,65.9,8.9,5.7,8.8,100.0,104.0,102.1
0.502,0.449,0.213,0.348,34.1,79.6,58.1,45.9,7.9,0.0,14.9,100.0,102.1,104.0
0.498,0.43,0.354,0.329,30.6,75.0,50.6,34.5,9.7,9.4,16.6,100.0,97.1,114.4
0.57,0.535,0.256,0.186,25.0,69.4,49.4,34.1,8.6,5.9,13.1,100.0,114.4,97.1
0.501,0.483,0.279,0.233,23.3,81.3,48.0,59.5,9.5,4.8,12.9,100.0,100.0,117.9
0.662,0.628,0.192,0.192,18.8,76.7,52.0,59.1,8.4,8.1,16.7,100.0,117.9,100.0
0.538,0.488,0.305,0.329,11.1,78.3,45.1,41.7,9.3,18.4,8.7,100.0,104.5,108.7
0.56,0.512,0.395,0.358,21.7,88.9,54.9,80.0,7.2,8.8,13.8,100.0,108.7,104.5
0.468,0.424,0.139,0.215,15.2,73.5,40.0,56.3,9.1,5.6,11.3,100.0,91.7,133.6
0.679,0.62,0.28,0.36,26.5,84.8,60.0,57.1,6.8,2.9,11.2,100.0,133.6,91.7
0.54,0.513,0.295,0.128,17.1,76.9,52.9,47.2,5.7,12.7,14.5,100.0,100.9,87.3
0.413,0.374,0.368,0.161,23.1,82.9,47.1,64.3,6.8,10.9,9.7,100.0,87.3,100.9
0.506,0.494,0.153,0.235,26.1,59.1,42.2,57.5,7.6,11.3,10.5,100.0,103.6,123.2
0.565,0.517,0.303,0.281,40.9,73.9,57.8,63.4,7.6,4.2,12.3,100.0,123.2,103.6
0.66,0.63,0.247,0.37,32.3,74.4,55.7,58.5,10.4,9.0,14.2,100.0,128.8,115.0
0.552,0.494,0.13,0.403,25.6,67.7,44.3,58.3,6.9,10.9,9.0,100.0,115.0,128.8
0.526,0.488,0.476,0.28,15.6,76.3,43.4,64.7,16.2,5.9,18.6,100.0,92.6,102.2
0.61,0.58,0.32,0.387,23.7,84.4,56.6,65.8,12.4,7.0,24.2,100.0,102.2,92.6
0.619,0.6,0.347,0.32,23.3,92.6,56.1,51.3,5.1,3.5,20.5,100.0,108.8,130.4
0.717,0.679,0.269,0.308,7.4,76.7,43.9,66.7,11.3,14.3,11.9,100.0,130.4,108.8
0.608,0.58,0.28,0.32,24.2,78.7,56.3,40.0,4.5,8.2,12.3,100.0,117.2,110.5
0.515,0.494,0.18,0.157,21.3,75.8,43.8,57.1,6.8,5.6,5.9,100.0,110.5,117.2
0.481,0.454,0.25,0.368,12.2,80.0,47.7,84.4,6.3,8.1,12.8,100.0,88.6,102.2
0.519,0.494,0.279,0.221,20.0,87.8,52.3,57.9,5.2,10.5,12.9,100.0,102.2,88.6
0.583,0.539,0.281,0.27,25.6,82.9,55.0,39.5,3.9,3.5,15.3,100.0,114.4,117.3
0.614,0.558,0.269,0.551,17.1,74.4,45.0,34.2,4.9,6.3,10.2,100.0,117.3,114.4
0.521,0.478,0.242,0.198,14.9,79.1,45.6,68.3,10.2,7.1,16.8,100.0,95.1,118.2
0.641,0.608,0.364,0.307,20.9,85.1,54.4,69.6,11.1,5.8,14.5,100.0,118.2,95.1
0.429,0.411,0.367,0.111,20.8,87.8,50.0,48.5,2.1,5.0,10.4,100.0,85.2,112.5
0.555,0.545,0.326,0.191,12.2,79.2,50.0,65.1,9.5,7.0,7.7,100.0,112.5,85.2
0.485,0.46,0.182,0.125,33.3,72.2,50.6,55.3,10.4,11.1,10.6,100.0,104.3,119.4
0.602,0.553,0.28,0.32,27.8,66.7,49.4,69.4,8.1,5.6,14.1,100.0,119.4,104.3
0.476,0.436,0.208,0.139,30.8,70.8,50.0,50.0,12.6,3.1,6.1,100.0,107.3,112.5
0.545,0.482,0.247,0.353,29.2,69.2,50.0,75.7,2.1,12.5,12.5,100.0,112.5,107.3
0.45,0.408,0.283,0.196,31.5,68.2,48.0,40.6,6.2,4.6,15.3,100.0,92.4,108.8
0.556,0.494,0.177,0.468,31.8,68.5,52.0,34.2,6.2,12.1,15.9,100.0,108.8,92.4
0.572,0.544,0.43,0.19,16.3,86.7,45.2,63.9,12.7,5.7,15.7,100.0,103.9,119.8
0.676,0.649,0.312,0.195,13.3,83.7,54.8,65.1,12.7,8.9,16.9,100.0,119.8,103.9
0.5,0.435,0.179,0.298,22.2,77.8,46.9,62.9,6.4,6.6,11.2,100.0,100.9,121.1
0.612,0.578,0.265,0.277,22.2,77.8,53.1,65.9,10.6,13.0,10.6,100.0,121.1,100.9
0.609,0.534,0.288,0.384,21.6,84.8,51.4,41.2,10.6,4.3,10.5,100.0,122.3,110.5
0.589,0.53,0.299,0.433,15.2,78.4,48.6,53.1,4.7,7.7,13.1,100.0,110.5,122.3
0.453,0.407,0.402,0.289,16.7,86.0,47.4,51.4,6.7,17.9,6.8,100.0,95.0,104.6
0.553,0.494,0.341,0.365,14.0,83.3,52.6,62.2,4.8,15.5,11.6,100.0,104.6,95.0
0.579,0.514,0.27,0.378,25.7,62.8,46.2,65.7,7.9,11.9,12.2,100.0,113.0,117.5
0.555,0.534,0.33,0.148,37.2,74.3,53.8,70.7,6.8,1.9,14.6,100.0,117.5,113.0
0.502,0.455,0.352,0.477,41.1,70.5,54.0,64.7,9.8,13.3,10.9,100.0,116.2,94.5
0.473,0.458,0.286,0.214,29.5,58.9,46.0,61.1,5.4,8.8,13.2,100.0,94.5,116.2
0.541,0.489,0.227,0.33,19.6,84.6,49.4,56.1,10.7,7.4,10.6,100.0,106.3,98.5
0.557,0.506,0.299,0.403,15.4,80.4,50.6,55.9,4.9,2.9,18.8,100.0,98.5,106.3
0.51,0.484,0.234,0.371,31.1,69.2,50.8,50.0,5.4,4.1,7.1,100.0,112.5,110.2
0.517,0.438,0.183,0.367,30.8,68.9,49.2,42.0,3.8,9.5,10.3,100.0,110.2,112.5
0.486,0.413,0.213,0.3,20.4,72.5,43.8,43.3,12.0,6.1,11.7,100.0,96.1,105.9
0.556,0.5,0.372,0.269,27.5,79.6,56.2,79.4,7.6,6.3,17.9,100.0,105.9,96.1
0.542,0.484,0.198,0.308,31.1,64.3,47.1,59.5,6.0,11.5,13.4,100.0,111.2,120.1
0.586,0.534,0.299,0.425,35.7,68.9,52.9,73.8,6.9,5.5,12.7,100.0,120.1,111.2
0.519,0.465,0.186,0.198,19.1,70.2,44.7,50.0,7.4,9.8,11.4,100.0,103.0,110.4
0.518,0.455,0.315,0.292,29.8,80.9,55.3,45.9,4.2,5.7,9.9,100.0,110.4,103.0
0.602,0.563,0.263,0.275,16.7,88.9,52.8,43.9,12.4,10.2,7.2,100.0,121.3,105.6
0.577,0.534,0.338,0.23,11.1,83.3,47.2,54.3,4.5,10.2,13.8,100.0,105.6,121.3
0.537,0.512,0.284,0.21,18.6,62.2,38.8,57.9,11.1,3.1,11.9,100.0,105.4,109.9
0.556,0.512,0.22,0.195,37.8,81.4,61.3,64.1,2.2,10.3,16.8,100.0,109.9,105.4
0.557,0.514,0.438,0.356,16.7,72.9,46.7,65.6,3.1,2.9,18.4,100.0,98.2,106.6
0.522,0.476,0.179,0.369,27.1,83.3,53.3,48.7,11.5,12.2,11.7,100.0,106.6,98.2
0.55,0.506,0.224,0.329,30.4,89.7,57.6,60.0,8.2,11.3,13.4,100.0,109.1,98.9
0.538,0.519,0.312,0.39,10.3,69.6,42.4,40.5,7.1,7.6,14.3,100.0,98.9,109.1
0.502,0.394,0.31,0.535,23.3,68.4,44.4,50.0,8.3,10.3,19.3,100.0,91.5,108.2
0.568,0.56,0.19,0.202,31.6,76.7,55.6,50.0,10.4,4.1,17.2,100.0,108.2,91.5
0.597,0.569,0.333,0.556,15.0,75.6,45.7,63.9,6.5,11.8,10.0,100.0,115.5,124.1
0.589,0.552,0.218,0.276,24.4,85.0,54.3,58.1,7.6,8.3,7.6,100.0,124.1,115.5
0.489,0.43,0.354,0.316,30.6,85.3,53.0,48.4,11.2,8.3,13.5,100.0,98.8,108.9
0.577,0.534,0.342,0.342,14.7,69.4,47.0,44.1,9.0,2.0,14.3,100.0,108.9,98.8
0.491,0.459,0.442,0.337,14.3,70.5,40.9,61.8,10.1,11.8,10.8,100.0,97.5,107.6
0.548,0.5,0.329,0.645,29.5,85.7,59.1,64.7,7.0,14.6,13.3,100.0,107.6,97.5
0.477,0.422,0.364,0.325,26.0,78.0,49.5,40.0,8.9,3.1,16.2,100.0,93.1,106.4
0.52,0.476,0.229,0.253,22.0,74.0,50.5,56.8,10.0,12.2,8.9,100.0,106.4,93.1
0.448,0.42,0.223,0.181,35.3,74.4,52.2,45.9,7.6,1.6,11.4,100.0,99.1,116.5
0.578,0.53,0.244,0.293,25.6,64.7,47.8,46.3,6.5,2.7,10.6,100.0,116.5,99.1
0.417,0.395,0.326,0.198,15.4,66.7,36.4,46.7,10.4,3.1,13.0,100.0,80.8,122.3
0.621,0.601,0.226,0.298,33.3,84.6,63.6,60.9,6.2,5.2,13.6,100.0,122.3,80.8
0.505,0.473,0.355,0.172,35.3,86.8,57.3,59.0,8.3,6.8,14.5,100.0,104.8,113.1
0.612,0.563,0.253,0.291,13.2,64.7,42.7,65.0,10.4,6.7,13.6,100.0,113.1,104.8
0.552,0.494,0.15,0.3,17.5,86.7,54.1,76.3,12.8,8.8,12.6,100.0,106.3,90.3
0.49,0.442,0.269,0.256,13.3,82.5,45.9,81.3,7.4,2.9,13.9,100.0,90.3,106.3
0.433,0.378,0.279,0.349,32.0,84.6,55.1,50.0,6.2,3.3,16.1,100.0,88.7,111.4
0.573,0.535,0.294,0.247,15.4,68.0,44.9,62.5,11.4,9.7,9.6,100.0,111.4,88.7
0.683,0.635,0.308,0.5,21.2,69.0,48.0,54.5,4.2,18.0,9.5,100.0,137.7,132.4
0.591,0.557,0.365,0.229,31.0,78.8,52.0,57.8,5.3,7.4,4.5,100.0,132.4,137.7
0.608,0.569,0.425,0.275,28.6,86.5,58.3,59.0,7.5,0.0,17.5,100.0,116.6,124.0
0.671,0.653,0.307,0.347,13.5,71.4,41.7,60.5,11.8,15.2,11.3,100.0,124.0,116.6
0.593,0.571,0.282,0.256,22.2,80.5,53.2,64.1,6.3,10.1,18.0,100.0,108.2,105.1
0.546,0.494,0.148,0.296,19.5,77.8,46.8,71.1,16.8,8.9,12.4,100.0,105.1,108.2
0.564,0.551,0.203,0.304,15.4,83.8,48.7,61.0,8.3,10.7,12.7,100.0,105.3,99.0
0.562,0.5,0.243,0.324,16.2,84.6,51.3,54.5,8.3,3.2,19.1,100.0,99.0,105.3
0.601,0.586,0.276,0.316,12.2,74.0,46.2,65.0,8.3,12.3,14.8,100.0,108.2,97.8
0.463,0.415,0.309,0.181,26.0,87.8,53.8,34.3,8.3,5.5,10.6,100.0,97.8,108.2
0.535,0.5,0.296,0.272,32.6,94.7,61.7,63.2,5.3,8.3,16.6,100.0,102.8,112.3
0.593,0.539,0.377,0.364,5.3,67.4,38.3,56.8,8.5,1.8,10.1,100.0,112.3,102.8
0.532,0.468,0.165,0.405,13.6,71.4,41.9,55.6,9.2,9.4,11.4,100.0,101.1,115.4
0.588,0.584,0.281,0.18,28.6,86.4,58.1,73.9,6.1,13.6,14.3,100.0,115.4,101.1
0.524,0.495,0.213,0.149,33.3,70.6,53.1,60.5,9.4,5.8,12.3,100.0,109.2,106.1
0.506,0.5,0.274,0.137,29.4,66.7,46.9,74.4,8.3,10.8,11.4,100.0,106.1,109.2
0.492,0.422,0.494,0.373,18.4,74.3,41.7,69.0,8.3,7.0,10.2,100.0,99.1,106.4
0.573,0.514,0.394,0.577,25.7,81.6,58.3,54.5,3.1,9.5,17.6,100.0,106.4,99.1
0.533,0.494,0.2,0.235,22.2,77.3,49.4,52.5,10.7,6.2,10.5,100.0,106.5,105.5
0.531,0.511,0.253,0.161,22.7,77.8,50.6,51.2,7.5,4.4,12.2,100.0,105.5,106.5
0.589,0.57,0.256,0.128,21.1,73.5,45.8,43.2,9.0,5.8,9.0,100.0,121.0,112.0
0.596,0.559,0.316,0.211,26.5,78.9,54.2,53.8,5.7,9.4,15.3,100.0,112.0,121.0
0.476,0.461,0.211,0.167,25.5,83.3,51.6,55.3,5.3,4.3,12.7,100.0,97.0,111.7
0.57,0.551,0.225,0.101,16.7,74.5,48.4,58.7,8.4,9.9,8.8,100.0,111.7,97.0
0.502,0.437,0.304,0.278,20.0,73.8,46.0,38.7,3.3,0.0,12.8,100.0,97.7,120.7
0.577,0.513,0.316,0.468,26.2,80.0,54.0,44.4,8.8,10.9,9.5,100.0,120.7,97.7
0.492,0.445,0.242,0.242,27.7,89.2,54.8,64.9,8.2,5.1,13.0,100.0,101.6,116.0
0.624,0.59,0.289,0.205,10.8,72.3,45.2,73.8,9.2,7.2,10.8,100.0,116.0,101.6
0.566,0.518,0.31,0.381,26.2,69.0,47.6,42.5,6.4,9.2,10.1,100.0,117.6,113.3
0.544,0.506,0.278,0.211,31.0,73.8,52.4,63.4,2.1,8.6,10.9,100.0,113.3,117.6
0.553,0.545,0.385,0.179,29.3,73.8,51.8,45.7,3.5,4.3,16.0,100.0,109.3,108.1
0.493,0.466,0.205,0.136,26.2,70.7,48.2,33.3,10.6,14.6,5.1,100.0,108.1,109.3
0.544,0.5,0.176,0.282,22.0,73.0,46.2,65.0,16.8,7.0,11.2,100.0,109.1,94.4
0.562,0.523,0.348,0.485,27.0,78.0,53.8,61.3,6.3,4.3,24.5,100.0,94.4,109.1
0.511,0.495,0.315,0.12,8.5,75.0,39.1,57.5,8.5,14.6,5.8,100.0,104.7,109.0
0.6,0.554,0.351,0.365,25.0,91.5,60.9,57.1,4.2,6.3,16.5,100.0,109.0,104.7
0.483,0.466,0.236,0.371,28.9,76.7,52.3,47.4,7.0,13.0,11.9,100.0,100.5,107.5
0.547,0.517,0.225,0.225,23.3,71.1,47.7,58.1,8.0,5.9,11.7,100.0,107.5,100.5
0.672,0.646,0.415,0.183,15.2,65.9,44.2,60.0,3.0,4.9,16.1,100.0,120.0,119.0
0.551,0.554,0.188,0.139,34.1,84.8,55.8,62.7,9.1,8.3,9.3,100.0,119.0,120.0
0.529,0.465,0.341,0.306,23.8,76.5,52.7,69.4,9.3,7.5,11.9,100.0,105.9,92.4
0.468,0.407,0.346,0.395,23.5,76.2,47.3,65.5,6.2,10.7,14.4,100.0,92.4,105.9
0.472,0.421,0.195,0.195,20.9,71.4,47.8,59.4,5.8,11.5,11.0,100.0,97.3,105.4
0.484,0.416,0.265,0.301,28.6,79.1,52.2,71.9,7.0,6.1,6.9,100.0,105.4,97.3
0.493,0.456,0.25,0.175,27.9,75.7,50.0,42.4,9.8,5.0,18.1,100.0,92.6,112.3
0.572,0.524,0.277,0.193,24.3,72.1,50.0,66.7,10.9,15.0,14.3,100.0,112.3,92.6
0.562,0.539,0.258,0.18,15.8,87.8,56.3,60.9,5.8,7.0,14.3,100.0,104.9,103.0
0.542,0.528,0.36,0.225,12.2,84.2,43.7,48.8,13.6,6.1,10.1,100.0,103.0,104.9
0.585,0.563,0.2,0.179,45.2,77.8,63.5,45.1,7.4,20.3,12.8,100.0,126.5,89.6
0.431,0.399,0.281,0.247,22.2,54.8,36.5,59.4,6.3,6.6,9.2,100.0,89.6,126.5
0.533,0.5,0.247,0.358,31.0,84.8,54.7,64.9,12.1,9.6,19.0,100.0,100.6,113.7
0.638,0.629,0.141,0.094,15.2,69.0,45.3,66.7,14.1,19.7,15.3,100.0,113.7,100.6
