true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.475,0.433,0.281,0.225,19.6,85.7,49.5,51.4,10.1,15.4,11.7,100.0,93.8,99.9
0.555,0.507,0.316,0.395,14.3,80.4,50.5,55.9,6.1,12.5,16.8,100.0,99.9,93.8
0.44,0.389,0.272,0.309,27.1,67.5,45.5,70.4,7.9,9.2,11.5,100.0,91.3,108.2
0.504,0.44,0.217,0.337,32.5,72.9,54.5,67.6,7.9,13.6,12.0,100.0,108.2,91.3
0.55,0.518,0.293,0.171,20.0,84.6,51.9,52.6,9.6,3.4,12.9,100.0,103.6,101.5
0.548,0.519,0.275,0.188,15.4,80.0,48.1,47.4,6.4,5.2,16.4,100.0,101.5,103.6
0.446,0.39,0.221,0.244,30.8,58.6,45.5,43.8,3.3,7.6,15.1,100.0,92.9,107.1
0.46,0.438,0.177,0.25,41.4,69.2,54.5,56.4,8.7,9.0,7.8,100.0,107.1,92.9
0.561,0.548,0.193,0.289,30.8,63.8,48.8,57.1,8.3,6.8,16.9,100.0,108.3,111.4
0.523,0.448,0.161,0.425,36.2,69.2,51.2,65.8,11.3,9.0,11.2,100.0,111.4,108.3
0.489,0.452,0.265,0.193,27.1,78.9,50.0,60.6,8.2,12.5,10.0,100.0,103.7,108.4
0.541,0.472,0.211,0.451,21.1,72.9,50.0,61.3,10.6,13.1,10.5,100.0,108.4,103.7
0.494,0.475,0.275,0.2,21.6,77.8,52.4,45.7,12.3,10.2,13.9,100.0,96.4,89.6
0.466,0.426,0.272,0.136,22.2,78.4,47.6,54.8,10.1,5.2,14.9,100.0,89.6,96.4
0.537,0.462,0.141,0.333,23.1,68.2,47.0,70.6,7.8,3.9,11.0,100.0,106.7,98.9
0.464,0.462,0.154,0.121,31.8,76.9,53.0,46.3,5.6,11.9,11.9,100.0,98.9,106.7
0.511,0.466,0.137,0.164,28.6,61.2,47.6,57.6,7.4,13.4,16.1,100.0,98.7,101.1
0.437,0.41,0.247,0.124,38.8,71.4,52.4,58.8,11.1,11.1,10.5,100.0,101.1,98.7
0.592,0.531,0.297,0.547,25.0,81.1,55.1,69.0,5.8,1.8,17.6,100.0,108.2,101.3
0.533,0.52,0.24,0.227,18.9,75.0,44.9,56.8,12.7,6.7,14.5,100.0,101.3,108.2
0.506,0.471,0.218,0.207,28.3,83.3,54.5,48.6,9.6,15.4,11.2,100.0,102.4,105.6
0.546,0.536,0.226,0.179,16.7,71.7,45.5,65.9,7.5,8.8,13.4,100.0,105.6,102.4
0.513,0.468,0.266,0.253,19.0,76.7,43.1,64.7,6.6,2.2,13.8,100.0,99.4,124.8
0.664,0.667,0.387,0.307,23.3,81.0,56.9,65.1,8.8,5.2,13.2,100.0,124.8,99.4
0.553,0.488,0.44,0.345,29.3,88.9,57.1,37.1,4.3,7.4,11.8,100.0,115.1,124.8
0.629,0.608,0.316,0.38,11.1,70.7,42.9,59.5,10.8,4.3,6.1,100.0,124.8,115.1
0.542,0.5,0.264,0.347,18.4,77.5,48.7,69.7,8.5,3.3,18.6,100.0,95.5,103.9
0.525,0.494,0.307,0.136,22.5,81.6,51.3,47.5,11.7,9.4,13.0,100.0,103.9,95.5
0.475,0.429,0.162,0.263,35.3,78.3,55.7,52.5,5.1,6.0,9.1,100.0,106.8,108.8
0.535,0.505,0.28,0.172,21.7,64.7,44.3,47.6,8.1,9.6,9.9,100.0,108.8,106.8
0.474,0.428,0.181,0.325,36.7,62.5,48.3,69.7,17.6,11.1,15.2,100.0,98.9,94.5
0.493,0.451,0.222,0.173,37.5,63.3,51.7,65.6,12.1,5.9,21.6,100.0,94.5,98.9
0.478,0.452,0.202,0.106,36.4,75.0,51.4,69.2,9.9,13.6,14.0,100.0,103.2,108.7
0.615,0.551,0.145,0.377,25.0,63.6,48.6,55.6,8.8,13.3,19.1,100.0,108.7,103.2
0.481,0.447,0.235,0.2,19.1,82.1,47.7,64.7,16.0,10.2,11.5,100.0,94.7,107.4
0.586,0.553,0.355,0.303,17.9,80.9,52.3,62.2,7.4,12.3,16.5,100.0,107.4,94.7
0.483,0.451,0.148,0.198,20.9,65.9,42.9,57.1,5.6,6.3,12.0,100.0,95.7,107.0
0.534,0.506,0.182,0.351,34.1,79.1,57.1,54.3,4.5,14.5,15.3,100.0,107.0,95.7
0.592,0.574,0.193,0.193,37.8,78.8,57.1,61.7,10.1,5.6,11.2,100.0,126.9,114.6
0.619,0.609,0.308,0.128,21.2,62.2,42.9,61.9,5.6,8.5,14.5,100.0,114.6,126.9
0.581,0.5,0.253,0.413,19.4,61.1,40.3,52.9,11.9,8.1,13.6,100.0,111.2,122.0
0.61,0.548,0.253,0.265,38.9,80.6,59.7,70.7,10.8,10.7,16.3,100.0,122.0,111.2
0.439,0.408,0.217,0.12,28.6,71.7,48.0,55.9,5.5,3.1,11.0,100.0,93.2,108.5
0.545,0.529,0.244,0.128,28.3,71.4,52.0,63.4,8.8,15.3,14.2,100.0,108.5,93.2
0.46,0.421,0.134,0.256,32.6,72.7,52.2,57.6,12.3,11.4,14.1,100.0,93.9,110.6
0.534,0.494,0.157,0.265,27.3,67.4,47.8,60.5,10.1,12.7,11.5,100.0,110.6,93.9
0.468,0.391,0.188,0.333,10.8,70.8,44.7,63.0,4.5,2.1,17.7,100.0,83.4,107.0
0.507,0.476,0.429,0.262,29.2,89.2,55.3,64.7,12.4,5.4,9.6,100.0,107.0,83.4
0.541,0.5,0.354,0.341,27.1,71.1,48.4,48.6,10.6,9.7,12.1,100.0,108.1,101.8
0.523,0.482,0.253,0.241,28.9,72.9,51.6,52.8,6.4,7.5,17.1,100.0,101.8,108.1
0.561,0.545,0.242,0.081,22.2,81.5,54.5,65.3,10.0,5.2,9.7,100.0,114.9,92.9
0.466,0.399,0.31,0.429,18.5,77.8,45.5,67.7,6.0,4.0,9.9,100.0,92.9,114.9
0.612,0.576,0.215,0.241,32.4,80.0,58.1,58.1,1.1,12.1,13.8,100.0,119.1,109.0
0.54,0.487,0.154,0.372,20.0,67.6,41.9,50.0,4.5,11.3,10.8,100.0,109.0,119.1
0.484,0.433,0.253,0.293,35.0,79.4,55.4,51.7,10.5,12.3,17.5,100.0,96.0,97.1
0.498,0.453,0.133,0.253,20.6,65.0,44.6,63.6,11.7,10.7,13.5,100.0,97.1,96.0
0.557,0.535,0.333,0.222,14.3,77.1,50.6,71.4,9.3,12.9,14.1,100.0,102.2,89.4
0.43,0.404,0.157,0.181,22.9,85.7,49.4,56.3,5.8,8.3,10.0,100.0,89.4,102.2
0.458,0.424,0.278,0.208,23.8,73.2,48.2,59.3,9.1,0.0,21.1,100.0,81.9,116.1
0.578,0.557,0.342,0.266,26.8,76.2,51.8,62.5,10.2,3.8,12.0,100.0,116.1,81.9
0.6,0.567,0.134,0.293,29.7,73.1,55.1,75.0,11.0,4.8,10.6,100.0,122.5,93.8
0.452,0.404,0.253,0.301,26.9,70.3,44.9,50.0,6.6,7.0,12.1,100.0,93.8,122.5
0.558,0.506,0.167,0.298,26.2,63.8,46.1,61.5,9.9,11.3,16.7,100.0,104.6,112.5
0.527,0.468,0.245,0.34,36.2,73.8,53.9,68.3,14.8,7.1,12.9,100.0,112.5,104.6
0.57,0.543,0.293,0.207,24.3,73.5,52.3,37.5,5.6,0.0,11.8,100.0,113.7,114.8
0.541,0.512,0.412,0.271,26.5,75.7,47.7,70.3,5.6,10.3,8.6,100.0,114.8,113.7
0.521,0.506,0.198,0.099,28.9,71.1,50.0,57.9,6.8,5.4,16.7,100.0,100.2,117.3
0.573,0.543,0.309,0.247,28.9,71.1,50.0,73.7,10.3,6.2,11.8,100.0,117.3,100.2
0.518,0.471,0.129,0.282,39.1,81.1,57.8,42.1,10.2,7.0,11.2,100.0,112.0,97.3
0.509,0.453,0.23,0.324,18.9,60.9,42.2,64.5,7.9,5.4,15.1,100.0,97.3,112.0
0.613,0.575,0.425,0.3,28.9,75.0,52.6,56.4,14.1,6.9,13.4,100.0,120.6,106.5
0.558,0.554,0.301,0.133,25.0,71.1,47.4,56.1,6.5,15.2,16.2,100.0,106.5,120.6
0.543,0.519,0.25,0.188,42.1,65.9,54.4,58.3,6.3,2.0,13.9,100.0,118.0,119.3
0.557,0.531,0.363,0.15,34.1,57.9,45.6,67.6,11.3,13.3,10.5,100.0,119.3,118.0
0.624,0.588,0.212,0.341,44.7,62.5,55.3,58.7,6.7,7.5,10.1,100.0,136.7,108.7
0.458,0.374,0.264,0.374,37.5,55.3,44.7,41.9,7.8,1.5,7.8,100.0,108.7,136.7
0.521,0.455,0.295,0.41,17.4,87.8,50.6,43.8,6.4,1.8,11.5,100.0,102.0,109.4
0.549,0.506,0.353,0.235,12.2,82.6,49.4,74.4,6.4,23.6,6.9,100.0,109.4,102.0
0.515,0.481,0.282,0.218,31.6,78.9,55.3,54.3,10.9,9.8,11.4,100.0,106.4,91.9
0.479,0.458,0.282,0.268,21.1,68.4,44.7,51.7,4.8,12.5,15.9,100.0,91.9,106.4
0.424,0.387,0.147,0.267,23.3,61.7,43.3,50.0,11.6,1.4,16.0,100.0,82.4,92.8
0.453,0.413,0.138,0.238,38.3,76.7,56.7,53.3,8.1,7.8,16.9,100.0,92.8,82.4
0.615,0.577,0.372,0.308,15.8,73.5,48.3,45.0,13.2,6.8,16.1,100.0,110.6,97.4
0.495,0.483,0.344,0.178,26.5,84.2,51.7,38.5,8.1,4.1,14.9,100.0,97.4,110.6
0.527,0.494,0.253,0.266,20.9,65.1,43.0,63.9,9.7,5.6,15.3,100.0,100.4,115.5
0.545,0.471,0.165,0.353,34.9,79.1,57.0,57.9,9.7,11.9,10.9,100.0,115.5,100.4
0.459,0.443,0.26,0.125,29.4,82.4,50.6,64.1,7.2,2.9,14.4,100.0,95.4,104.7
0.596,0.573,0.171,0.098,17.6,70.6,49.4,70.5,9.2,4.2,16.6,100.0,104.7,95.4
0.481,0.428,0.157,0.289,36.7,82.5,57.3,44.1,5.6,7.9,14.6,100.0,100.5,112.8
0.551,0.529,0.259,0.176,17.5,63.3,42.7,70.7,5.6,14.3,7.1,100.0,112.8,100.5
0.511,0.476,0.241,0.193,40.9,71.4,55.8,62.2,5.9,13.3,14.3,100.0,108.5,106.1
0.519,0.474,0.221,0.286,28.6,59.1,44.2,48.5,9.4,4.8,13.0,100.0,106.1,108.5
0.498,0.463,0.123,0.235,26.2,66.7,44.9,51.4,8.4,3.1,9.2,100.0,106.5,119.7
0.591,0.534,0.122,0.324,33.3,73.8,55.1,75.7,4.8,14.1,12.4,100.0,119.7,106.5
0.65,0.6,0.32,0.36,37.1,67.6,52.2,64.1,9.4,3.7,13.9,100.0,132.4,116.0
0.595,0.564,0.229,0.429,32.4,62.9,47.8,52.8,7.0,13.7,15.3,100.0,116.0,132.4
0.54,0.506,0.407,0.174,32.6,81.3,53.3,62.2,6.8,3.3,12.3,100.0,113.7,121.7
0.631,0.569,0.153,0.403,18.8,67.4,46.7,48.7,10.2,7.8,11.5,100.0,121.7,113.7
0.515,0.474,0.379,0.189,16.7,73.5,43.7,73.7,11.4,13.2,12.0,100.0,100.5,106.2
0.531,0.477,0.218,0.483,26.5,83.3,56.3,60.5,10.4,16.9,12.5,100.0,106.2,100.5
0.582,0.527,0.36,0.227,20.0,61.9,42.9,65.7,12.6,5.0,14.5,100.0,109.8,117.8
0.554,0.474,0.231,0.436,38.1,80.0,57.1,73.5,9.1,4.2,13.1,100.0,117.8,109.8
0.478,0.453,0.253,0.232,39.6,67.3,52.9,63.2,5.5,14.0,8.7,100.0,110.5,111.7
0.506,0.455,0.352,0.307,32.7,60.4,47.1,60.0,6.6,14.1,9.9,100.0,111.7,110.5
0.487,0.453,0.198,0.221,50.0,85.4,68.8,48.6,5.7,1.9,16.8,100.0,105.6,118.3
0.591,0.552,0.325,0.299,14.6,50.0,31.2,69.4,13.8,20.3,8.4,100.0,118.3,105.6
0.49,0.413,0.1,0.425,41.9,73.3,58.0,46.9,7.4,4.2,17.4,100.0,98.1,103.4
0.503,0.465,0.163,0.302,26.7,58.1,42.0,48.6,10.6,16.7,13.3,100.0,103.4,98.1
0.538,0.494,0.308,0.436,20.9,72.7,50.0,58.8,10.2,11.7,13.9,100.0,101.9,96.8
0.454,0.411,0.189,0.232,27.3,79.1,50.0,77.8,10.2,13.0,11.0,100.0,96.8,101.9
0.539,0.482,0.298,0.238,30.2,73.6,54.2,55.6,8.6,17.1,13.9,100.0,107.0,98.5
0.453,0.431,0.255,0.181,26.4,69.8,45.8,58.3,11.8,10.2,9.8,100.0,98.5,107.0
0.468,0.438,0.205,0.239,28.3,91.7,50.0,44.4,8.0,4.4,8.5,100.0,104.4,118.2
0.697,0.669,0.274,0.435,8.3,71.7,50.0,62.2,10.3,10.0,15.9,100.0,118.2,104.4
0.517,0.483,0.191,0.27,29.2,78.1,48.8,52.5,6.5,6.3,9.9,100.0,110.8,134.4
0.688,0.633,0.36,0.48,21.9,70.8,51.3,69.0,4.3,4.2,9.9,100.0,134.4,110.8
0.433,0.384,0.174,0.291,34.0,84.2,56.5,59.4,4.3,9.4,13.4,100.0,89.9,111.3
0.591,0.569,0.2,0.225,15.8,66.0,43.5,51.2,7.5,11.3,14.6,100.0,111.3,89.9
0.455,0.4,0.253,0.293,33.3,75.7,53.2,51.7,3.5,9.3,19.1,100.0,89.9,108.5
0.565,0.527,0.27,0.257,24.3,66.7,46.8,75.7,9.3,12.5,12.7,100.0,108.5,89.9
0.428,0.382,0.235,0.224,22.0,66.0,44.0,36.7,10.6,6.3,14.6,100.0,85.0,95.6
0.467,0.426,0.091,0.216,34.0,78.0,56.0,72.2,11.7,9.2,14.2,100.0,95.6,85.0
0.525,0.513,0.321,0.115,26.3,71.8,49.4,54.3,3.6,3.7,12.8,100.0,104.4,121.4
0.553,0.524,0.349,0.205,28.2,73.7,50.6,50.0,8.5,9.4,7.2,100.0,121.4,104.4
0.515,0.5,0.221,0.104,11.6,76.7,44.2,58.8,5.6,8.2,15.7,100.0,92.8,100.6
0.509,0.469,0.247,0.21,23.3,88.4,55.8,52.9,12.3,5.0,12.8,100.0,100.6,92.8
0.543,0.5,0.116,0.256,39.5,73.0,56.0,47.5,6.7,7.0,13.6,100.0,115.7,134.6
0.673,0.653,0.329,0.129,27.0,60.5,44.0,66.0,7.8,7.9,10.9,100.0,134.6,115.7
0.617,0.571,0.283,0.272,32.6,71.8,51.2,45.7,4.1,9.0,10.4,100.0,129.1,133.1
0.627,0.564,0.221,0.488,28.2,67.4,48.8,58.1,7.1,10.6,7.9,100.0,133.1,129.1
0.468,0.435,0.143,0.357,47.8,71.0,57.1,42.9,5.1,4.7,9.3,100.0,116.5,124.2
0.594,0.556,0.403,0.306,29.0,52.2,42.9,74.3,6.4,8.3,6.8,100.0,124.2,116.5
0.64,0.603,0.359,0.231,25.8,75.0,56.6,59.5,8.4,5.4,17.3,100.0,115.3,99.5
0.451,0.401,0.229,0.219,25.0,74.2,43.4,62.2,10.5,12.0,7.9,100.0,99.5,115.3
0.498,0.433,0.244,0.317,25.0,72.7,48.9,51.5,10.5,9.4,14.6,100.0,98.0,104.3
0.526,0.494,0.238,0.274,27.3,75.0,51.1,73.0,6.3,9.7,13.7,100.0,104.3,98.0
0.428,0.388,0.224,0.245,30.9,77.8,54.1,52.6,5.1,10.7,7.7,100.0,94.8,103.0
0.488,0.435,0.391,0.283,22.2,69.1,45.9,75.8,5.1,9.2,9.6,100.0,103.0,94.8
0.501,0.464,0.193,0.434,31.9,77.8,56.4,61.1,7.8,4.3,17.5,100.0,96.8,91.9
0.457,0.41,0.255,0.213,22.2,68.1,43.6,63.9,15.6,7.5,12.0,100.0,91.9,96.8
0.544,0.519,0.2,0.313,26.8,84.6,55.0,61.5,9.3,7.8,15.7,100.0,102.2,91.9
0.487,0.431,0.2,0.325,15.4,73.2,45.0,59.4,4.1,9.4,14.9,100.0,91.9,102.2
0.375,0.341,0.141,0.153,22.2,68.0,44.2,53.6,4.4,6.1,11.7,100.0,75.0,110.3
0.504,0.478,0.267,0.233,32.0,77.8,55.8,63.2,4.4,17.8,10.8,100.0,110.3,75.0
0.474,0.411,0.233,0.389,33.3,68.4,47.8,57.6,5.6,6.9,6.2,100.0,111.6,128.3
0.625,0.6,0.318,0.188,31.6,66.7,52.2,70.5,4.5,13.0,10.7,100.0,128.3,111.6
0.494,0.468,0.278,0.203,17.8,60.0,37.6,54.5,7.5,14.1,15.7,100.0,91.0,103.8
0.497,0.466,0.264,0.276,40.0,82.2,62.4,64.9,13.9,22.8,16.3,100.0,103.8,91.0
0.491,0.447,0.276,0.224,26.8,64.6,47.2,64.5,7.6,7.9,20.9,100.0,89.2,100.1
0.47,0.421,0.146,0.225,35.4,73.2,52.8,63.9,16.3,5.5,13.3,100.0,100.1,89.2
0.564,0.494,0.217,0.398,28.6,79.6,56.0,59.5,7.1,6.2,14.1,100.0,111.4,107.3
0.52,0.462,0.286,0.275,20.4,71.4,44.0,36.8,11.1,4.6,8.9,100.0,107.3,111.4
0.475,0.449,0.316,0.152,30.2,61.5,45.1,64.5,8.3,4.5,16.8,100.0,94.8,117.3
0.556,0.558,0.221,0.081,38.5,69.8,54.9,70.5,10.7,7.4,11.9,100.0,117.3,94.8
0.505,0.465,0.186,0.186,24.4,94.3,55.0,38.5,6.5,5.2,11.4,100.0,101.1,106.4
0.575,0.539,0.237,0.303,5.7,75.6,45.0,74.4,7.5,7.1,11.3,100.0,106.4,101.1
0.574,0.529,0.2,0.271,24.2,84.1,58.4,62.9,4.5,3.2,18.7,100.0,101.8,105.2
0.515,0.457,0.235,0.259,15.9,75.8,41.6,60.6,14.7,7.1,9.1,100.0,105.2,101.8
0.472,0.454,0.184,0.105,15.4,67.6,40.8,62.5,11.7,5.2,15.9,100.0,88.0,108.0
0.565,0.539,0.247,0.13,32.4,84.6,59.2,63.2,8.2,6.5,16.4,100.0,108.0,88.0
0.439,0.397,0.23,0.345,26.1,72.7,48.9,63.6,8.3,19.4,9.9,100.0,91.8,114.7
0.558,0.543,0.217,0.163,27.3,73.9,51.1,76.6,8.3,17.9,10.8,100.0,114.7,91.8
0.521,0.5,0.252,0.131,31.9,69.4,51.0,67.3,8.1,4.1,15.0,100.0,106.2,103.5
0.525,0.495,0.282,0.146,30.6,68.1,49.0,56.5,11.7,6.3,14.8,100.0,103.5,106.2
0.564,0.544,0.165,0.177,21.6,76.3,49.3,54.8,7.3,9.3,18.2,100.0,99.6,125.5
0.647,0.61,0.341,0.317,23.7,78.4,50.7,72.7,11.4,7.6,13.8,100.0,125.5,99.6
0.527,0.459,0.219,0.356,25.0,81.8,49.4,60.0,11.0,4.1,18.4,100.0,97.9,115.5
0.635,0.596,0.329,0.301,18.2,75.0,50.6,60.5,13.2,8.8,16.2,100.0,115.5,97.9
0.495,0.46,0.193,0.182,25.6,80.4,53.9,42.1,7.6,5.1,11.2,100.0,101.7,88.7
0.46,0.418,0.253,0.291,19.6,74.4,46.1,54.8,5.4,9.9,13.6,100.0,88.7,101.7
0.477,0.455,0.221,0.234,32.5,67.4,51.2,60.6,6.1,14.1,14.2,100.0,99.6,92.2
0.441,0.427,0.134,0.085,32.6,67.5,48.8,54.5,12.3,16.7,12.4,100.0,92.2,99.6
0.496,0.478,0.213,0.124,24.4,65.6,41.6,65.0,13.4,2.0,9.6,100.0,104.2,107.5
0.59,0.529,0.29,0.406,34.4,75.6,58.4,63.6,5.6,5.7,20.5,100.0,107.5,104.2
0.496,0.455,0.216,0.227,36.5,79.6,57.4,61.1,7.7,5.4,14.9,100.0,104.9,95.1
0.478,0.403,0.273,0.416,20.4,63.5,42.6,69.0,7.7,4.3,10.8,100.0,95.1,104.9
0.498,0.477,0.205,0.114,30.4,76.1,53.3,50.0,4.7,3.8,8.9,100.0,108.7,112.3
0.545,0.5,0.297,0.405,23.9,69.6,46.7,54.5,8.3,4.3,9.4,100.0,112.3,108.7
0.495,0.446,0.262,0.214,29.5,89.5,57.3,58.8,5.4,4.3,14.8,100.0,98.9,102.1
0.557,0.486,0.361,0.389,10.5,70.5,42.7,53.1,12.0,3.2,14.2,100.0,102.1,98.9
0.516,0.476,0.217,0.301,28.3,65.7,44.4,58.3,6.8,5.4,10.5,100.0,109.7,105.2
0.563,0.559,0.263,0.197,34.3,71.7,55.6,65.8,4.5,4.6,18.7,100.0,105.2,109.7
0.615,0.613,0.296,0.408,14.7,76.5,51.8,68.4,13.0,11.1,16.0,100.0,111.9,83.6
0.425,0.381,0.213,0.3,23.5,85.3,48.2,62.1,10.9,4.0,13.4,100.0,83.6,111.9
0.519,0.476,0.282,0.2,32.6,81.3,52.6,64.9,11.9,8.1,15.5,100.0,104.2,117.2
0.629,0.611,0.235,0.136,18.8,67.4,47.4,68.9,10.9,3.3,14.0,100.0,117.2,104.2
0.524,0.493,0.189,0.392,21.4,78.9,48.8,64.7,10.2,1.9,18.7,100.0,93.0,131.8
0.698,0.679,0.357,0.226,21.1,78.6,51.3,70.2,17.4,8.3,14.8,100.0,131.8,93.0
0.562,0.532,0.13,0.169,26.5,74.4,53.2,65.8,12.0,9.1,11.7,100.0,111.1,90.8
0.495,0.461,0.313,0.453,25.6,73.5,46.8,53.8,7.2,7.5,20.7,100.0,90.8,111.1
0.648,0.61,0.244,0.293,29.4,83.3,59.2,54.3,8.7,7.9,9.8,100.0,130.4,105.4
0.528,0.482,0.241,0.241,16.7,70.6,40.8,59.5,6.5,4.8,10.7,100.0,105.4,130.4
0.552,0.519,0.163,0.3,23.7,67.3,48.3,65.0,8.2,5.9,16.6,100.0,101.9,114.1
0.552,0.543,0.269,0.204,32.7,76.3,51.7,64.4,12.2,9.0,12.9,100.0,114.1,101.9
0.489,0.478,0.292,0.18,24.4,78.4,48.8,52.6,9.8,5.4,9.4,100.0,102.6,109.2
0.552,0.513,0.273,0.403,21.6,75.6,51.2,59.5,4.4,6.3,10.8,100.0,109.2,102.6
0.553,0.458,0.225,0.535,30.6,75.7,53.4,46.7,9.0,1.9,15.4,100.0,108.7,115.4
0.583,0.525,0.35,0.238,24.3,69.4,46.6,52.6,6.7,9.1,12.8,100.0,115.4,108.7
0.515,0.505,0.248,0.138,35.0,83.7,56.9,43.8,4.5,7.7,12.8,100.0,108.0,114.3
0.564,0.526,0.337,0.316,16.3,65.0,43.1,76.1,10.0,7.3,8.2,100.0,114.3,108.0
0.571,0.531,0.284,0.309,22.0,77.8,51.2,56.8,9.6,7.8,12.4,100.0,111.5,97.7
0.509,0.468,0.179,0.359,22.2,78.0,48.8,52.9,6.4,10.3,15.0,100.0,97.7,111.5
0.593,0.56,0.349,0.361,28.2,57.4,44.2,70.7,2.1,11.1,12.7,100.0,119.5,132.1
0.583,0.543,0.234,0.34,42.6,71.8,55.8,68.9,10.5,13.0,8.5,100.0,132.1,119.5
0.61,0.585,0.225,0.324,26.7,66.7,50.7,62.2,10.2,16.0,16.5,100.0,112.1,100.7
0.457,0.417,0.167,0.189,33.3,73.3,49.3,62.9,11.3,7.3,11.8,100.0,100.7,112.1
0.472,0.409,0.239,0.273,30.0,66.7,46.7,50.0,9.5,10.4,13.2,100.0,98.3,114.2
0.585,0.536,0.202,0.226,33.3,70.0,53.3,60.0,12.7,7.5,16.3,100.0,114.2,98.3
0.497,0.463,0.383,0.185,15.6,76.9,48.5,57.6,7.5,3.6,15.4,100.0,93.1,89.9
0.459,0.423,0.333,0.202,23.1,84.4,51.5,56.3,10.7,8.0,13.3,100.0,89.9,93.1
0.572,0.513,0.158,0.263,22.9,71.8,48.6,50.0,6.0,14.3,8.6,100.0,116.2,112.6
0.555,0.525,0.38,0.165,28.2,77.1,51.4,69.4,6.0,7.8,13.3,100.0,112.6,116.2
0.526,0.506,0.25,0.159,21.4,86.5,51.9,52.5,8.4,9.7,10.5,100.0,104.5,102.4
0.539,0.506,0.253,0.193,13.5,78.6,48.1,55.3,7.4,7.6,12.6,100.0,102.4,104.5
0.489,0.459,0.279,0.186,25.0,57.5,39.8,80.0,8.8,4.5,9.7,100.0,100.4,120.3
0.569,0.54,0.241,0.23,42.5,75.0,60.2,70.5,5.5,6.5,15.1,100.0,120.3,100.4
0.48,0.468,0.231,0.154,22.7,71.4,44.3,72.7,11.4,3.8,15.3,100.0,91.4,114.2
0.597,0.535,0.268,0.408,28.6,77.3,55.7,73.5,12.6,8.3,16.9,100.0,114.2,91.4
0.518,0.457,0.22,0.244,20.5,79.1,49.4,57.6,10.9,9.1,9.9,100.0,102.4,90.4
0.448,0.41,0.205,0.265,20.9,79.5,50.6,53.1,5.4,3.1,13.1,100.0,90.4,102.4
0.472,0.439,0.329,0.28,23.5,68.4,42.7,64.5,10.2,5.2,9.8,100.0,98.8,95.4
0.511,0.487,0.237,0.184,31.6,76.5,57.3,62.9,4.5,10.9,19.6,100.0,95.4,98.8
0.49,0.444,0.222,0.208,17.1,76.7,47.6,69.0,5.6,5.5,18.6,100.0,85.7,117.9
0.555,0.553,0.353,0.282,23.3,82.9,52.4,75.6,13.3,12.5,7.7,100.0,117.9,85.7
0.515,0.479,0.253,0.168,20.4,67.9,45.1,55.0,9.0,7.4,11.3,100.0,105.0,111.0
0.527,0.473,0.269,0.301,32.1,79.6,54.9,59.0,8.0,18.3,10.2,100.0,111.0,105.0
0.465,0.404,0.137,0.438,27.9,66.7,45.6,39.3,7.2,0.0,12.1,100.0,96.6,115.6
0.555,0.507,0.355,0.342,33.3,72.1,54.4,55.9,8.3,11.1,12.1,100.0,115.6,96.6
0.6,0.571,0.308,0.205,21.1,77.8,51.8,71.1,8.9,16.9,14.1,100.0,113.3,104.4
0.51,0.465,0.244,0.163,22.2,78.9,48.2,52.8,12.2,7.4,10.7,100.0,104.4,113.3
0.529,0.521,0.298,0.149,36.2,76.8,58.3,58.1,10.3,3.2,14.5,100.0,109.5,87.8
0.437,0.403,0.284,0.239,23.2,63.8,41.7,51.5,9.3,7.6,12.6,100.0,87.8,109.5
0.589,0.565,0.377,0.208,24.4,78.1,47.9,46.2,6.9,9.1,14.3,100.0,113.1,124.6
0.669,0.662,0.257,0.23,21.9,75.6,52.1,55.8,6.9,4.2,14.7,100.0,124.6,113.1
0.458,0.431,0.23,0.264,17.3,79.1,45.3,71.4,14.5,4.8,8.5,100.0,91.9,99.1
0.525,0.469,0.213,0.325,20.9,82.7,54.7,58.8,5.2,4.5,16.4,100.0,99.1,91.9
0.511,0.476,0.171,0.195,23.8,62.8,43.5,52.6,5.7,3.3,11.0,100.0,104.2,111.1
0.54,0.494,0.208,0.377,37.2,76.2,56.5,55.9,6.9,2.9,14.3,100.0,111.1,104.2
0.463,0.431,0.218,0.184,26.5,66.0,45.8,66.7,7.8,8.1,8.7,100.0,97.0,116.0
0.529,0.506,0.279,0.326,34.0,73.5,54.2,72.5,4.5,10.3,10.1,100.0,116.0,97.0
0.525,0.465,0.282,0.376,18.4,74.4,44.6,64.9,10.5,8.7,6.6,100.0,109.1,101.8
0.524,0.482,0.159,0.293,25.6,81.6,55.4,62.2,2.1,9.8,14.7,100.0,101.8,109.1
0.572,0.56,0.361,0.241,43.9,71.8,57.5,63.4,4.5,14.3,15.6,100.0,118.1,119.2
0.567,0.541,0.349,0.198,28.2,56.1,42.5,71.8,12.4,11.3,10.5,100.0,119.2,118.1
0.595,0.587,0.372,0.302,28.6,87.1,53.4,60.0,10.5,1.9,19.8,100.0,111.1,116.8
0.697,0.649,0.299,0.312,12.9,71.4,46.6,47.7,13.4,9.3,17.8,100.0,116.8,111.1
0.61,0.539,0.299,0.532,28.9,72.7,49.3,52.6,11.6,0.0,13.6,100.0,122.4,120.3
