season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2007-2008,CHICAGO BULLS,2007-12-03,240,30,87,7,16,31,34,16,28,17,7,3,10,23,0.48100000000000004,0.385,0.184,0.391,30.8,84.8,51.8,56.7,7.7,5.5,8.9,100.0,107.3,112.8,0
2007-2008,ORLANDO MAGIC,2007-12-03,265,45,94,11,25,22,32,12,42,28,9,10,19,26,0.569,0.537,0.266,0.34,25.0,70.0,50.0,62.2,7.9,14.1,15.0,100.0,107.5,102.2,0
2007-2008,GOLDEN STATE WARRIORS,2007-12-03,265,42,111,9,40,24,31,18,36,28,12,3,15,25,0.469,0.419,0.36,0.27899999999999997,30.0,75.0,50.0,66.7,10.5,4.3,10.7,100.0,102.2,107.5,0
2007-2008,PORTLAND TRAIL BLAZERS,2007-12-03,240,43,84,12,22,8,12,10,28,26,7,6,10,15,0.594,0.583,0.262,0.14300000000000002,25.0,70.0,47.5,60.5,7.8,9.8,10.1,100.0,118.7,117.5,0
2007-2008,MEMPHIS GRIZZLIES,2007-12-03,240,40,86,13,25,12,14,12,30,23,5,5,14,10,0.57,0.541,0.29100000000000004,0.163,30.0,75.0,52.5,57.5,5.6,8.1,13.2,100.0,117.5,118.7,0
2007-2008,ATLANTA HAWKS,2007-12-03,240,37,83,3,17,11,15,10,31,26,4,5,12,21,0.491,0.46399999999999997,0.205,0.18100000000000002,21.7,79.5,48.2,70.3,4.4,7.8,11.8,100.0,96.5,86.6,0
2007-2008,PHILADELPHIA 76ERS,2007-12-03,240,30,75,2,11,17,25,8,36,14,6,5,17,16,0.45899999999999996,0.413,0.147,0.33299999999999996,20.5,78.3,51.8,46.7,6.6,7.6,16.5,100.0,86.6,96.5,0
2007-2008,CHARLOTTE BOBCATS,2007-12-03,240,27,81,7,23,18,21,13,22,16,7,5,10,18,0.43799999999999994,0.377,0.284,0.259,28.9,61.1,43.2,59.3,8.7,8.1,10.0,100.0,97.8,121.4,0
2007-2008,TORONTO RAPTORS,2007-12-03,240,38,75,8,13,14,18,14,32,23,6,4,12,19,0.591,0.56,0.17300000000000001,0.24,38.9,71.1,56.8,60.5,7.4,6.9,12.6,100.0,121.4,97.8,0
2007-2008,MIAMI HEAT,2007-12-03,240,40,75,5,12,16,31,9,24,22,7,7,12,23,0.57,0.5670000000000001,0.16,0.413,23.7,75.0,47.1,55.0,7.7,10.4,11.9,100.0,110.9,120.8,0
2007-2008,UTAH JAZZ,2007-12-03,240,42,78,6,11,20,28,8,29,38,7,3,12,23,0.609,0.5770000000000001,0.141,0.359,25.0,76.3,52.9,90.5,7.7,4.8,11.7,100.0,120.8,110.9,0
2007-2008,DETROIT PISTONS,2007-12-04,240,42,81,6,10,16,17,11,28,29,8,10,14,23,0.599,0.556,0.12300000000000001,0.21,31.4,75.7,54.2,69.0,9.0,16.1,13.7,100.0,119.3,106.9,0
2007-2008,ATLANTA HAWKS,2007-12-04,240,32,74,4,12,27,30,9,24,19,8,2,14,18,0.545,0.45899999999999996,0.162,0.405,24.3,68.6,45.8,59.4,9.0,2.8,13.8,100.0,106.9,119.3,0
2007-2008,NEW JERSEY NETS,2007-12-04,240,34,66,8,15,24,35,12,37,26,3,5,10,14,0.614,0.5760000000000001,0.22699999999999998,0.53,32.4,69.8,54.4,76.5,3.7,8.3,10.9,100.0,123.2,97.3,0
2007-2008,CLEVELAND CAVALIERS,2007-12-04,240,28,81,8,21,15,19,16,25,16,9,4,12,23,0.442,0.395,0.259,0.235,30.2,67.6,45.6,57.1,11.1,7.8,11.8,100.0,97.3,123.2,0
2007-2008,PHOENIX SUNS,2007-12-04,240,45,91,3,16,28,31,9,36,38,7,5,11,20,0.578,0.511,0.17600000000000002,0.341,20.0,72.0,47.4,84.4,6.5,6.1,9.5,100.0,112.6,108.8,0
2007-2008,INDIANA PACERS,2007-12-04,240,48,102,5,20,16,19,14,36,24,4,3,17,24,0.53,0.495,0.196,0.18600000000000005,28.0,80.0,52.6,50.0,3.7,4.0,13.3,100.0,108.8,112.6,0
2007-2008,MILWAUKEE BUCKS,2007-12-04,240,33,75,3,10,18,23,11,35,21,6,5,14,14,0.511,0.46,0.133,0.307,31.4,89.7,62.2,63.6,7.0,9.4,14.1,100.0,101.9,91.3,0
2007-2008,LOS ANGELES CLIPPERS,2007-12-04,240,29,75,6,22,14,17,4,24,20,7,8,10,21,0.473,0.4270000000000001,0.293,0.22699999999999998,10.3,68.6,37.8,69.0,8.2,12.3,10.8,100.0,91.3,101.9,0
2007-2008,LOS ANGELES LAKERS,2007-12-04,240,44,81,10,22,18,26,7,33,28,11,4,11,20,0.627,0.605,0.272,0.321,21.2,75.0,51.9,63.6,11.5,6.8,10.6,100.0,121.0,99.1,0
2007-2008,MINNESOTA TIMBERWOLVES,2007-12-04,240,36,81,5,22,18,27,11,26,11,7,6,18,24,0.511,0.475,0.272,0.33299999999999996,25.0,78.8,48.1,30.6,7.3,10.2,16.2,100.0,99.1,121.0,0
2007-2008,UTAH JAZZ,2007-12-04,240,42,89,5,15,18,22,11,29,21,5,5,16,33,0.542,0.5,0.16899999999999998,0.247,27.5,72.5,50.0,50.0,5.1,7.5,14.0,100.0,108.9,119.0,0
2007-2008,SACRAMENTO KINGS,2007-12-04,240,38,76,5,9,36,47,11,29,15,8,5,13,26,0.605,0.5329999999999999,0.11800000000000001,0.618,27.5,72.5,50.0,39.5,8.1,6.8,11.9,100.0,119.0,108.9,0
2007-2008,CHICAGO BULLS,2007-12-05,240,33,69,4,12,21,27,8,36,23,6,3,19,24,0.563,0.507,0.174,0.391,22.2,80.0,54.3,69.7,6.7,6.0,19.0,100.0,101.0,91.0,0
2007-2008,CHARLOTTE BOBCATS,2007-12-05,240,31,76,6,26,14,24,9,28,14,9,3,14,25,0.474,0.447,0.342,0.316,20.0,77.8,45.7,45.2,10.0,5.3,13.9,100.0,91.0,101.0,0
2007-2008,LOS ANGELES LAKERS,2007-12-05,240,40,84,10,26,21,32,11,32,28,12,8,15,32,0.5660000000000001,0.536,0.31,0.381,23.9,72.7,47.8,70.0,12.0,12.1,13.3,100.0,111.1,107.1,0
2007-2008,DENVER NUGGETS,2007-12-05,240,36,80,3,14,32,43,12,35,21,8,4,15,24,0.541,0.469,0.175,0.5379999999999999,27.3,76.1,52.2,58.3,8.0,6.9,13.2,100.0,107.1,111.1,0
2007-2008,MILWAUKEE BUCKS,2007-12-05,240,35,87,3,13,17,25,16,28,19,9,4,23,16,0.45899999999999996,0.42,0.149,0.287,34.0,73.7,51.8,54.3,9.0,6.3,19.0,100.0,90.5,120.7,0
2007-2008,GOLDEN STATE WARRIORS,2007-12-05,240,45,86,15,22,15,16,10,31,29,16,6,17,21,0.645,0.61,0.256,0.18600000000000005,26.3,66.0,48.2,64.4,16.1,8.1,15.4,100.0,120.7,90.5,0
2007-2008,MEMPHIS GRIZZLIES,2007-12-05,240,34,79,9,24,15,23,13,28,20,4,3,11,19,0.516,0.48700000000000004,0.304,0.29100000000000004,28.3,62.2,45.1,58.8,4.7,4.2,11.0,100.0,107.1,122.2,0
2007-2008,HOUSTON ROCKETS,2007-12-05,240,44,87,5,16,12,19,17,33,25,8,11,9,22,0.551,0.534,0.184,0.218,37.8,71.7,54.9,56.8,9.3,20.0,8.6,100.0,122.2,107.1,0
2007-2008,NEW YORK KNICKS,2007-12-05,240,32,66,6,18,30,37,3,24,19,6,2,10,26,0.608,0.53,0.273,0.561,10.3,68.6,42.2,59.4,7.0,3.4,10.8,100.0,116.2,108.1,0
2007-2008,NEW JERSEY NETS,2007-12-05,240,31,70,2,11,29,38,11,26,19,6,2,13,29,0.536,0.457,0.157,0.5429999999999999,31.4,89.7,57.8,61.3,7.0,4.2,13.0,100.0,108.1,116.2,0
2007-2008,DETROIT PISTONS,2007-12-05,240,35,85,6,21,15,18,13,34,21,3,5,6,20,0.49,0.447,0.247,0.212,27.7,70.8,49.5,60.0,3.6,8.3,6.1,100.0,110.1,91.9,0
2007-2008,NEW ORLEANS HORNETS,2007-12-05,240,26,75,4,15,20,23,14,34,16,3,6,13,17,0.446,0.373,0.2,0.307,29.2,72.3,50.5,61.5,3.6,9.4,13.2,100.0,91.9,110.1,0
2007-2008,BOSTON CELTICS,2007-12-05,240,40,76,10,22,23,26,9,23,22,10,3,11,18,0.6459999999999999,0.5920000000000001,0.289,0.342,30.0,74.2,52.5,55.0,11.5,4.6,11.2,100.0,129.5,118.0,0
2007-2008,PHILADELPHIA 76ERS,2007-12-05,240,44,79,4,14,11,16,8,21,22,5,2,13,21,0.599,0.5820000000000001,0.177,0.203,25.8,70.0,47.5,50.0,5.7,3.7,13.1,100.0,118.0,129.5,0
2007-2008,DALLAS MAVERICKS,2007-12-05,240,31,69,4,12,29,35,4,34,15,7,2,14,24,0.563,0.478,0.174,0.507,12.9,85.0,53.5,48.4,7.6,3.3,14.2,100.0,102.9,105.1,0
2007-2008,SAN ANTONIO SPURS,2007-12-05,240,36,79,6,19,19,22,6,27,14,6,3,12,27,0.547,0.494,0.24100000000000002,0.278,15.0,87.1,46.5,38.9,6.5,5.3,11.9,100.0,105.1,102.9,0
2007-2008,LOS ANGELES CLIPPERS,2007-12-05,240,27,78,4,13,30,34,7,32,21,7,9,14,20,0.473,0.3720000000000001,0.16699999999999998,0.436,14.0,84.2,44.3,77.8,7.1,13.8,13.1,100.0,89.5,96.6,0
2007-2008,SEATTLE SUPERSONICS,2007-12-05,240,35,76,6,11,19,24,6,43,23,8,5,20,29,0.5489999999999999,0.5,0.145,0.316,15.8,86.0,55.7,65.7,8.1,7.7,18.8,100.0,96.6,89.5,0
2007-2008,PHOENIX SUNS,2007-12-05,240,53,90,13,28,17,19,9,29,38,5,4,12,10,0.691,0.6609999999999999,0.311,0.21100000000000002,25.0,70.7,49.4,71.7,5.1,5.3,10.9,100.0,137.9,124.7,0
2007-2008,TORONTO RAPTORS,2007-12-05,240,51,92,10,16,11,16,12,27,25,9,2,12,17,0.621,0.609,0.174,0.174,29.3,75.0,50.6,49.0,9.1,3.2,10.8,100.0,124.7,137.9,0
2007-2008,CLEVELAND CAVALIERS,2007-12-05,240,32,74,10,20,12,14,6,23,19,5,2,14,17,0.536,0.5,0.27,0.18899999999999997,15.8,63.9,39.2,59.4,5.8,2.8,14.9,100.0,99.5,121.5,0
2007-2008,WASHINGTON WIZARDS,2007-12-05,240,44,83,4,12,13,16,13,32,23,7,10,12,12,0.583,0.5539999999999999,0.145,0.193,36.1,84.2,60.8,52.3,8.1,18.5,11.8,100.0,121.5,99.5,0
2007-2008,MINNESOTA TIMBERWOLVES,2007-12-06,240,37,95,4,10,11,14,20,33,23,10,4,17,24,0.44,0.41100000000000003,0.105,0.147,39.2,78.6,57.0,62.2,10.8,6.3,14.4,100.0,96.2,97.3,0
2007-2008,ATLANTA HAWKS,2007-12-06,240,30,74,1,11,29,37,9,31,17,8,11,13,12,0.498,0.41200000000000003,0.149,0.5,21.4,60.8,43.0,56.7,8.6,12.9,12.6,100.0,97.3,96.2,0
2007-2008,DENVER NUGGETS,2007-12-06,240,46,91,5,10,25,36,9,33,25,13,6,7,26,0.5710000000000001,0.5329999999999999,0.11,0.396,19.1,67.3,43.8,54.3,12.7,9.2,6.1,100.0,119.6,106.9,0
2007-2008,DALLAS MAVERICKS,2007-12-06,240,36,87,7,22,30,34,16,38,22,3,3,18,26,0.535,0.45399999999999996,0.253,0.391,32.7,80.9,56.3,61.1,2.9,3.7,15.0,100.0,106.9,119.6,0
2007-2008,MIAMI HEAT,2007-12-06,240,44,86,5,10,13,24,15,27,24,5,2,13,22,0.5489999999999999,0.541,0.11599999999999999,0.27899999999999997,35.7,67.5,51.2,54.5,5.5,3.0,11.9,100.0,116.2,122.7,0
2007-2008,PORTLAND TRAIL BLAZERS,2007-12-06,240,42,83,7,17,21,28,13,27,25,3,6,10,19,0.5870000000000001,0.5479999999999999,0.205,0.337,32.5,64.3,48.8,59.5,3.3,7.9,9.5,100.0,122.7,116.2,0
2007-2008,TORONTO RAPTORS,2007-12-07,240,34,80,6,17,10,12,9,23,19,9,4,19,25,0.4920000000000001,0.46299999999999997,0.213,0.15,20.0,74.2,42.1,55.9,9.5,7.5,18.2,100.0,88.3,117.7,0
2007-2008,BOSTON CELTICS,2007-12-07,240,39,74,9,21,25,30,8,36,29,9,5,20,21,0.642,0.588,0.284,0.405,25.8,80.0,57.9,74.4,9.5,7.9,18.7,100.0,117.7,88.3,0
2007-2008,CHICAGO BULLS,2007-12-07,240,35,80,6,14,22,26,17,34,17,4,5,9,22,0.536,0.475,0.175,0.325,38.6,73.9,56.7,48.6,4.8,8.1,9.0,100.0,118.1,109.7,0
2007-2008,DETROIT PISTONS,2007-12-07,240,32,81,6,19,21,27,12,27,21,5,6,7,21,0.49,0.4320000000000001,0.235,0.33299999999999996,26.1,61.4,43.3,65.6,6.0,9.1,7.0,100.0,109.7,118.1,0
2007-2008,MIAMI HEAT,2007-12-07,240,41,83,6,13,25,35,18,39,21,5,7,18,24,0.574,0.53,0.157,0.42200000000000004,43.9,69.6,58.8,51.2,5.2,11.3,15.5,100.0,116.9,124.1,0
2007-2008,GOLDEN STATE WARRIORS,2007-12-07,240,39,94,12,32,30,35,17,23,21,9,1,8,21,0.5479999999999999,0.479,0.34,0.3720000000000001,30.4,56.1,41.2,53.8,9.3,1.4,6.8,100.0,124.1,116.9,0
2007-2008,HOUSTON ROCKETS,2007-12-07,240,35,75,7,14,19,24,7,31,23,10,4,10,15,0.561,0.513,0.187,0.32,17.9,68.9,45.2,65.7,11.3,5.7,10.5,100.0,108.8,100.8,0
2007-2008,NEW JERSEY NETS,2007-12-07,240,35,83,7,13,12,14,14,32,19,6,4,17,20,0.499,0.46399999999999997,0.157,0.16899999999999998,31.1,82.1,54.8,54.3,6.8,6.6,16.0,100.0,100.8,108.8,0
2007-2008,MEMPHIS GRIZZLIES,2007-12-07,265,44,80,5,17,23,30,7,32,24,5,6,18,19,0.622,0.581,0.213,0.375,18.9,65.3,45.3,54.5,4.9,7.4,16.2,100.0,113.5,115.4,0
2007-2008,NEW ORLEANS HORNETS,2007-12-07,265,46,101,8,20,18,23,17,30,23,14,4,12,25,0.531,0.495,0.198,0.228,34.7,81.1,54.7,50.0,13.7,6.3,9.7,100.0,115.4,113.5,0
2007-2008,INDIANA PACERS,2007-12-07,240,39,86,11,20,26,33,11,32,29,14,6,16,23,0.5720000000000001,0.517,0.233,0.384,25.6,74.4,50.0,74.4,13.5,13.0,13.7,100.0,111.1,105.3,0
2007-2008,ORLANDO MAGIC,2007-12-07,240,35,81,12,35,27,33,11,32,22,11,5,23,26,0.5710000000000001,0.506,0.4320000000000001,0.40700000000000003,25.6,74.4,50.0,62.9,10.6,7.6,19.4,100.0,105.3,111.1,0
2007-2008,NEW YORK KNICKS,2007-12-07,240,37,86,8,18,8,17,15,26,20,7,2,10,18,0.48100000000000004,0.47700000000000004,0.209,0.198,31.3,68.4,47.7,54.1,7.9,2.6,9.7,100.0,102.1,114.5,0
2007-2008,PHILADELPHIA 76ERS,2007-12-07,240,42,86,4,9,13,17,12,33,22,4,7,12,15,0.54,0.512,0.105,0.198,31.6,68.8,52.3,52.4,4.5,10.3,11.4,100.0,114.5,102.1,0
2007-2008,LOS ANGELES CLIPPERS,2007-12-07,240,35,73,3,13,24,32,9,38,19,10,5,17,27,0.557,0.5,0.17800000000000002,0.43799999999999994,25.7,73.1,54.0,54.3,10.9,7.8,16.3,100.0,105.5,94.7,0
2007-2008,SACRAMENTO KINGS,2007-12-07,240,30,79,6,15,21,29,14,26,17,7,4,15,28,0.474,0.418,0.19,0.3670000000000001,26.9,74.3,46.0,56.7,7.6,6.7,14.1,100.0,94.7,105.5,0
2007-2008,UTAH JAZZ,2007-12-07,240,39,72,3,9,17,24,8,29,26,4,2,20,32,0.594,0.563,0.125,0.33299999999999996,26.7,72.5,52.9,66.7,4.4,4.3,19.5,100.0,108.1,114.7,0
2007-2008,SAN ANTONIO SPURS,2007-12-07,240,32,73,10,27,30,38,11,22,21,10,3,13,23,0.58,0.507,0.37,0.521,27.5,73.3,47.1,65.6,11.0,4.8,12.7,100.0,114.7,108.1,0
2007-2008,MILWAUKEE BUCKS,2007-12-07,240,34,91,8,17,22,28,17,25,20,6,4,9,28,0.474,0.418,0.187,0.308,30.9,69.4,46.2,58.8,6.5,6.7,8.0,100.0,105.9,112.4,0
2007-2008,SEATTLE SUPERSONICS,2007-12-07,240,33,75,4,15,34,41,11,38,17,2,7,15,25,0.5589999999999999,0.467,0.2,0.547,30.6,69.1,53.8,51.5,2.2,9.5,13.9,100.0,112.4,105.9,0
2007-2008,PHOENIX SUNS,2007-12-07,240,50,91,11,28,11,15,9,33,42,6,4,11,10,0.625,0.61,0.308,0.165,23.7,70.2,49.4,84.0,6.1,4.7,10.1,100.0,124.9,109.5,0
2007-2008,WASHINGTON WIZARDS,2007-12-07,240,46,97,3,11,12,15,14,29,20,7,3,11,13,0.516,0.49,0.113,0.155,29.8,76.3,50.6,43.5,7.2,4.8,9.6,100.0,109.5,124.9,0
2007-2008,MEMPHIS GRIZZLIES,2007-12-08,240,32,78,1,15,13,16,10,33,19,6,4,18,17,0.45899999999999996,0.41700000000000004,0.192,0.205,22.2,68.8,46.2,59.4,6.5,5.6,17.5,100.0,85.1,93.8,0
2007-2008,ATLANTA HAWKS,2007-12-08,240,34,84,4,13,14,19,15,35,22,11,4,17,21,0.466,0.429,0.155,0.226,31.3,77.8,53.8,64.7,12.0,6.3,15.5,100.0,93.8,85.1,0
2007-2008,CLEVELAND CAVALIERS,2007-12-08,240,32,70,6,15,23,31,14,25,14,8,6,25,31,0.556,0.5,0.214,0.44299999999999995,35.9,73.5,53.4,43.8,8.7,10.9,23.0,100.0,100.6,103.9,0
2007-2008,CHARLOTTE BOBCATS,2007-12-08,240,28,64,4,9,36,48,9,25,16,11,8,19,23,0.564,0.469,0.141,0.75,26.5,64.1,46.6,57.1,11.9,14.5,18.2,100.0,103.9,100.6,0
2007-2008,BOSTON CELTICS,2007-12-08,240,33,64,7,23,19,22,7,38,22,5,9,17,20,0.624,0.57,0.359,0.344,22.6,74.5,54.9,66.7,5.8,12.9,18.7,100.0,107.5,94.7,0
2007-2008,CHICAGO BULLS,2007-12-08,240,31,86,3,16,16,22,13,24,20,8,3,9,18,0.423,0.37799999999999995,0.18600000000000005,0.256,25.5,77.4,45.1,64.5,9.4,7.3,8.6,100.0,94.7,107.5,0
2007-2008,UTAH JAZZ,2007-12-08,240,46,76,3,6,22,31,16,18,25,9,2,15,26,0.653,0.625,0.079,0.408,45.7,60.0,52.3,54.3,10.3,3.6,14.3,100.0,133.5,142.6,0
2007-2008,DALLAS MAVERICKS,2007-12-08,240,43,72,9,16,30,35,12,19,25,7,5,13,20,0.715,0.66,0.222,0.486,40.0,54.3,47.7,58.1,8.0,7.1,12.9,100.0,142.6,133.5,0
2007-2008,SACRAMENTO KINGS,2007-12-08,240,40,90,5,18,12,13,7,27,27,19,2,22,28,0.507,0.47200000000000003,0.2,0.14400000000000002,17.5,69.2,43.0,67.5,18.1,3.2,18.7,100.0,92.6,96.4,0
2007-2008,DENVER NUGGETS,2007-12-08,240,36,78,2,15,27,34,12,33,29,12,13,24,13,0.5429999999999999,0.474,0.192,0.436,30.8,82.5,57.0,80.6,11.4,18.1,20.5,100.0,96.4,92.6,0
2007-2008,PHOENIX SUNS,2007-12-08,240,38,83,7,25,10,15,8,25,29,6,12,15,20,0.519,0.5,0.301,0.18100000000000002,18.2,56.8,37.5,76.3,6.5,15.6,14.3,100.0,100.0,107.6,0
2007-2008,MINNESOTA TIMBERWOLVES,2007-12-08,240,40,90,4,13,16,22,19,36,17,7,1,15,18,0.502,0.467,0.14400000000000002,0.244,43.2,81.8,62.5,42.5,7.5,1.7,13.1,100.0,107.6,100.0,0
2007-2008,PHILADELPHIA 76ERS,2007-12-08,240,43,81,7,13,12,22,14,33,26,14,5,14,22,0.579,0.574,0.16,0.272,42.4,80.5,63.5,60.5,15.9,10.6,13.4,100.0,119.6,87.7,0
2007-2008,NEW YORK KNICKS,2007-12-08,240,25,70,5,23,22,31,8,19,12,7,4,16,17,0.46,0.39299999999999996,0.32899999999999996,0.44299999999999995,19.5,57.6,36.5,48.0,8.0,5.9,16.1,100.0,87.7,119.6,0
2007-2008,CHARLOTTE BOBCATS,2007-12-09,240,34,79,6,20,11,14,8,21,22,5,3,11,27,0.499,0.46799999999999997,0.253,0.177,19.0,61.8,38.2,64.7,5.8,6.1,11.4,100.0,99.0,121.1,0
2007-2008,DETROIT PISTONS,2007-12-09,240,33,70,6,21,32,36,13,34,20,7,5,16,16,0.606,0.514,0.3,0.514,38.2,81.0,61.8,60.6,8.2,8.5,15.7,100.0,121.1,99.0,0
2007-2008,MIAMI HEAT,2007-12-09,240,39,77,3,6,19,27,6,28,23,6,5,12,18,0.563,0.526,0.078,0.35100000000000003,16.7,82.4,48.6,59.0,6.4,7.5,11.9,100.0,106.9,100.5,0
2007-2008,LOS ANGELES CLIPPERS,2007-12-09,240,37,80,5,13,15,18,6,30,32,8,3,15,23,0.535,0.494,0.163,0.225,17.6,83.3,51.4,86.5,8.6,4.2,14.6,100.0,100.5,106.9,0
2007-2008,GOLDEN STATE WARRIORS,2007-12-09,240,44,95,8,33,17,22,16,32,25,6,5,17,26,0.54,0.505,0.34700000000000003,0.23199999999999998,33.3,84.2,55.8,56.8,5.8,7.9,14.0,100.0,109.0,118.6,0
2007-2008,LOS ANGELES LAKERS,2007-12-09,240,43,81,8,18,29,38,6,32,27,7,9,15,21,0.629,0.58,0.222,0.469,15.8,66.7,44.2,62.8,6.8,14.5,13.3,100.0,118.6,109.0,0
2007-2008,SEATTLE SUPERSONICS,2007-12-09,240,34,90,4,11,16,20,19,37,21,5,6,15,17,0.445,0.4,0.122,0.222,35.8,80.4,56.6,61.8,5.4,8.6,13.2,100.0,94.6,97.8,0
2007-2008,NEW ORLEANS HORNETS,2007-12-09,240,37,81,2,11,15,27,9,34,19,6,8,12,18,0.49,0.469,0.136,0.33299999999999996,19.6,64.2,43.4,51.4,6.4,10.1,11.4,100.0,97.8,94.6,0
2007-2008,MILWAUKEE BUCKS,2007-12-09,265,40,92,8,20,25,28,16,21,23,10,1,14,25,0.542,0.478,0.217,0.304,38.1,72.4,52.1,57.5,10.6,1.9,11.8,100.0,120.1,124.3,0
2007-2008,PORTLAND TRAIL BLAZERS,2007-12-09,265,40,71,9,18,28,31,8,26,25,8,6,18,24,0.691,0.627,0.254,0.4370000000000001,27.6,61.9,47.9,62.5,8.5,8.3,17.5,100.0,124.3,120.1,0
2007-2008,HOUSTON ROCKETS,2007-12-09,240,28,70,7,19,17,24,8,27,15,5,7,13,20,0.4970000000000001,0.45,0.271,0.34299999999999997,21.1,60.0,42.2,53.6,6.0,9.1,13.9,100.0,95.8,111.4,0
2007-2008,TORONTO RAPTORS,2007-12-09,240,36,86,3,9,18,23,18,30,23,7,7,10,19,0.484,0.436,0.105,0.267,40.0,78.9,57.8,63.9,8.4,13.7,9.4,100.0,111.4,95.8,0
2007-2008,NEW JERSEY NETS,2007-12-09,240,35,72,8,22,11,16,7,31,22,5,5,17,25,0.563,0.542,0.306,0.222,20.6,72.1,49.4,62.9,5.7,8.3,17.7,100.0,101.4,118.4,0
2007-2008,WASHINGTON WIZARDS,2007-12-09,240,33,80,4,20,34,36,12,27,15,10,1,8,12,0.5429999999999999,0.43799999999999994,0.25,0.45,27.9,79.4,50.6,45.5,11.4,2.0,7.7,100.0,118.4,101.4,0
2007-2008,DALLAS MAVERICKS,2007-12-10,240,36,67,8,19,19,29,7,27,21,5,9,9,18,0.621,0.597,0.284,0.433,21.9,65.9,46.6,58.3,6.1,13.2,10.1,100.0,121.3,109.0,0
2007-2008,NEW YORK KNICKS,2007-12-10,240,33,82,6,14,17,22,14,25,13,4,0,10,20,0.485,0.439,0.171,0.268,34.1,78.1,53.4,39.4,4.9,0.0,9.8,100.0,109.0,121.3,0
2007-2008,ATLANTA HAWKS,2007-12-10,240,35,82,5,11,23,30,9,34,19,11,6,8,24,0.515,0.457,0.134,0.366,19.6,81.0,48.9,54.3,11.8,14.3,7.8,100.0,104.7,93.0,0
2007-2008,ORLANDO MAGIC,2007-12-10,240,29,73,11,31,18,30,8,37,18,2,3,19,26,0.505,0.473,0.425,0.41100000000000003,19.0,80.4,51.1,62.1,2.1,4.2,18.1,100.0,93.0,104.7,0
2007-2008,HOUSTON ROCKETS,2007-12-10,240,30,73,5,19,23,25,16,27,14,7,1,23,19,0.524,0.445,0.26,0.342,40.0,71.1,55.1,46.7,7.9,1.4,21.5,100.0,99.3,112.8,0
2007-2008,PHILADELPHIA 76ERS,2007-12-10,240,41,80,3,8,15,22,11,24,24,12,5,13,22,0.5579999999999999,0.531,0.1,0.275,28.9,60.0,44.9,58.5,13.5,9.3,12.7,100.0,112.8,99.3,0
2007-2008,MIAMI HEAT,2007-12-10,240,47,80,3,6,20,23,10,36,24,7,5,15,13,0.649,0.606,0.075,0.28800000000000003,33.3,80.0,61.3,51.1,7.3,8.1,14.3,100.0,122.4,118.2,0
2007-2008,PHOENIX SUNS,2007-12-10,240,46,95,13,33,8,13,9,20,32,8,9,9,19,0.561,0.5529999999999999,0.34700000000000003,0.13699999999999998,20.0,66.7,38.7,69.6,8.4,12.2,8.2,100.0,118.2,122.4,0
2007-2008,MILWAUKEE BUCKS,2007-12-10,240,36,84,8,16,13,17,11,25,19,6,1,12,20,0.508,0.47600000000000003,0.19,0.20199999999999999,26.2,65.8,45.0,52.8,6.8,1.7,11.6,100.0,105.7,109.1,0
2007-2008,SACRAMENTO KINGS,2007-12-10,240,36,78,8,18,16,25,13,31,20,10,8,14,18,0.539,0.513,0.231,0.321,34.2,73.8,55.0,55.6,11.4,11.8,13.6,100.0,109.1,105.7,0
2007-2008,TORONTO RAPTORS,2007-12-11,240,36,80,5,11,23,29,8,36,22,4,3,9,17,0.539,0.48100000000000004,0.138,0.363,19.5,73.5,48.9,61.1,4.5,4.3,8.8,100.0,111.8,98.4,0
2007-2008,ATLANTA HAWKS,2007-12-11,240,31,80,5,10,21,26,13,33,26,4,5,11,18,0.48100000000000004,0.419,0.125,0.325,26.5,80.5,51.1,83.9,4.5,7.2,10.7,100.0,98.4,111.8,0
2007-2008,SEATTLE SUPERSONICS,2007-12-11,240,38,77,3,11,17,24,7,27,27,4,6,17,16,0.5479999999999999,0.513,0.14300000000000002,0.312,17.5,71.1,43.6,71.1,4.1,7.6,16.3,100.0,98.4,126.1,0
2007-2008,CHICAGO BULLS,2007-12-11,240,51,95,8,16,13,16,11,33,35,10,3,11,17,0.603,0.579,0.168,0.168,28.9,82.5,56.4,68.6,10.3,4.5,9.7,100.0,126.1,98.4,0
2007-2008,INDIANA PACERS,2007-12-11,240,38,82,9,24,20,27,8,29,25,8,3,13,24,0.5589999999999999,0.518,0.293,0.32899999999999996,18.6,76.3,45.7,65.8,8.3,5.3,12.2,100.0,108.6,122.0,0
2007-2008,CLEVELAND CAVALIERS,2007-12-11,240,41,75,9,18,27,35,9,35,23,9,5,16,24,0.653,0.607,0.24,0.467,23.7,81.4,54.3,56.1,9.3,8.6,15.0,100.0,122.0,108.6,0
